Id,Label
china,china
coronavirus,coronavirus
outbreak,outbreak
case,case
new,new
novel,novel
say,say
virus,virus
hospital,hospital
people,people
death,death
spread,spread
health,health
patient,patient
confirm,confirm
report,report
fight,fight
city,city
late,late
first,first
hubei,hubei
day,day
epidemic,epidemic
world,world
country,country
amid,amid
province,province
medical,medical
official,official
infect,infect
cruise,cruise
ship,ship
quarantine,quarantine
two,two
year,year
state,state
japan,japan
travel,travel
control,control
take,take
test,test
flight,flight
number,number
hit,hit
help,help
toll,toll
live,live
battle,battle
fear,fear
global,global
national,national
support,support
infection,infection
work,work
one,one
hong,hong
contain,contain
rise,rise
effort,effort
due,due
total,total
evacuate,evacuate
show,show
central,central
emergency,emergency
update,update
epicenter,epicenter
government,government
public,public
citizen,citizen
measure,measure
see,see
close,close
beyond,beyond
across,across
supply,supply
doctor,doctor
million,million
authority,authority
expert,expert
mask,mask
passenger,passenger
disease,disease
bring,bring
time,time
confirmed,confirmed
include,include
week,week
home,home
impact,impact
three,three
outside,outside
economy,economy
center,center
beijing,beijing
treatment,treatment
medium,medium
build,build
old,old
discharge,discharge
worker,worker
suspend,suspend
market,market
use,use
continue,continue
around,around
commission,commission
could,could
covid,covid
accord,accord
pneumonia,pneumonia
least,least
deadly,deadly
president,president
make,make
second,second
positive,positive
die,die
treat,treat
resident,resident
prevention,prevention
face,face
international,international
staff,staff
organization,organization
kill,kill
follow,follow
send,send
foreign,foreign
risk,risk
get,get
back,back
know,know
like,like
find,find
makeshift,makeshift
call,call
symptom,symptom
business,business
start,start
may,may
leave,leave
keep,keep
concern,concern
united,united
south,south
company,company
return,return
minister,minister
team,team
need,need
student,student
share,share
singapore,singapore
spreading,spreading
combat,combat
high,high
stay,stay
taiwan,taiwan
chief,chief
response,response
curb,curb
stock,stock
announce,announce
man,man
month,month
become,become
put,put
vaccine,vaccine
local,local
ministry,ministry
demand,demand
big,big
hold,hold
begin,begin
conference,conference
cause,cause
many,many
arrive,arrive
family,family
construction,construction
korea,korea
production,production
far,far
rate,rate
bed,bed
stop,stop
major,major
plan,plan
video,video
warn,warn
billion,billion
grow,grow
recover,recover
declare,declare
visit,visit
step,step
despite,despite
large,large
trade,trade
community,community
source,source
japanese,japanese
win,win
area,area
prevent,prevent
offer,offer
express,express
