Id,Label
korean,korean
fourth,fourth
scramble,scramble
animal,animal
dozen,dozen
produce,produce
chain,chain
misinformation,misinformation
vote,vote
season,season
trend,trend
threaten,threaten
recent,recent
decision,decision
institute,institute
spark,spark
medicine,medicine
executive,executive
tough,tough
lunar,lunar
available,available
plane,plane
senate,senate
related,related
program,program
term,term
warning,warning
special,special
twitter,twitter
town,town
majority,majority
development,development
plastic,plastic
information,information
forecast,forecast
administer,administer
recently,recently
suffer,suffer
compare,compare
sector,sector
activity,activity
promise,promise
penny,penny
aide,aide
speaker,speaker
press,press
combat,combat
bed,bed
additional,additional
committee,committee
feel,feel
policy,policy
respiratory,respiratory
hospitalization,hospitalization
expose,expose
discover,discover
monitor,monitor
ten,ten
tally,tally
wait,wait
hop,hop
authorization,authorization
inside,inside
previous,previous
traveler,traveler
enough,enough
ever,ever
gathering,gathering
real,real
emerge,emerge
dock,dock
play,play
weekend,weekend
believe,believe
require,require
isolation,isolation
every,every
morning,morning
black,black
key,key
security,security
might,might
supreme,supreme
investigate,investigate
poor,poor
confidence,confidence
really,really
advisory,advisory
pose,pose
island,island
county,county
kamala,kamala
critical,critical
little,little
identify,identify
participant,participant
reveal,reveal
though,though
ment,ment
reion,reion
ued,ued
ate,ate
f,f
ator,ator
ist,ist
ing,ing
re,re
sev,sev
y,y
ublican,ublican
a,a
n,n
ry,ry
is,is
ngrade,ngrade
cit,cit
poive,poive
governt,governt
b,b
ext,ext
han,han
manuure,manuure
upport,upport
firt,firt
ince,ince
tet,tet
poitive,poitive
preident,preident
hare,hare
econd,econd
rerch,rerch
de,de
riction,riction
movet,movet
to,to
retriction,retriction
tart,tart
ocial,ocial
ay,ay
