Id,Label
china,china
novel,novel
hospital,hospital
coronavirus,coronavirus
case,case
outbreak,outbreak
new,new
patient,patient
fight,fight
say,say
confirm,confirm
people,people
epidemic,epidemic
medical,medical
hubei,hubei
province,province
battle,battle
support,support
report,report
health,health
live,live
city,city
amid,amid
death,death
day,day
control,control
virus,virus
year,year
take,take
effort,effort
country,country
help,help
one,one
discharge,discharge
work,work
world,world
first,first
infect,infect
central,central
infection,infection
official,official
pneumonia,pneumonia
late,late
show,show
expert,expert
two,two
makeshift,makeshift
measure,measure
national,national
total,total
see,see
spread,spread
number,number
old,old
time,time
covid,covid
supply,supply
send,send
build,build
treatment,treatment
bring,bring
contain,contain
across,across
epicenter,epicenter
confirmed,confirmed
staff,staff
prevention,prevention
president,president
worker,worker
include,include
construction,construction
doctor,doctor
use,use
emergency,emergency
beijing,beijing
commission,commission
team,team
call,call
make,make
mask,mask
express,express
international,international
combat,combat
test,test
treat,treat
leishenshan,leishenshan
community,community
foreign,foreign
home,home
win,win
recover,recover
public,public
get,get
bed,bed
disease,disease
second,second
update,update
hold,hold
need,need
donate,donate
chief,chief
check,check
resident,resident
start,start
travel,travel
xinhua,xinhua
local,local
strong,strong
stay,stay
center,center
response,response
curb,curb
million,million
development,development
hit,hit
taiwan,taiwan
nurse,nurse
cause,cause
quarantine,quarantine
like,like
put,put
video,video
medium,medium
press,press
conference,conference
life,life
state,state
model,model
offer,offer
east,east
government,government
find,find
macao,macao
miss,miss
minister,minister
three,three
receive,receive
back,back
global,global
aid,aid
japan,japan
solidarity,solidarity
medic,medic
week,week
confidence,confidence
many,many
share,share
daily,daily
leave,leave
visit,visit
expect,expect
look,look
outside,outside
flight,flight
military,military
around,around
special,special
give,give
follow,follow
together,together
face,face
story,story
inside,inside
economy,economy
opinion,opinion
meet,meet
arrive,arrive
student,student
also,also
authority,authority
month,month
resume,resume
region,region
wang,wang
reporter,reporter
production,production
wish,wish
director,director
child,child
close,close
cure,cure
talk,talk
facility,facility
family,family
symptom,symptom
area,area
impact,impact
due,due
line,line
come,come
company,company
organization,organization
head,head
jinping,jinping
ministry,ministry
high,high
woman,woman
return,return
another,another
group,group
good,good
far,far
prevent,prevent
general,general
ship,ship
market,market
phone,phone
baby,baby
university,university
lead,lead
level,level
stand,stand
spring,spring
join,join
ensure,ensure
large,large
temporary,temporary
suspected,suspected
cruise,cruise
long,long
care,care
suspend,suspend
leader,leader
premier,premier
festival,festival
read,read
brief,brief
full,full
best,best
vaccine,vaccine
service,service
die,die
remain,remain
watch,watch
suspect,suspect
drop,drop
hong,hong
social,social
south,south
rate,rate
recovery,recovery
hand,hand
dispatch,dispatch
economic,economic
tell,tell
medicine,medicine
man,man
step,step
severe,severe
yuan,yuan
mother,mother
anti,anti
five,five
citizen,citizen
critical,critical
condition,condition
hard,hard
begin,begin
confident,confident
transmission,transmission
front,front
end,end
accord,accord
keep,keep
love,love
provide,provide
operation,operation
business,business
fear,fear
become,become
way,way
deliver,deliver
isolation,isolation
could,could
volunteer,volunteer
stress,stress
stop,stop
trade,trade
food,food
situation,situation
infected,infected
message,message
couple,couple
newly,newly
set,set
information,information
since,since
research,research
issue,issue
view,view
key,key
clinical,clinical
girl,girl
concern,concern
six,six
turn,turn
provincial,provincial
zhejiang,zhejiang
headline,headline
plasma,plasma
order,order
despite,despite
alone,alone
still,still
positive,positive
