created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,display_text_range,extended_tweet,extended_entities,retweeted_status
Sun Sep 20 08:39:51 +0000 2020,1307600347444195328,1307600347444195328,"🇮🇹 Italy reports 1,638 new cases
🇮🇳 India's infections surge to 5.4 million
🇦🇺 Australia reports lowest cases in 3… https://t.co/5tLKvp4Yav","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 4970411, 'id_str': '4970411', 'name': 'Al Jazeera English', 'screen_name': 'AJEnglish', 'location': 'Doha, Qatar', 'url': 'http://aljazeera.com', 'description': 'Hear the human story and join the discussion. We go beyond cold facts and bring to light what matters. For breaking news alerts, follow @AJENews.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 7307594, 'friends_count': 237, 'listed_count': 54483, 'favourites_count': 9340, 'statuses_count': 294598, 'created_at': 'Tue Apr 17 08:23:08 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '234D8C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDDDDD', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4970411/1617188366', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,22,23,188,347,"{'hashtags': [], 'urls': [{'url': 'https://t.co/5tLKvp4Yav', 'expanded_url': 'https://twitter.com/i/web/status/1307600347444195328', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]","{'full_text': ""🇮🇹 Italy reports 1,638 new cases\n🇮🇳 India's infections surge to 5.4 million\n🇦🇺 Australia reports lowest cases in 3 months\n🌐 WHO endorses protocol for herbal medicine trials\n\nCOVID-19 LIVE updates 👉 https://t.co/O8kVmoNsv3 https://t.co/fJR67hGLPS"", 'display_text_range': [0, 221], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/O8kVmoNsv3', 'expanded_url': 'https://aje.io/8qfcj', 'display_url': 'aje.io/8qfcj', 'indices': [198, 221]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1307600345938395136, 'id_str': '1307600345938395136', 'indices': [222, 245], 'media_url': 'http://pbs.twimg.com/media/EiWHli_WAAA_9Hk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiWHli_WAAA_9Hk.jpg', 'url': 'https://t.co/fJR67hGLPS', 'display_url': 'pic.twitter.com/fJR67hGLPS', 'expanded_url': 'https://twitter.com/AJEnglish/status/1307600347444195328/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 565, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 565, 'resize': 'fit'}, 'small': {'w': 680, 'h': 375, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1307600345938395136, 'id_str': '1307600345938395136', 'indices': [222, 245], 'media_url': 'http://pbs.twimg.com/media/EiWHli_WAAA_9Hk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiWHli_WAAA_9Hk.jpg', 'url': 'https://t.co/fJR67hGLPS', 'display_url': 'pic.twitter.com/fJR67hGLPS', 'expanded_url': 'https://twitter.com/AJEnglish/status/1307600347444195328/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 565, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 565, 'resize': 'fit'}, 'small': {'w': 680, 'h': 375, 'resize': 'fit'}}}]}}",,
Mon Sep 28 11:45:00 +0000 2020,1310546043767910400,1310546043767910400,"China says it may have a COVID-19 vaccine available publicly by November.

Hundreds of thousands have already been… https://t.co/2sN2p0t8R1","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",True,,,,,,"{'id': 4970411, 'id_str': '4970411', 'name': 'Al Jazeera English', 'screen_name': 'AJEnglish', 'location': 'Doha, Qatar', 'url': 'http://aljazeera.com', 'description': 'Hear the human story and join the discussion. We go beyond cold facts and bring to light what matters. For breaking news alerts, follow @AJENews.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 7307594, 'friends_count': 237, 'listed_count': 54483, 'favourites_count': 9340, 'statuses_count': 294598, 'created_at': 'Tue Apr 17 08:23:08 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '234D8C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDDDDD', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4970411/1617188366', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,17,30,163,236,"{'hashtags': [], 'urls': [{'url': 'https://t.co/2sN2p0t8R1', 'expanded_url': 'https://twitter.com/i/web/status/1310546043767910400', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]","{'full_text': ""China says it may have a COVID-19 vaccine available publicly by November.\n\nHundreds of thousands have already been injected with experimental vaccines. AJ's @Katmyu takes us behind the scenes at one of China's coronavirus vaccine factories\n\nMore on our IG: https://t.co/N6E7CeoRz0 https://t.co/oaNXhzMePo"", 'display_text_range': [0, 280], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/N6E7CeoRz0', 'expanded_url': 'https://www.instagram.com/aljazeeraenglish/', 'display_url': 'instagram.com/aljazeeraengli…', 'indices': [257, 280]}], 'user_mentions': [{'screen_name': 'Katmyu', 'name': 'Katrina Yu', 'id': 753804769198612480, 'id_str': '753804769198612480', 'indices': [157, 164]}], 'symbols': [], 'media': [{'id': 1310510442821885953, 'id_str': '1310510442821885953', 'indices': [281, 304], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1310510442821885953/img/Nc3AqP9OipUZlV8Q.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1310510442821885953/img/Nc3AqP9OipUZlV8Q.jpg', 'url': 'https://t.co/oaNXhzMePo', 'display_url': 'pic.twitter.com/oaNXhzMePo', 'expanded_url': 'https://twitter.com/AJEnglish/status/1310546043767910400/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [540, 541], 'duration_millis': 89700, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1310510442821885953/vid/720x720/HGRl2arLA2V8jjmG.mp4?tag=13'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1310510442821885953/vid/320x320/5bKG9jwEJ_IozK5e.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1310510442821885953/vid/360x360/FY4VbWgTqS9Sxarf.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1310510442821885953/pl/G3WTQGFBgcSqK14u.m3u8?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 1082, 'resize': 'fit'}, 'small': {'w': 679, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1082, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1310510442821885953, 'id_str': '1310510442821885953', 'indices': [281, 304], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1310510442821885953/img/Nc3AqP9OipUZlV8Q.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1310510442821885953/img/Nc3AqP9OipUZlV8Q.jpg', 'url': 'https://t.co/oaNXhzMePo', 'display_url': 'pic.twitter.com/oaNXhzMePo', 'expanded_url': 'https://twitter.com/AJEnglish/status/1310546043767910400/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [540, 541], 'duration_millis': 89700, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1310510442821885953/vid/720x720/HGRl2arLA2V8jjmG.mp4?tag=13'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1310510442821885953/vid/320x320/5bKG9jwEJ_IozK5e.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1310510442821885953/vid/360x360/FY4VbWgTqS9Sxarf.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1310510442821885953/pl/G3WTQGFBgcSqK14u.m3u8?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 1082, 'resize': 'fit'}, 'small': {'w': 679, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1082, 'resize': 'fit'}}}]}}",,
Wed Sep 30 07:30:00 +0000 2020,1311206648522866688,1311206648522866688,"“It’s a terribly difficult and lonely death.” 

More than 1 million people have died of COVID-19 around the world a… https://t.co/QWaAOEZvhs","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",True,1.3112024041892987e+18,1.3112024041892987e+18,4970411.0,4970411.0,AJEnglish,"{'id': 4970411, 'id_str': '4970411', 'name': 'Al Jazeera English', 'screen_name': 'AJEnglish', 'location': 'Doha, Qatar', 'url': 'http://aljazeera.com', 'description': 'Hear the human story and join the discussion. We go beyond cold facts and bring to light what matters. For breaking news alerts, follow @AJENews.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 7307594, 'friends_count': 237, 'listed_count': 54483, 'favourites_count': 9340, 'statuses_count': 294598, 'created_at': 'Tue Apr 17 08:23:08 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '234D8C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDDDDD', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4970411/1617188366', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,7,18,94,212,"{'hashtags': [], 'urls': [{'url': 'https://t.co/QWaAOEZvhs', 'expanded_url': 'https://twitter.com/i/web/status/1311206648522866688', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]","{'full_text': '“It’s a terribly difficult and lonely death.” \n\nMore than 1 million people have died of COVID-19 around the world amid global efforts to develop and mass-produce an effective vaccine. https://t.co/ug04KEHspt', 'display_text_range': [0, 183], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1311203227124273152, 'id_str': '1311203227124273152', 'indices': [184, 207], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/media/EjJX1JfXcAEWhcI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjJX1JfXcAEWhcI.jpg', 'url': 'https://t.co/ug04KEHspt', 'display_url': 'pic.twitter.com/ug04KEHspt', 'expanded_url': 'https://twitter.com/AJEnglish/status/1311206648522866688/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 99920, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1311203227124273152/pu/pl/eFKJFpIaIpbt1cBj.m3u8?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311203227124273152/pu/vid/320x320/LL9GawKMfSkD1tlL.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311203227124273152/pu/vid/480x480/VHFk4efYjnTecbBa.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311203227124273152/pu/vid/720x720/Fx2TmpzcNomaWlbd.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1311203227124273152, 'id_str': '1311203227124273152', 'indices': [184, 207], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/media/EjJX1JfXcAEWhcI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjJX1JfXcAEWhcI.jpg', 'url': 'https://t.co/ug04KEHspt', 'display_url': 'pic.twitter.com/ug04KEHspt', 'expanded_url': 'https://twitter.com/AJEnglish/status/1311206648522866688/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 99920, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1311203227124273152/pu/pl/eFKJFpIaIpbt1cBj.m3u8?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311203227124273152/pu/vid/320x320/LL9GawKMfSkD1tlL.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311203227124273152/pu/vid/480x480/VHFk4efYjnTecbBa.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311203227124273152/pu/vid/720x720/Fx2TmpzcNomaWlbd.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}}",,
Thu Oct 08 02:07:29 +0000 2020,1314024588083331072,1314024588083331072,"Susan Page: ""If the Trump administration approves a vaccine ... should Americans take it and would you take it?""
Ka… https://t.co/S2pA5j8H6J","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",True,1.3140095141407498e+18,1.3140095141407498e+18,4970411.0,4970411.0,AJEnglish,"{'id': 4970411, 'id_str': '4970411', 'name': 'Al Jazeera English', 'screen_name': 'AJEnglish', 'location': 'Doha, Qatar', 'url': 'http://aljazeera.com', 'description': 'Hear the human story and join the discussion. We go beyond cold facts and bring to light what matters. For breaking news alerts, follow @AJENews.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 7307594, 'friends_count': 237, 'listed_count': 54483, 'favourites_count': 9340, 'statuses_count': 294598, 'created_at': 'Tue Apr 17 08:23:08 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '234D8C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDDDDD', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4970411/1617188366', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,16,21,87,305,"{'hashtags': [], 'urls': [{'url': 'https://t.co/S2pA5j8H6J', 'expanded_url': 'https://twitter.com/i/web/status/1314024588083331072', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]","{'full_text': 'Susan Page: ""If the Trump administration approves a vaccine ... should Americans take it and would you take it?""\nKamala Harris: ""If Donald Trump tells us that we should to take it, I\'m not taking it."" https://t.co/aYhUSyNcy5', 'display_text_range': [0, 200], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1314024471892832261, 'id_str': '1314024471892832261', 'indices': [201, 224], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/media/Ejxag0KWoAELxqF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ejxag0KWoAELxqF.jpg', 'url': 'https://t.co/aYhUSyNcy5', 'display_url': 'pic.twitter.com/aYhUSyNcy5', 'expanded_url': 'https://twitter.com/AJEnglish/status/1314024588083331072/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 24680, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1314024471892832261/pu/vid/320x320/DXNSTQ82Pejk5G0K.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1314024471892832261/pu/vid/720x720/oAijUo8QFPoG2juz.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1314024471892832261/pu/pl/5omSCnGSyVeFDYe_.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1314024471892832261/pu/vid/480x480/-wz5pdfFkdbzAbHm.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1314024471892832261, 'id_str': '1314024471892832261', 'indices': [201, 224], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/media/Ejxag0KWoAELxqF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ejxag0KWoAELxqF.jpg', 'url': 'https://t.co/aYhUSyNcy5', 'display_url': 'pic.twitter.com/aYhUSyNcy5', 'expanded_url': 'https://twitter.com/AJEnglish/status/1314024588083331072/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 24680, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1314024471892832261/pu/vid/320x320/DXNSTQ82Pejk5G0K.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1314024471892832261/pu/vid/720x720/oAijUo8QFPoG2juz.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1314024471892832261/pu/pl/5omSCnGSyVeFDYe_.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1314024471892832261/pu/vid/480x480/-wz5pdfFkdbzAbHm.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}}",,
Thu Oct 01 08:00:08 +0000 2020,1311576619098738689,1311576619098738689,"The UN calls for more support for the ‘people’s vaccine’ plan.

For all COVID-19 news, follow our coverage here 👉… https://t.co/WMMpqqDJn4","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 4970411, 'id_str': '4970411', 'name': 'Al Jazeera English', 'screen_name': 'AJEnglish', 'location': 'Doha, Qatar', 'url': 'http://aljazeera.com', 'description': 'Hear the human story and join the discussion. We go beyond cold facts and bring to light what matters. For breaking news alerts, follow @AJENews.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 7307594, 'friends_count': 237, 'listed_count': 54483, 'favourites_count': 9340, 'statuses_count': 294598, 'created_at': 'Tue Apr 17 08:23:08 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '234D8C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDDDDD', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4970411/1617188366', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,5,10,83,197,"{'hashtags': [], 'urls': [{'url': 'https://t.co/WMMpqqDJn4', 'expanded_url': 'https://twitter.com/i/web/status/1311576619098738689', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]","{'full_text': 'The UN calls for more support for the ‘people’s vaccine’ plan.\n\nFor all COVID-19 news, follow our coverage here 👉 https://t.co/cv8sNo1gK1 https://t.co/VCZX6fZt4C', 'display_text_range': [0, 137], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/cv8sNo1gK1', 'expanded_url': 'https://aje.io/furcy', 'display_url': 'aje.io/furcy', 'indices': [114, 137]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1311576617358176258, 'id_str': '1311576617358176258', 'indices': [138, 161], 'media_url': 'http://pbs.twimg.com/media/EjOn_AVXsAItgT5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjOn_AVXsAItgT5.jpg', 'url': 'https://t.co/VCZX6fZt4C', 'display_url': 'pic.twitter.com/VCZX6fZt4C', 'expanded_url': 'https://twitter.com/AJEnglish/status/1311576619098738689/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1015, 'h': 561, 'resize': 'fit'}, 'small': {'w': 680, 'h': 376, 'resize': 'fit'}, 'medium': {'w': 1015, 'h': 561, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1311576617358176258, 'id_str': '1311576617358176258', 'indices': [138, 161], 'media_url': 'http://pbs.twimg.com/media/EjOn_AVXsAItgT5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjOn_AVXsAItgT5.jpg', 'url': 'https://t.co/VCZX6fZt4C', 'display_url': 'pic.twitter.com/VCZX6fZt4C', 'expanded_url': 'https://twitter.com/AJEnglish/status/1311576619098738689/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1015, 'h': 561, 'resize': 'fit'}, 'small': {'w': 680, 'h': 376, 'resize': 'fit'}, 'medium': {'w': 1015, 'h': 561, 'resize': 'fit'}}}]}}",,
Tue Oct 13 05:04:58 +0000 2020,1315881190361104385,1315881190361104385,Coronavirus vaccine trial halted after participant gets sick https://t.co/PtcmSBZr7q,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",False,,,,,,"{'id': 4970411, 'id_str': '4970411', 'name': 'Al Jazeera English', 'screen_name': 'AJEnglish', 'location': 'Doha, Qatar', 'url': 'http://aljazeera.com', 'description': 'Hear the human story and join the discussion. We go beyond cold facts and bring to light what matters. For breaking news alerts, follow @AJENews.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 7307594, 'friends_count': 237, 'listed_count': 54483, 'favourites_count': 9340, 'statuses_count': 294598, 'created_at': 'Tue Apr 17 08:23:08 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '234D8C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDDDDD', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4970411/1617188366', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,6,4,72,124,"{'hashtags': [], 'urls': [{'url': 'https://t.co/PtcmSBZr7q', 'expanded_url': 'https://www.aljazeera.com/news/2020/10/13/johnson-johnson-pauses-covid-vaccine-trial-as-patient-turns-ill?taid=5f85357aedfe080001a3830b&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'display_url': 'aljazeera.com/news/2020/10/1…', 'indices': [61, 84]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
