created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,extended_entities
Fri Apr 16 06:45:56 +0000 2021,1382948354330484738,1382948354330484738,"""I trust the vaccine,"" said a foreigner who, along with other around 60 foreign nationals, got the first COVID-19 v… https://t.co/BbfQe6hWEQ","[0, 140]","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>",True,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12335343, 'friends_count': 66, 'listed_count': 13914, 'favourites_count': 118, 'statuses_count': 218045, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': '""I trust the vaccine,"" said a foreigner who, along with other around 60 foreign nationals, got the first COVID-19 vaccine shot in south China\'s Guangdong Province. #GLOBALink https://t.co/Xg5mENB2Fz', 'display_text_range': [0, 174], 'entities': {'hashtags': [{'text': 'GLOBALink', 'indices': [164, 174]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1382948247824572418, 'id_str': '1382948247824572418', 'indices': [175, 198], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1382948247824572418/img/cI9BFCmiVdj3O7yi.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1382948247824572418/img/cI9BFCmiVdj3O7yi.jpg', 'url': 'https://t.co/Xg5mENB2Fz', 'display_url': 'pic.twitter.com/Xg5mENB2Fz', 'expanded_url': 'https://twitter.com/XHNews/status/1382948354330484738/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 62440, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1382948247824572418/vid/480x270/dP77SWfKo4iJRWHF.mp4?tag=14'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1382948247824572418/vid/640x360/stOt6xPjEI48s1E7.mp4?tag=14'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1382948247824572418/vid/1280x720/17SZchdNXeX49pUu.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1382948247824572418/pl/E5HSfpiBu1vKUcxJ.m3u8?tag=14'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1382948247824572418, 'id_str': '1382948247824572418', 'indices': [175, 198], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1382948247824572418/img/cI9BFCmiVdj3O7yi.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1382948247824572418/img/cI9BFCmiVdj3O7yi.jpg', 'url': 'https://t.co/Xg5mENB2Fz', 'display_url': 'pic.twitter.com/Xg5mENB2Fz', 'expanded_url': 'https://twitter.com/XHNews/status/1382948354330484738/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 62440, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1382948247824572418/vid/480x270/dP77SWfKo4iJRWHF.mp4?tag=14'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1382948247824572418/vid/640x360/stOt6xPjEI48s1E7.mp4?tag=14'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1382948247824572418/vid/1280x720/17SZchdNXeX49pUu.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1382948247824572418/pl/E5HSfpiBu1vKUcxJ.m3u8?tag=14'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}",2,10,9,34,"{'hashtags': [], 'urls': [{'url': 'https://t.co/BbfQe6hWEQ', 'expanded_url': 'https://twitter.com/i/web/status/1382948354330484738', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],
Fri Apr 16 05:49:54 +0000 2021,1382934252916928513,1382934252916928513,China's first messenger RNA (mRNA) #COVID19 vaccine will start its Phase III clinical trial in May… https://t.co/rAOlFpRN5S,"[0, 140]","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>",True,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12335343, 'friends_count': 66, 'listed_count': 13914, 'favourites_count': 118, 'statuses_count': 218045, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""China's first messenger RNA (mRNA) #COVID19 vaccine will start its Phase III clinical trial in May https://t.co/PKnyRmsTd9 https://t.co/bFxPsJuV5k"", 'display_text_range': [0, 122], 'entities': {'hashtags': [{'text': 'COVID19', 'indices': [35, 43]}], 'urls': [{'url': 'https://t.co/PKnyRmsTd9', 'expanded_url': 'http://xhtxs.cn/dI3', 'display_url': 'xhtxs.cn/dI3', 'indices': [99, 122]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1382934249410482181, 'id_str': '1382934249410482181', 'indices': [123, 146], 'media_url': 'http://pbs.twimg.com/media/EzErX2vVUAUHgW5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzErX2vVUAUHgW5.jpg', 'url': 'https://t.co/bFxPsJuV5k', 'display_url': 'pic.twitter.com/bFxPsJuV5k', 'expanded_url': 'https://twitter.com/XHNews/status/1382934252916928513/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 439, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 899, 'h': 581, 'resize': 'fit'}, 'medium': {'w': 899, 'h': 581, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1382934249410482181, 'id_str': '1382934249410482181', 'indices': [123, 146], 'media_url': 'http://pbs.twimg.com/media/EzErX2vVUAUHgW5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzErX2vVUAUHgW5.jpg', 'url': 'https://t.co/bFxPsJuV5k', 'display_url': 'pic.twitter.com/bFxPsJuV5k', 'expanded_url': 'https://twitter.com/XHNews/status/1382934252916928513/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 439, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 899, 'h': 581, 'resize': 'fit'}, 'medium': {'w': 899, 'h': 581, 'resize': 'fit'}}}]}}",3,33,15,39,"{'hashtags': [{'text': 'COVID19', 'indices': [35, 43]}], 'urls': [{'url': 'https://t.co/rAOlFpRN5S', 'expanded_url': 'https://twitter.com/i/web/status/1382934252916928513', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [100, 123]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],
Fri Apr 16 04:57:12 +0000 2021,1382920992700342272,1382920992700342272,"CanSinoBIO says no serious blood clot cases were reported in the recipients of its #COVID19 vaccine Ad5-nCoV, addin… https://t.co/8HNLtEXU88","[0, 140]","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>",True,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12335343, 'friends_count': 66, 'listed_count': 13914, 'favourites_count': 118, 'statuses_count': 218045, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""CanSinoBIO says no serious blood clot cases were reported in the recipients of its #COVID19 vaccine Ad5-nCoV, adding that its vaccine uses a different adenovirus from that for Johnson &amp; Johnson's https://t.co/EYkqwauJZy https://t.co/zaOtVenlhJ"", 'display_text_range': [0, 223], 'entities': {'hashtags': [{'text': 'COVID19', 'indices': [83, 91]}], 'urls': [{'url': 'https://t.co/EYkqwauJZy', 'expanded_url': 'http://xhtxs.cn/dIZ', 'display_url': 'xhtxs.cn/dIZ', 'indices': [200, 223]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1382920988610883590, 'id_str': '1382920988610883590', 'indices': [224, 247], 'media_url': 'http://pbs.twimg.com/media/EzEfT-aVcAYVvnz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzEfT-aVcAYVvnz.jpg', 'url': 'https://t.co/zaOtVenlhJ', 'display_url': 'pic.twitter.com/zaOtVenlhJ', 'expanded_url': 'https://twitter.com/XHNews/status/1382920992700342272/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}}}, {'id': 1382920988917067787, 'id_str': '1382920988917067787', 'indices': [224, 247], 'media_url': 'http://pbs.twimg.com/media/EzEfT_jVcAsgVKT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzEfT_jVcAsgVKT.jpg', 'url': 'https://t.co/zaOtVenlhJ', 'display_url': 'pic.twitter.com/zaOtVenlhJ', 'expanded_url': 'https://twitter.com/XHNews/status/1382920992700342272/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 900, 'h': 675, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 675, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1382920988610883590, 'id_str': '1382920988610883590', 'indices': [224, 247], 'media_url': 'http://pbs.twimg.com/media/EzEfT-aVcAYVvnz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzEfT-aVcAYVvnz.jpg', 'url': 'https://t.co/zaOtVenlhJ', 'display_url': 'pic.twitter.com/zaOtVenlhJ', 'expanded_url': 'https://twitter.com/XHNews/status/1382920992700342272/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}}}, {'id': 1382920988917067787, 'id_str': '1382920988917067787', 'indices': [224, 247], 'media_url': 'http://pbs.twimg.com/media/EzEfT_jVcAsgVKT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzEfT_jVcAsgVKT.jpg', 'url': 'https://t.co/zaOtVenlhJ', 'display_url': 'pic.twitter.com/zaOtVenlhJ', 'expanded_url': 'https://twitter.com/XHNews/status/1382920992700342272/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 900, 'h': 675, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 675, 'resize': 'fit'}}}]}}",0,3,15,33,"{'hashtags': [{'text': 'COVID19', 'indices': [83, 91]}], 'urls': [{'url': 'https://t.co/8HNLtEXU88', 'expanded_url': 'https://twitter.com/i/web/status/1382920992700342272', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],
Fri Apr 16 02:52:55 +0000 2021,1382889715335004162,1382889715335004162,Brazil has distributed more than 50 million doses of vaccine against COVID-19 throughout the country since the star… https://t.co/Y2Tw1RTOdF,"[0, 140]","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>",True,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12335343, 'friends_count': 66, 'listed_count': 13914, 'favourites_count': 118, 'statuses_count': 218045, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Brazil has distributed more than 50 million doses of vaccine against COVID-19 throughout the country since the start of the national immunization campaign on Jan. 18 https://t.co/Vc0pytL5fw https://t.co/QlzIxbfSE5', 'display_text_range': [0, 189], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/Vc0pytL5fw', 'expanded_url': 'http://xhtxs.cn/dIa', 'display_url': 'xhtxs.cn/dIa', 'indices': [166, 189]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1382889711799177217, 'id_str': '1382889711799177217', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EzEC3bNVEAENsaw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzEC3bNVEAENsaw.jpg', 'url': 'https://t.co/QlzIxbfSE5', 'display_url': 'pic.twitter.com/QlzIxbfSE5', 'expanded_url': 'https://twitter.com/XHNews/status/1382889715335004162/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}, {'id': 1382889711782400004, 'id_str': '1382889711782400004', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EzEC3bJVEAQvNeh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzEC3bJVEAQvNeh.jpg', 'url': 'https://t.co/QlzIxbfSE5', 'display_url': 'pic.twitter.com/QlzIxbfSE5', 'expanded_url': 'https://twitter.com/XHNews/status/1382889715335004162/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}, {'id': 1382889711799132165, 'id_str': '1382889711799132165', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EzEC3bNUYAUjOv4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzEC3bNUYAUjOv4.jpg', 'url': 'https://t.co/QlzIxbfSE5', 'display_url': 'pic.twitter.com/QlzIxbfSE5', 'expanded_url': 'https://twitter.com/XHNews/status/1382889715335004162/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}, {'id': 1382889711765659650, 'id_str': '1382889711765659650', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EzEC3bFVoAIUC21.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzEC3bFVoAIUC21.jpg', 'url': 'https://t.co/QlzIxbfSE5', 'display_url': 'pic.twitter.com/QlzIxbfSE5', 'expanded_url': 'https://twitter.com/XHNews/status/1382889715335004162/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1382889711799177217, 'id_str': '1382889711799177217', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EzEC3bNVEAENsaw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzEC3bNVEAENsaw.jpg', 'url': 'https://t.co/QlzIxbfSE5', 'display_url': 'pic.twitter.com/QlzIxbfSE5', 'expanded_url': 'https://twitter.com/XHNews/status/1382889715335004162/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}, {'id': 1382889711782400004, 'id_str': '1382889711782400004', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EzEC3bJVEAQvNeh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzEC3bJVEAQvNeh.jpg', 'url': 'https://t.co/QlzIxbfSE5', 'display_url': 'pic.twitter.com/QlzIxbfSE5', 'expanded_url': 'https://twitter.com/XHNews/status/1382889715335004162/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}, {'id': 1382889711799132165, 'id_str': '1382889711799132165', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EzEC3bNUYAUjOv4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzEC3bNUYAUjOv4.jpg', 'url': 'https://t.co/QlzIxbfSE5', 'display_url': 'pic.twitter.com/QlzIxbfSE5', 'expanded_url': 'https://twitter.com/XHNews/status/1382889715335004162/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}, {'id': 1382889711765659650, 'id_str': '1382889711765659650', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EzEC3bFVoAIUC21.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzEC3bFVoAIUC21.jpg', 'url': 'https://t.co/QlzIxbfSE5', 'display_url': 'pic.twitter.com/QlzIxbfSE5', 'expanded_url': 'https://twitter.com/XHNews/status/1382889715335004162/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}}}]}}",1,4,6,25,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Y2Tw1RTOdF', 'expanded_url': 'https://twitter.com/i/web/status/1382889715335004162', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],
Thu Apr 15 21:33:42 +0000 2021,1382809381348151297,1382809381348151297,Pfizer CEO says third #COVID19 vaccine dose likely needed within 12 months https://t.co/iPs7bCMJ0D https://t.co/9YuVF91SfG,"[0, 98]","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>",False,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12335343, 'friends_count': 66, 'listed_count': 13914, 'favourites_count': 118, 'statuses_count': 218045, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,,11,7,16,34,"{'hashtags': [{'text': 'COVID19', 'indices': [22, 30]}], 'urls': [{'url': 'https://t.co/iPs7bCMJ0D', 'expanded_url': 'http://xhtxs.cn/dH3', 'display_url': 'xhtxs.cn/dH3', 'indices': [75, 98]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1382809377954959360, 'id_str': '1382809377954959360', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/EzC5zYUVkAA0cKl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzC5zYUVkAA0cKl.jpg', 'url': 'https://t.co/9YuVF91SfG', 'display_url': 'pic.twitter.com/9YuVF91SfG', 'expanded_url': 'https://twitter.com/XHNews/status/1382809381348151297/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]}",False,False,False,low,en,[{'tag': None}],"{'media': [{'id': 1382809377954959360, 'id_str': '1382809377954959360', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/EzC5zYUVkAA0cKl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzC5zYUVkAA0cKl.jpg', 'url': 'https://t.co/9YuVF91SfG', 'display_url': 'pic.twitter.com/9YuVF91SfG', 'expanded_url': 'https://twitter.com/XHNews/status/1382809381348151297/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]}"
