created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,retweeted_status,extended_entities,display_text_range,extended_tweet,account,period
Fri Apr 16 23:13:06 +0000 2021,1383196783258566660,1383196783258566660,Sputnik V: How Russia's Covid vaccine is dividing Europe https://t.co/uRccI1lAez,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33915049, 'friends_count': 18, 'listed_count': 127104, 'favourites_count': 13, 'statuses_count': 339566, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,10,54,83,318,"{'hashtags': [], 'urls': [{'url': 'https://t.co/uRccI1lAez', 'expanded_url': 'https://bbc.in/2RyFrz6', 'display_url': 'bbc.in/2RyFrz6', 'indices': [57, 80]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,BBC,MarchApril2021
Fri Apr 16 19:46:13 +0000 2021,1383144720935833603,1383144720935833603,Canada sounds the alarm as Covid cases overtake US https://t.co/opH4kzVSva,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33915049, 'friends_count': 18, 'listed_count': 127104, 'favourites_count': 13, 'statuses_count': 339566, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,48,57,167,510,"{'hashtags': [], 'urls': [{'url': 'https://t.co/opH4kzVSva', 'expanded_url': 'https://bbc.in/2QcO6XA', 'display_url': 'bbc.in/2QcO6XA', 'indices': [51, 74]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,BBC,MarchApril2021
Fri Apr 16 17:02:59 +0000 2021,1383103640680939522,1383103640680939522,"RT @BBCNews: Pregnant women should be offered Covid vaccine, UK's vaccine advisors announce
 https://t.co/1yygnc7Isa","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33915049, 'friends_count': 18, 'listed_count': 127104, 'favourites_count': 13, 'statuses_count': 339566, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/1yygnc7Isa', 'expanded_url': 'https://bbc.in/3x0dPmF', 'display_url': 'bbc.in/3x0dPmF', 'indices': [93, 116]}], 'user_mentions': [{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'created_at': 'Fri Apr 16 16:57:04 +0000 2021', 'id': 1383102152638357506, 'id_str': '1383102152638357506', 'text': ""Pregnant women should be offered Covid vaccine, UK's vaccine advisors announce\n https://t.co/1yygnc7Isa"", 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 612473, 'id_str': '612473', 'name': 'BBC News (UK)', 'screen_name': 'BBCNews', 'location': 'London', 'url': 'http://www.bbc.co.uk/news', 'description': 'News, features and analysis. For world news, follow @BBCWorld. Breaking news, follow @BBCBreaking. Latest sport news @BBCSport. Our Instagram: BBCNews', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 13026653, 'friends_count': 93, 'listed_count': 47070, 'favourites_count': 46, 'statuses_count': 479808, 'created_at': 'Mon Jan 08 08:05:57 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150718511129477120/2N_GW7HR_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150718511129477120/2N_GW7HR_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/612473/1621582368', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 16, 'reply_count': 65, 'retweet_count': 80, 'favorite_count': 295, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/1yygnc7Isa', 'expanded_url': 'https://bbc.in/3x0dPmF', 'display_url': 'bbc.in/3x0dPmF', 'indices': [80, 103]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",,,,BBC,MarchApril2021
Fri Apr 16 15:16:07 +0000 2021,1383076745662849025,1383076745662849025,"Only 30 mourners are allowed to attend Prince Philip's funeral due to Covid restrictions

https://t.co/QWsdLOM90m","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33915049, 'friends_count': 18, 'listed_count': 127104, 'favourites_count': 13, 'statuses_count': 339566, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,25,61,106,465,"{'hashtags': [], 'urls': [{'url': 'https://t.co/QWsdLOM90m', 'expanded_url': 'https://bbc.in/2RFT9jT', 'display_url': 'bbc.in/2RFT9jT', 'indices': [90, 113]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,BBC,MarchApril2021
Fri Apr 16 05:09:30 +0000 2021,1382924087761244160,1382924087761244160,"RT @BBCWorld: Why is Covid killing so many babies in Brazil? 

https://t.co/ZLk46RC6hw https://t.co/hNFPM9vDVg","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33915049, 'friends_count': 18, 'listed_count': 127104, 'favourites_count': 13, 'statuses_count': 339566, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/ZLk46RC6hw', 'expanded_url': 'http://bbc.in/3wV9Cki', 'display_url': 'bbc.in/3wV9Cki', 'indices': [63, 86]}], 'user_mentions': [{'screen_name': 'BBCWorld', 'name': 'BBC News (World)', 'id': 742143, 'id_str': '742143', 'indices': [3, 12]}], 'symbols': [], 'media': [{'id': 1382759087897726979, 'id_str': '1382759087897726979', 'indices': [87, 110], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1382759087897726979/img/tGp9fK7gET7hqWHp.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1382759087897726979/img/tGp9fK7gET7hqWHp.jpg', 'url': 'https://t.co/hNFPM9vDVg', 'display_url': 'pic.twitter.com/hNFPM9vDVg', 'expanded_url': 'https://twitter.com/BBCWorld/status/1382760743330791426/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 640, 'h': 1136, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 640, 'h': 1136, 'resize': 'fit'}}, 'source_status_id': 1382760743330791426, 'source_status_id_str': '1382760743330791426', 'source_user_id': 742143, 'source_user_id_str': '742143'}]}",False,False,False,low,en,[{'tag': None}],"{'created_at': 'Thu Apr 15 18:20:26 +0000 2021', 'id': 1382760743330791426, 'id_str': '1382760743330791426', 'text': 'Why is Covid killing so many babies in Brazil? \n\nhttps://t.co/ZLk46RC6hw https://t.co/hNFPM9vDVg', 'display_text_range': [0, 72], 'source': '<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33915049, 'friends_count': 18, 'listed_count': 127104, 'favourites_count': 13, 'statuses_count': 339566, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 389, 'reply_count': 190, 'retweet_count': 1131, 'favorite_count': 1741, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/ZLk46RC6hw', 'expanded_url': 'http://bbc.in/3wV9Cki', 'display_url': 'bbc.in/3wV9Cki', 'indices': [49, 72]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1382759087897726979, 'id_str': '1382759087897726979', 'indices': [73, 96], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1382759087897726979/img/tGp9fK7gET7hqWHp.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1382759087897726979/img/tGp9fK7gET7hqWHp.jpg', 'url': 'https://t.co/hNFPM9vDVg', 'display_url': 'pic.twitter.com/hNFPM9vDVg', 'expanded_url': 'https://twitter.com/BBCWorld/status/1382760743330791426/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 640, 'h': 1136, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 640, 'h': 1136, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1382759087897726979, 'id_str': '1382759087897726979', 'indices': [73, 96], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1382759087897726979/img/tGp9fK7gET7hqWHp.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1382759087897726979/img/tGp9fK7gET7hqWHp.jpg', 'url': 'https://t.co/hNFPM9vDVg', 'display_url': 'pic.twitter.com/hNFPM9vDVg', 'expanded_url': 'https://twitter.com/BBCWorld/status/1382760743330791426/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [40, 71], 'duration_millis': 198067, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1382759087897726979/vid/640x1136/4iinJxLT3QqP4SrJ.mp4?tag=14'}, {'bitrate': 950000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1382759087897726979/vid/480x852/olvreTyNQ9DEtCJx.mp4?tag=14'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1382759087897726979/vid/320x568/dtZqxuyGDZawWWav.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1382759087897726979/pl/nMk8mXITDBIlR6gr.m3u8?tag=14'}]}, 'sizes': {'medium': {'w': 640, 'h': 1136, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 640, 'h': 1136, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}","{'media': [{'id': 1382759087897726979, 'id_str': '1382759087897726979', 'indices': [87, 110], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1382759087897726979/img/tGp9fK7gET7hqWHp.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1382759087897726979/img/tGp9fK7gET7hqWHp.jpg', 'url': 'https://t.co/hNFPM9vDVg', 'display_url': 'pic.twitter.com/hNFPM9vDVg', 'expanded_url': 'https://twitter.com/BBCWorld/status/1382760743330791426/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [40, 71], 'duration_millis': 198067, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1382759087897726979/vid/640x1136/4iinJxLT3QqP4SrJ.mp4?tag=14'}, {'bitrate': 950000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1382759087897726979/vid/480x852/olvreTyNQ9DEtCJx.mp4?tag=14'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1382759087897726979/vid/320x568/dtZqxuyGDZawWWav.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1382759087897726979/pl/nMk8mXITDBIlR6gr.m3u8?tag=14'}]}, 'sizes': {'medium': {'w': 640, 'h': 1136, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 640, 'h': 1136, 'resize': 'fit'}}, 'source_status_id': 1382760743330791426, 'source_status_id_str': '1382760743330791426', 'source_user_id': 742143, 'source_user_id_str': '742143'}]}",,,BBC,MarchApril2021
Fri Apr 16 03:28:02 +0000 2021,1382898552918175745,1382898552918175745,China's economy grows 18.3% in post-Covid comeback https://t.co/XXNrJGuKoz,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33915049, 'friends_count': 18, 'listed_count': 127104, 'favourites_count': 13, 'statuses_count': 339566, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,49,105,126,523,"{'hashtags': [], 'urls': [{'url': 'https://t.co/XXNrJGuKoz', 'expanded_url': 'https://bbc.in/3x8fLdd', 'display_url': 'bbc.in/3x8fLdd', 'indices': [51, 74]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,BBC,MarchApril2021
Fri Apr 16 01:00:06 +0000 2021,1382861324481392640,1382861324481392640,Why US opioid deaths are rising because of Covid https://t.co/8JWScvSXyc,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33915049, 'friends_count': 18, 'listed_count': 127104, 'favourites_count': 13, 'statuses_count': 339566, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,8,24,53,159,"{'hashtags': [], 'urls': [{'url': 'https://t.co/8JWScvSXyc', 'expanded_url': 'https://bbc.in/3aed9k9', 'display_url': 'bbc.in/3aed9k9', 'indices': [49, 72]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,BBC,MarchApril2021
Thu Apr 15 23:39:05 +0000 2021,1382840935655034880,1382840935655034880,India's desperate Covid-19 patients turn to black market for drugs https://t.co/O9TXU3pt1X,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33915049, 'friends_count': 18, 'listed_count': 127104, 'favourites_count': 13, 'statuses_count': 339566, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,23,30,122,311,"{'hashtags': [], 'urls': [{'url': 'https://t.co/O9TXU3pt1X', 'expanded_url': 'https://bbc.in/3afdSBg', 'display_url': 'bbc.in/3afdSBg', 'indices': [67, 90]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,BBC,MarchApril2021
