created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,extended_entities,retweeted_status
Sat Oct 17 07:00:00 +0000 2020,1317359693304635392,1317359693304635392,"Chinese farmer Li Zhifang is being crowned a ""Food Hero"" by Food and Agriculture Organization of #UN on World Food… https://t.co/w0okBJZ35h","[0, 140]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",True,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13411782, 'friends_count': 73, 'listed_count': 8165, 'favourites_count': 186, 'statuses_count': 203644, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Chinese farmer Li Zhifang is being crowned a ""Food Hero"" by Food and Agriculture Organization of #UN on World Food Day, for his efforts to keep food cheap and accessible to residents of Wuhan during the worst period of the city\'s lockdown during the #COVID19 pandemic #ChinaBuzz https://t.co/H7DAUqAsYQ', 'display_text_range': [0, 278], 'entities': {'hashtags': [{'text': 'UN', 'indices': [97, 100]}, {'text': 'COVID19', 'indices': [250, 258]}, {'text': 'ChinaBuzz', 'indices': [268, 278]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1317317348894728193, 'id_str': '1317317348894728193', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/EkgNJj1UYAEWV7H.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkgNJj1UYAEWV7H.jpg', 'url': 'https://t.co/H7DAUqAsYQ', 'display_url': 'pic.twitter.com/H7DAUqAsYQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1317359693304635392/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 768, 'resize': 'fit'}}}, {'id': 1317317348894728192, 'id_str': '1317317348894728192', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/EkgNJj1UYAAFnMq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkgNJj1UYAAFnMq.jpg', 'url': 'https://t.co/H7DAUqAsYQ', 'display_url': 'pic.twitter.com/H7DAUqAsYQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1317359693304635392/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}, {'id': 1317317348898975746, 'id_str': '1317317348898975746', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/EkgNJj2VMAIFwFU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkgNJj2VMAIFwFU.jpg', 'url': 'https://t.co/H7DAUqAsYQ', 'display_url': 'pic.twitter.com/H7DAUqAsYQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1317359693304635392/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1317317348894728193, 'id_str': '1317317348894728193', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/EkgNJj1UYAEWV7H.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkgNJj1UYAEWV7H.jpg', 'url': 'https://t.co/H7DAUqAsYQ', 'display_url': 'pic.twitter.com/H7DAUqAsYQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1317359693304635392/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 768, 'resize': 'fit'}}}, {'id': 1317317348894728192, 'id_str': '1317317348894728192', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/EkgNJj1UYAAFnMq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkgNJj1UYAAFnMq.jpg', 'url': 'https://t.co/H7DAUqAsYQ', 'display_url': 'pic.twitter.com/H7DAUqAsYQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1317359693304635392/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}, {'id': 1317317348898975746, 'id_str': '1317317348898975746', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/EkgNJj2VMAIFwFU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkgNJj2VMAIFwFU.jpg', 'url': 'https://t.co/H7DAUqAsYQ', 'display_url': 'pic.twitter.com/H7DAUqAsYQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1317359693304635392/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}}",1,0,9,51,"{'hashtags': [{'text': 'UN', 'indices': [97, 100]}], 'urls': [{'url': 'https://t.co/w0okBJZ35h', 'expanded_url': 'https://twitter.com/i/web/status/1317359693304635392', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Thu Oct 15 09:20:00 +0000 2020,1316670147004780545,1316670147004780545,Exhibition showcases #Wuhan's victory against #COVID19 https://t.co/xT9l6GCqOu https://t.co/WvZX7iOiWi,"[0, 78]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13411782, 'friends_count': 73, 'listed_count': 8165, 'favourites_count': 186, 'statuses_count': 203644, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,,3,1,14,55,"{'hashtags': [{'text': 'Wuhan', 'indices': [21, 27]}, {'text': 'COVID19', 'indices': [46, 54]}], 'urls': [{'url': 'https://t.co/xT9l6GCqOu', 'expanded_url': 'https://bit.ly/2H6NE8F', 'display_url': 'bit.ly/2H6NE8F', 'indices': [55, 78]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1316662260543057920, 'id_str': '1316662260543057920', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/EkW5WZjU8AA5GQR.png', 'media_url_https': 'https://pbs.twimg.com/media/EkW5WZjU8AA5GQR.png', 'url': 'https://t.co/WvZX7iOiWi', 'display_url': 'pic.twitter.com/WvZX7iOiWi', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1316670147004780545/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 760, 'h': 424, 'resize': 'fit'}, 'small': {'w': 680, 'h': 379, 'resize': 'fit'}, 'medium': {'w': 760, 'h': 424, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}",False,False,False,low,en,[{'tag': None}],"{'media': [{'id': 1316662260543057920, 'id_str': '1316662260543057920', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/EkW5WZjU8AA5GQR.png', 'media_url_https': 'https://pbs.twimg.com/media/EkW5WZjU8AA5GQR.png', 'url': 'https://t.co/WvZX7iOiWi', 'display_url': 'pic.twitter.com/WvZX7iOiWi', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1316670147004780545/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 760, 'h': 424, 'resize': 'fit'}, 'small': {'w': 680, 'h': 379, 'resize': 'fit'}, 'medium': {'w': 760, 'h': 424, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}, {'id': 1316662273872592897, 'id_str': '1316662273872592897', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/EkW5XLNVgAEVaKS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkW5XLNVgAEVaKS.jpg', 'url': 'https://t.co/WvZX7iOiWi', 'display_url': 'pic.twitter.com/WvZX7iOiWi', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1316670147004780545/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 448, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 448, 'resize': 'fit'}, 'small': {'w': 600, 'h': 448, 'resize': 'fit'}}}, {'id': 1316662287776706560, 'id_str': '1316662287776706560', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/EkW5X_AVcAASUsf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkW5X_AVcAASUsf.jpg', 'url': 'https://t.co/WvZX7iOiWi', 'display_url': 'pic.twitter.com/WvZX7iOiWi', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1316670147004780545/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 645, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 645, 'resize': 'fit'}, 'small': {'w': 680, 'h': 428, 'resize': 'fit'}}}, {'id': 1316662311902302210, 'id_str': '1316662311902302210', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/EkW5ZY4U0AIgYcV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkW5ZY4U0AIgYcV.jpg', 'url': 'https://t.co/WvZX7iOiWi', 'display_url': 'pic.twitter.com/WvZX7iOiWi', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1316670147004780545/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}",
Sun Oct 11 14:20:00 +0000 2020,1315296094335582209,1315296094335582209,"China: A week in photos
- A sports center in #Wuhan, once a makeshift hospital, reopened
- Railway stations saw pea… https://t.co/FX3yT0r8os","[0, 140]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",True,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13411782, 'friends_count': 73, 'listed_count': 8165, 'favourites_count': 186, 'statuses_count': 203644, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'China: A week in photos\n- A sports center in #Wuhan, once a makeshift hospital, reopened\n- Railway stations saw peak passengers after the National Day holiday\n- Beijing Strawberry Music Festival ended on Thursday\n- Couples wed on October 10, a symbol of consummate love https://t.co/YoFkD4uKuQ', 'display_text_range': [0, 269], 'entities': {'hashtags': [{'text': 'Wuhan', 'indices': [45, 51]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1315266615944998914, 'id_str': '1315266615944998914', 'indices': [270, 293], 'media_url': 'http://pbs.twimg.com/media/EkDEBMRU8AIea-t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkDEBMRU8AIea-t.jpg', 'url': 'https://t.co/YoFkD4uKuQ', 'display_url': 'pic.twitter.com/YoFkD4uKuQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1315296094335582209/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}, {'id': 1315266632848035845, 'id_str': '1315266632848035845', 'indices': [270, 293], 'media_url': 'http://pbs.twimg.com/media/EkDECLPU0AUFBq3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkDECLPU0AUFBq3.jpg', 'url': 'https://t.co/YoFkD4uKuQ', 'display_url': 'pic.twitter.com/YoFkD4uKuQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1315296094335582209/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}}, {'id': 1315266831230201858, 'id_str': '1315266831230201858', 'indices': [270, 293], 'media_url': 'http://pbs.twimg.com/media/EkDENuRUcAIDh5O.png', 'media_url_https': 'https://pbs.twimg.com/media/EkDENuRUcAIDh5O.png', 'url': 'https://t.co/YoFkD4uKuQ', 'display_url': 'pic.twitter.com/YoFkD4uKuQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1315296094335582209/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 465, 'h': 228, 'resize': 'fit'}, 'large': {'w': 465, 'h': 228, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 465, 'h': 228, 'resize': 'fit'}}}, {'id': 1315266854164733952, 'id_str': '1315266854164733952', 'indices': [270, 293], 'media_url': 'http://pbs.twimg.com/media/EkDEPDtVoAAnkLO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkDEPDtVoAAnkLO.jpg', 'url': 'https://t.co/YoFkD4uKuQ', 'display_url': 'pic.twitter.com/YoFkD4uKuQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1315296094335582209/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1315266615944998914, 'id_str': '1315266615944998914', 'indices': [270, 293], 'media_url': 'http://pbs.twimg.com/media/EkDEBMRU8AIea-t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkDEBMRU8AIea-t.jpg', 'url': 'https://t.co/YoFkD4uKuQ', 'display_url': 'pic.twitter.com/YoFkD4uKuQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1315296094335582209/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}, {'id': 1315266632848035845, 'id_str': '1315266632848035845', 'indices': [270, 293], 'media_url': 'http://pbs.twimg.com/media/EkDECLPU0AUFBq3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkDECLPU0AUFBq3.jpg', 'url': 'https://t.co/YoFkD4uKuQ', 'display_url': 'pic.twitter.com/YoFkD4uKuQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1315296094335582209/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}}, {'id': 1315266831230201858, 'id_str': '1315266831230201858', 'indices': [270, 293], 'media_url': 'http://pbs.twimg.com/media/EkDENuRUcAIDh5O.png', 'media_url_https': 'https://pbs.twimg.com/media/EkDENuRUcAIDh5O.png', 'url': 'https://t.co/YoFkD4uKuQ', 'display_url': 'pic.twitter.com/YoFkD4uKuQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1315296094335582209/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 465, 'h': 228, 'resize': 'fit'}, 'large': {'w': 465, 'h': 228, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 465, 'h': 228, 'resize': 'fit'}}}, {'id': 1315266854164733952, 'id_str': '1315266854164733952', 'indices': [270, 293], 'media_url': 'http://pbs.twimg.com/media/EkDEPDtVoAAnkLO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkDEPDtVoAAnkLO.jpg', 'url': 'https://t.co/YoFkD4uKuQ', 'display_url': 'pic.twitter.com/YoFkD4uKuQ', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1315296094335582209/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}}",0,2,9,49,"{'hashtags': [{'text': 'Wuhan', 'indices': [45, 51]}], 'urls': [{'url': 'https://t.co/FX3yT0r8os', 'expanded_url': 'https://twitter.com/i/web/status/1315296094335582209', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
