created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules
Sat Oct 10 13:44:30 +0000 2020,1314924771042160641,1314924771042160641,"In another survey conducted in May, about 45 percent and 34 percent of more than 16,000 medical workers in Wuhan ci… https://t.co/u8iQNJE9NI","[0, 140]","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>",True,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12329742, 'friends_count': 69, 'listed_count': 13938, 'favourites_count': 118, 'statuses_count': 219669, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'In another survey conducted in May, about 45 percent and 34 percent of more than 16,000 medical workers in Wuhan city, once ravaged by the novel coronavirus, showed some form of depression or anxiety, respectively https://t.co/P2K7FB6slM https://t.co/Y43KFdOrBR', 'display_text_range': [0, 237], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/P2K7FB6slM', 'expanded_url': 'http://xhne.ws/AhcGu', 'display_url': 'xhne.ws/AhcGu', 'indices': [214, 237]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1314924767271555073, 'id_str': '1314924767271555073', 'indices': [238, 261], 'media_url': 'http://pbs.twimg.com/media/Ej-NG-uVkAE9E5F.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ej-NG-uVkAE9E5F.jpg', 'url': 'https://t.co/Y43KFdOrBR', 'display_url': 'pic.twitter.com/Y43KFdOrBR', 'expanded_url': 'https://twitter.com/XHNews/status/1314924771042160641/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1314924767271555073, 'id_str': '1314924767271555073', 'indices': [238, 261], 'media_url': 'http://pbs.twimg.com/media/Ej-NG-uVkAE9E5F.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ej-NG-uVkAE9E5F.jpg', 'url': 'https://t.co/Y43KFdOrBR', 'display_url': 'pic.twitter.com/Y43KFdOrBR', 'expanded_url': 'https://twitter.com/XHNews/status/1314924771042160641/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}}}]}}",2,3,6,36,"{'hashtags': [], 'urls': [{'url': 'https://t.co/u8iQNJE9NI', 'expanded_url': 'https://twitter.com/i/web/status/1314924771042160641', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}]
Fri Oct 09 08:24:04 +0000 2020,1314481744804945920,1314481744804945920,"Wuhan City, once hardest-hit by COVID-19 in China, has restored its vigor, seeing an influx of tourists during the… https://t.co/LCGSHN7kmW","[0, 140]","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>",True,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12329742, 'friends_count': 69, 'listed_count': 13938, 'favourites_count': 118, 'statuses_count': 219669, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Wuhan City, once hardest-hit by COVID-19 in China, has restored its vigor, seeing an influx of tourists during the eight-day National Day holiday https://t.co/ltDRJkSB9u', 'display_text_range': [0, 145], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1314481533609099264, 'id_str': '1314481533609099264', 'indices': [146, 169], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1314481533609099264/img/9QuK7QT_1E5nj534.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1314481533609099264/img/9QuK7QT_1E5nj534.jpg', 'url': 'https://t.co/ltDRJkSB9u', 'display_url': 'pic.twitter.com/ltDRJkSB9u', 'expanded_url': 'https://twitter.com/XHNews/status/1314481744804945920/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 117920, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1314481533609099264/vid/640x360/DUeIMAwh_cydPjBe.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1314481533609099264/pl/vWnnm7VpGnNMJePQ.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1314481533609099264/vid/480x270/tuLUxJT5nJUZE1PF.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1314481533609099264/vid/1280x720/rRC6HJnzZNiiq4Q4.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1314481533609099264, 'id_str': '1314481533609099264', 'indices': [146, 169], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1314481533609099264/img/9QuK7QT_1E5nj534.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1314481533609099264/img/9QuK7QT_1E5nj534.jpg', 'url': 'https://t.co/ltDRJkSB9u', 'display_url': 'pic.twitter.com/ltDRJkSB9u', 'expanded_url': 'https://twitter.com/XHNews/status/1314481744804945920/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 117920, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1314481533609099264/vid/640x360/DUeIMAwh_cydPjBe.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1314481533609099264/pl/vWnnm7VpGnNMJePQ.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1314481533609099264/vid/480x270/tuLUxJT5nJUZE1PF.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1314481533609099264/vid/1280x720/rRC6HJnzZNiiq4Q4.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}",2,33,48,193,"{'hashtags': [], 'urls': [{'url': 'https://t.co/LCGSHN7kmW', 'expanded_url': 'https://twitter.com/i/web/status/1314481744804945920', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}]
Mon Oct 05 07:49:04 +0000 2020,1313023385698402305,1313023385698402305,"China's Wuhan, once hit hard by COVID-19, is boosting tourism during the #NationalDay holiday. Follow Xinhua journa… https://t.co/4GNxcDNa2m","[0, 140]","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>",True,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12329742, 'friends_count': 69, 'listed_count': 13938, 'favourites_count': 118, 'statuses_count': 219669, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""China's Wuhan, once hit hard by COVID-19, is boosting tourism during the #NationalDay holiday. Follow Xinhua journalist to join a night tour of the Yellow Crane Tower, a landmark in the city https://t.co/uTn4145lfo"", 'display_text_range': [0, 190], 'entities': {'hashtags': [{'text': 'NationalDay', 'indices': [73, 85]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1313023161487642625, 'id_str': '1313023161487642625', 'indices': [191, 214], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1313023161487642625/img/vcM4qH59W1UDWDrf.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1313023161487642625/img/vcM4qH59W1UDWDrf.jpg', 'url': 'https://t.co/uTn4145lfo', 'display_url': 'pic.twitter.com/uTn4145lfo', 'expanded_url': 'https://twitter.com/XHNews/status/1313023385698402305/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 137440, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1313023161487642625/vid/640x360/n1MS2YxTJA8y3IED.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1313023161487642625/pl/4v_Q39ufdRwHW9JD.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1313023161487642625/vid/480x270/adGWYbeBG60N8A87.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1313023161487642625/vid/1280x720/5tKqJAWLA6HSF9cw.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1313023161487642625, 'id_str': '1313023161487642625', 'indices': [191, 214], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1313023161487642625/img/vcM4qH59W1UDWDrf.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1313023161487642625/img/vcM4qH59W1UDWDrf.jpg', 'url': 'https://t.co/uTn4145lfo', 'display_url': 'pic.twitter.com/uTn4145lfo', 'expanded_url': 'https://twitter.com/XHNews/status/1313023385698402305/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 137440, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1313023161487642625/vid/640x360/n1MS2YxTJA8y3IED.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1313023161487642625/pl/4v_Q39ufdRwHW9JD.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1313023161487642625/vid/480x270/adGWYbeBG60N8A87.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1313023161487642625/vid/1280x720/5tKqJAWLA6HSF9cw.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}",8,4,23,80,"{'hashtags': [{'text': 'NationalDay', 'indices': [73, 85]}], 'urls': [{'url': 'https://t.co/4GNxcDNa2m', 'expanded_url': 'https://twitter.com/i/web/status/1313023385698402305', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}]
Sun Oct 04 09:51:12 +0000 2020,1312691731251380224,1312691731251380224,"360 Video: A light show Thursday brightened up the night sky along the Wuhan section of the Yangtze River, China's… https://t.co/vWaOPDNRIF","[0, 140]","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>",True,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12329742, 'friends_count': 69, 'listed_count': 13938, 'favourites_count': 118, 'statuses_count': 219669, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""360 Video: A light show Thursday brightened up the night sky along the Wuhan section of the Yangtze River, China's longest, as well as its major tributary Hanjiang River, as part of the celebrations for China's National Day and the Mid-Autumn Festival. #AmazingChina https://t.co/nljIe8T94n"", 'display_text_range': [0, 266], 'entities': {'hashtags': [{'text': 'AmazingChina', 'indices': [253, 266]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1312691223736406022, 'id_str': '1312691223736406022', 'indices': [267, 290], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1312691223736406022/img/SH-a3wJiE1HHq28J.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1312691223736406022/img/SH-a3wJiE1HHq28J.jpg', 'url': 'https://t.co/nljIe8T94n', 'display_url': 'pic.twitter.com/nljIe8T94n', 'expanded_url': 'https://twitter.com/XHNews/status/1312691731251380224/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [2, 1], 'duration_millis': 74040, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1312691223736406022/vid/1440x720/g_QvaoI9aoZ33N8m.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1312691223736406022/pl/iaNksCSmI0GqhUhw.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1312691223736406022/vid/540x270/Chb1bNpzInNdwegd.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1312691223736406022/vid/720x360/mUJKDx2vVlL1rJzA.mp4?tag=13'}]}, 'sizes': {'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 600, 'resize': 'fit'}, 'large': {'w': 1440, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1312691223736406022, 'id_str': '1312691223736406022', 'indices': [267, 290], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1312691223736406022/img/SH-a3wJiE1HHq28J.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1312691223736406022/img/SH-a3wJiE1HHq28J.jpg', 'url': 'https://t.co/nljIe8T94n', 'display_url': 'pic.twitter.com/nljIe8T94n', 'expanded_url': 'https://twitter.com/XHNews/status/1312691731251380224/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [2, 1], 'duration_millis': 74040, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1312691223736406022/vid/1440x720/g_QvaoI9aoZ33N8m.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1312691223736406022/pl/iaNksCSmI0GqhUhw.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1312691223736406022/vid/540x270/Chb1bNpzInNdwegd.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1312691223736406022/vid/720x360/mUJKDx2vVlL1rJzA.mp4?tag=13'}]}, 'sizes': {'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 600, 'resize': 'fit'}, 'large': {'w': 1440, 'h': 720, 'resize': 'fit'}}}]}}",5,0,9,33,"{'hashtags': [], 'urls': [{'url': 'https://t.co/vWaOPDNRIF', 'expanded_url': 'https://twitter.com/i/web/status/1312691731251380224', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}]
Sun Oct 04 06:43:46 +0000 2020,1312644564914593793,1312644564914593793,"China's Wuhan, once hard hit by COVID-19, is seeing a tourism boom during #NationalDay holiday. Follow Xinhua journ… https://t.co/EUU1kgObuc",,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",True,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12329742, 'friends_count': 69, 'listed_count': 13938, 'favourites_count': 118, 'statuses_count': 219669, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""China's Wuhan, once hard hit by COVID-19, is seeing a tourism boom during #NationalDay holiday. Follow Xinhua journalist to the city's East Lake to enjoy its beauty https://t.co/V7E03fcV5m"", 'display_text_range': [0, 188], 'entities': {'hashtags': [{'text': 'NationalDay', 'indices': [74, 86]}], 'urls': [{'url': 'https://t.co/V7E03fcV5m', 'expanded_url': 'https://www.pscp.tv/w/ckgVIjF4a1FEeW5ZYmJLem18MWRqeFhvb01iZU5KWiW2EYMVdEmDmmXQqQHInXysroB_LqnC-dykCjJ_4Ijj', 'display_url': 'pscp.tv/w/ckgVIjF4a1FE…', 'indices': [165, 188]}], 'user_mentions': [], 'symbols': []}}",4,2,12,58,"{'hashtags': [{'text': 'NationalDay', 'indices': [74, 86]}], 'urls': [{'url': 'https://t.co/EUU1kgObuc', 'expanded_url': 'https://twitter.com/i/web/status/1312644564914593793', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}]
