created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,extended_entities,retweeted_status
Fri Apr 16 23:40:00 +0000 2021,1383203552282210306,1383203552282210306,"American flight nurse Britta Thomason, who received a surprise gift box from @taylorswift13, said she was particula… https://t.co/MzZ1Qmd6Y1","[0, 140]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",True,,,,,,"{'id': 1652541, 'id_str': '1652541', 'name': 'Reuters', 'screen_name': 'Reuters', 'location': 'Around the world', 'url': 'http://www.reuters.com', 'description': 'Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 24117006, 'friends_count': 1198, 'listed_count': 130236, 'favourites_count': 753, 'statuses_count': 794593, 'created_at': 'Tue Mar 20 17:46:05 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '444444', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '006F97', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F5F5F5', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1652541/1573687397', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'American flight nurse Britta Thomason, who received a surprise gift box from @taylorswift13, said she was particularly moved by a handwritten note in which Swift thanked her ‘for serving on the frontlines’ https://t.co/BJM86EFeQE https://t.co/Lzddj3z0D1', 'display_text_range': [0, 229], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/BJM86EFeQE', 'expanded_url': 'https://reut.rs/3aghnb0', 'display_url': 'reut.rs/3aghnb0', 'indices': [206, 229]}], 'user_mentions': [{'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': 17919972, 'id_str': '17919972', 'indices': [77, 91]}], 'symbols': [], 'media': [{'id': 1383069797320069123, 'id_str': '1383069797320069123', 'indices': [230, 253], 'additional_media_info': {'title': 'Frontline nurse receives note from Taylor Swift - Lifestyle', 'description': '', 'embeddable': True, 'monetizable': True}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1383069797320069123/img/gKFdd_zMGZ12P80F.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1383069797320069123/img/gKFdd_zMGZ12P80F.jpg', 'url': 'https://t.co/Lzddj3z0D1', 'display_url': 'pic.twitter.com/Lzddj3z0D1', 'expanded_url': 'https://twitter.com/Reuters/status/1383203552282210306/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 112040, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383069797320069123/vid/480x270/lJ96z8R5c-ejWXTG.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1383069797320069123/pl/eLiKW_Xrr9Vbw9Le.m3u8?tag=14'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383069797320069123/vid/1280x720/xVQc27Rk9Uf2zOTL.mp4?tag=14'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383069797320069123/vid/640x360/AUe-1BD0Y3AkClZ9.mp4?tag=14'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1383069797320069123, 'id_str': '1383069797320069123', 'indices': [230, 253], 'additional_media_info': {'title': 'Frontline nurse receives note from Taylor Swift - Lifestyle', 'description': '', 'embeddable': True, 'monetizable': True}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1383069797320069123/img/gKFdd_zMGZ12P80F.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1383069797320069123/img/gKFdd_zMGZ12P80F.jpg', 'url': 'https://t.co/Lzddj3z0D1', 'display_url': 'pic.twitter.com/Lzddj3z0D1', 'expanded_url': 'https://twitter.com/Reuters/status/1383203552282210306/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 112040, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383069797320069123/vid/480x270/lJ96z8R5c-ejWXTG.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1383069797320069123/pl/eLiKW_Xrr9Vbw9Le.m3u8?tag=14'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383069797320069123/vid/1280x720/xVQc27Rk9Uf2zOTL.mp4?tag=14'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383069797320069123/vid/640x360/AUe-1BD0Y3AkClZ9.mp4?tag=14'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}",3,7,15,119,"{'hashtags': [], 'urls': [{'url': 'https://t.co/MzZ1Qmd6Y1', 'expanded_url': 'https://twitter.com/i/web/status/1383203552282210306', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': 17919972, 'id_str': '17919972', 'indices': [77, 91]}], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Fri Apr 16 22:35:15 +0000 2021,1383187257465667584,1383187257465667584,J&amp;J scientists refute ‘class effect’ to blame for clots in those who got its COVID-19 vaccine… https://t.co/EEKAQtwDZZ,"[0, 140]","<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",True,,,,,,"{'id': 1652541, 'id_str': '1652541', 'name': 'Reuters', 'screen_name': 'Reuters', 'location': 'Around the world', 'url': 'http://www.reuters.com', 'description': 'Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 24117006, 'friends_count': 1198, 'listed_count': 130236, 'favourites_count': 753, 'statuses_count': 794593, 'created_at': 'Tue Mar 20 17:46:05 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '444444', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '006F97', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F5F5F5', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1652541/1573687397', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'J&amp;J scientists refute ‘class effect’ to blame for clots in those who got its COVID-19 vaccine https://t.co/XumZEUo7HS https://t.co/vKCik51jx3', 'display_text_range': [0, 121], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/XumZEUo7HS', 'expanded_url': 'http://reut.rs/32zMDgV', 'display_url': 'reut.rs/32zMDgV', 'indices': [98, 121]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1383187255402070021, 'id_str': '1383187255402070021', 'indices': [122, 145], 'media_url': 'http://pbs.twimg.com/media/EzIRevgWgAU4BfK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzIRevgWgAU4BfK.jpg', 'url': 'https://t.co/vKCik51jx3', 'display_url': 'pic.twitter.com/vKCik51jx3', 'expanded_url': 'https://twitter.com/Reuters/status/1383187257465667584/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 628, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 628, 'resize': 'fit'}, 'small': {'w': 680, 'h': 356, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1383187255402070021, 'id_str': '1383187255402070021', 'indices': [122, 145], 'media_url': 'http://pbs.twimg.com/media/EzIRevgWgAU4BfK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzIRevgWgAU4BfK.jpg', 'url': 'https://t.co/vKCik51jx3', 'display_url': 'pic.twitter.com/vKCik51jx3', 'expanded_url': 'https://twitter.com/Reuters/status/1383187257465667584/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 628, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 628, 'resize': 'fit'}, 'small': {'w': 680, 'h': 356, 'resize': 'fit'}}}]}}",3,11,13,42,"{'hashtags': [], 'urls': [{'url': 'https://t.co/EEKAQtwDZZ', 'expanded_url': 'https://twitter.com/i/web/status/1383187257465667584', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [99, 122]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Fri Apr 16 20:40:00 +0000 2021,1383158253929037830,1383158253929037830,House of Representatives Republicans who supported former President Trump's attempt to overturn his election defeat… https://t.co/xsJLdIT5RC,"[0, 140]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",True,,,,,,"{'id': 1652541, 'id_str': '1652541', 'name': 'Reuters', 'screen_name': 'Reuters', 'location': 'Around the world', 'url': 'http://www.reuters.com', 'description': 'Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 24117006, 'friends_count': 1198, 'listed_count': 130236, 'favourites_count': 753, 'statuses_count': 794593, 'created_at': 'Tue Mar 20 17:46:05 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '444444', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '006F97', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F5F5F5', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1652541/1573687397', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""House of Representatives Republicans who supported former President Trump's attempt to overturn his election defeat raised less in campaign funds on average in the first three months of the year than those who opposed it, federal records show https://t.co/KCnnF4cOwv https://t.co/tHRcH8V7J1"", 'display_text_range': [0, 266], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/KCnnF4cOwv', 'expanded_url': 'https://reut.rs/2Q9ulQP', 'display_url': 'reut.rs/2Q9ulQP', 'indices': [243, 266]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1383146975227310080, 'id_str': '1383146975227310080', 'indices': [267, 290], 'additional_media_info': {'title': 'GOP reps who voted to overturn election raised less cash – Politics', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1383146975227310080/img/ehDBuKft1zdKl2SL.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1383146975227310080/img/ehDBuKft1zdKl2SL.jpg', 'url': 'https://t.co/tHRcH8V7J1', 'display_url': 'pic.twitter.com/tHRcH8V7J1', 'expanded_url': 'https://twitter.com/Reuters/status/1383158253929037830/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 129063, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383146975227310080/vid/1280x720/fOkR9md4NULvUDvr.mp4?tag=14'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383146975227310080/vid/480x270/fLmUMOMI8k3R11D3.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1383146975227310080/pl/ufiYnrsMdzvAvvbf.m3u8?tag=14'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383146975227310080/vid/640x360/j3Y1dTsg7Ku8OYvY.mp4?tag=14'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1383146975227310080, 'id_str': '1383146975227310080', 'indices': [267, 290], 'additional_media_info': {'title': 'GOP reps who voted to overturn election raised less cash – Politics', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1383146975227310080/img/ehDBuKft1zdKl2SL.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1383146975227310080/img/ehDBuKft1zdKl2SL.jpg', 'url': 'https://t.co/tHRcH8V7J1', 'display_url': 'pic.twitter.com/tHRcH8V7J1', 'expanded_url': 'https://twitter.com/Reuters/status/1383158253929037830/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 129063, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383146975227310080/vid/1280x720/fOkR9md4NULvUDvr.mp4?tag=14'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383146975227310080/vid/480x270/fLmUMOMI8k3R11D3.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1383146975227310080/pl/ufiYnrsMdzvAvvbf.m3u8?tag=14'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383146975227310080/vid/640x360/j3Y1dTsg7Ku8OYvY.mp4?tag=14'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}",7,21,31,150,"{'hashtags': [], 'urls': [{'url': 'https://t.co/xsJLdIT5RC', 'expanded_url': 'https://twitter.com/i/web/status/1383158253929037830', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Fri Apr 16 19:30:21 +0000 2021,1383140725945171971,1383140725945171971,J&amp;J scientists refute ‘class effect’ to blame for clots in those who got its COVID-19 vaccine… https://t.co/vCm9nu0Oni,"[0, 140]","<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",True,,,,,,"{'id': 1652541, 'id_str': '1652541', 'name': 'Reuters', 'screen_name': 'Reuters', 'location': 'Around the world', 'url': 'http://www.reuters.com', 'description': 'Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 24117006, 'friends_count': 1198, 'listed_count': 130236, 'favourites_count': 753, 'statuses_count': 794593, 'created_at': 'Tue Mar 20 17:46:05 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '444444', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '006F97', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F5F5F5', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1652541/1573687397', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'J&amp;J scientists refute ‘class effect’ to blame for clots in those who got its COVID-19 vaccine https://t.co/JgiJaqXkDI https://t.co/vSSHPh3Ww6', 'display_text_range': [0, 121], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/JgiJaqXkDI', 'expanded_url': 'http://reut.rs/3e7Hsdf', 'display_url': 'reut.rs/3e7Hsdf', 'indices': [98, 121]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1383140723692818432, 'id_str': '1383140723692818432', 'indices': [122, 145], 'media_url': 'http://pbs.twimg.com/media/EzHnKPYWUAAn3Kq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzHnKPYWUAAn3Kq.jpg', 'url': 'https://t.co/vSSHPh3Ww6', 'display_url': 'pic.twitter.com/vSSHPh3Ww6', 'expanded_url': 'https://twitter.com/Reuters/status/1383140725945171971/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 628, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 628, 'resize': 'fit'}, 'small': {'w': 680, 'h': 356, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1383140723692818432, 'id_str': '1383140723692818432', 'indices': [122, 145], 'media_url': 'http://pbs.twimg.com/media/EzHnKPYWUAAn3Kq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzHnKPYWUAAn3Kq.jpg', 'url': 'https://t.co/vSSHPh3Ww6', 'display_url': 'pic.twitter.com/vSSHPh3Ww6', 'expanded_url': 'https://twitter.com/Reuters/status/1383140725945171971/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 628, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 628, 'resize': 'fit'}, 'small': {'w': 680, 'h': 356, 'resize': 'fit'}}}]}}",1,10,19,51,"{'hashtags': [], 'urls': [{'url': 'https://t.co/vCm9nu0Oni', 'expanded_url': 'https://twitter.com/i/web/status/1383140725945171971', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [99, 122]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Fri Apr 16 17:50:00 +0000 2021,1383115471961133057,1383115471961133057,Authorities said that it was still too early to know what motivated a gunman who killed eight employees at a FedEx… https://t.co/dOH8U0ypMr,"[0, 140]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",True,,,,,,"{'id': 1652541, 'id_str': '1652541', 'name': 'Reuters', 'screen_name': 'Reuters', 'location': 'Around the world', 'url': 'http://www.reuters.com', 'description': 'Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 24117006, 'friends_count': 1198, 'listed_count': 130236, 'favourites_count': 753, 'statuses_count': 794593, 'created_at': 'Tue Mar 20 17:46:05 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '444444', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '006F97', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F5F5F5', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1652541/1573687397', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Authorities said that it was still too early to know what motivated a gunman who killed eight employees at a FedEx facility in Indianapolis and wounded several others before taking his own life https://t.co/rG7Cxtj3VP https://t.co/yyGPCaMBfW', 'display_text_range': [0, 217], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/rG7Cxtj3VP', 'expanded_url': 'https://reut.rs/3dowbWG', 'display_url': 'reut.rs/3dowbWG', 'indices': [194, 217]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1383100005670559748, 'id_str': '1383100005670559748', 'indices': [218, 241], 'additional_media_info': {'title': ""Indianapolis police 'shaken by this heinous act' - News"", 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1383100005670559748/img/AJq_bgUML1VyzLxw.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1383100005670559748/img/AJq_bgUML1VyzLxw.jpg', 'url': 'https://t.co/yyGPCaMBfW', 'display_url': 'pic.twitter.com/yyGPCaMBfW', 'expanded_url': 'https://twitter.com/Reuters/status/1383115471961133057/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 112980, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383100005670559748/vid/640x360/PXkbehir_RNODzo8.mp4?tag=14'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383100005670559748/vid/1280x720/TxVtFhFMwPZkJmp6.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1383100005670559748/pl/RRzo09-cGUqb3cY3.m3u8?tag=14'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383100005670559748/vid/480x270/VRvX6r8RiC2Hsipl.mp4?tag=14'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1383100005670559748, 'id_str': '1383100005670559748', 'indices': [218, 241], 'additional_media_info': {'title': ""Indianapolis police 'shaken by this heinous act' - News"", 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1383100005670559748/img/AJq_bgUML1VyzLxw.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1383100005670559748/img/AJq_bgUML1VyzLxw.jpg', 'url': 'https://t.co/yyGPCaMBfW', 'display_url': 'pic.twitter.com/yyGPCaMBfW', 'expanded_url': 'https://twitter.com/Reuters/status/1383115471961133057/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 112980, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383100005670559748/vid/640x360/PXkbehir_RNODzo8.mp4?tag=14'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383100005670559748/vid/1280x720/TxVtFhFMwPZkJmp6.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1383100005670559748/pl/RRzo09-cGUqb3cY3.m3u8?tag=14'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1383100005670559748/vid/480x270/VRvX6r8RiC2Hsipl.mp4?tag=14'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}",4,20,29,38,"{'hashtags': [], 'urls': [{'url': 'https://t.co/dOH8U0ypMr', 'expanded_url': 'https://twitter.com/i/web/status/1383115471961133057', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
