created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,possibly_sensitive,extended_tweet,display_text_range,extended_entities
Fri Feb 21 16:36:09 +0000 2020,1230893985784369158,1230893985784369158,"RT @bbcworldservice: THREAD 👇

(1/6) The #coronavirus outbreak has forced Hong Kong’s schools to remain shut. Six-year-old Amelia shows us…","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33740214, 'friends_count': 18, 'listed_count': 126932, 'favourites_count': 13, 'statuses_count': 338520, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Fri Feb 21 16:28:14 +0000 2020', 'id': 1230891991497658369, 'id_str': '1230891991497658369', 'text': 'THREAD 👇\n\n(1/6) The #coronavirus outbreak has forced Hong Kong’s schools to remain shut. Six-year-old Amelia shows… https://t.co/iTt5vwNvkv', 'display_text_range': [0, 140], 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 786764, 'id_str': '786764', 'name': 'BBC World Service', 'screen_name': 'bbcworldservice', 'location': None, 'url': 'http://bbcworldservice.com', 'description': ""News, views and highlights from the BBC's international radio station."", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 467509, 'friends_count': 605, 'listed_count': 5536, 'favourites_count': 2816, 'statuses_count': 162826, 'created_at': 'Wed Feb 21 17:36:40 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '333399', 'profile_sidebar_border_color': '003399', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1145627323967975424/Uwd1hK0p_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1145627323967975424/Uwd1hK0p_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/786764/1638189261', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'THREAD 👇\n\n(1/6) The #coronavirus outbreak has forced Hong Kong’s schools to remain shut. Six-year-old Amelia shows us around her new “classroom”…\nhttps://t.co/keAWDppM1H https://t.co/k8rFcvPzMb', 'display_text_range': [0, 169], 'entities': {'hashtags': [{'text': 'coronavirus', 'indices': [20, 32]}], 'urls': [{'url': 'https://t.co/keAWDppM1H', 'expanded_url': 'http://bit.ly/2VcSB4S', 'display_url': 'bit.ly/2VcSB4S', 'indices': [146, 169]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1230520931753373698, 'id_str': '1230520931753373698', 'indices': [170, 193], 'additional_media_info': {'title': ""Hong Kong's schools dealing with coronavirus"", 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/media/ERUBvNQWoAAyLsb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ERUBvNQWoAAyLsb.jpg', 'url': 'https://t.co/k8rFcvPzMb', 'display_url': 'pic.twitter.com/k8rFcvPzMb', 'expanded_url': 'https://twitter.com/bbcworldservice/status/1230891991497658369/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 183000, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1230520931753373698/vid/480x480/cewtmNVk4VQ2AKNz.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1230520931753373698/vid/720x720/u4Tz7zPW9LXGjdre.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1230520931753373698/vid/320x320/sHLJZmAPrDZZaVvq.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1230520931753373698/pl/EXl_aobG2-WmDfww.m3u8?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1230520931753373698, 'id_str': '1230520931753373698', 'indices': [170, 193], 'additional_media_info': {'title': ""Hong Kong's schools dealing with coronavirus"", 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/media/ERUBvNQWoAAyLsb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ERUBvNQWoAAyLsb.jpg', 'url': 'https://t.co/k8rFcvPzMb', 'display_url': 'pic.twitter.com/k8rFcvPzMb', 'expanded_url': 'https://twitter.com/bbcworldservice/status/1230891991497658369/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 183000, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1230520931753373698/vid/480x480/cewtmNVk4VQ2AKNz.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1230520931753373698/vid/720x720/u4Tz7zPW9LXGjdre.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1230520931753373698/vid/320x320/sHLJZmAPrDZZaVvq.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1230520931753373698/pl/EXl_aobG2-WmDfww.m3u8?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}}, 'quote_count': 17, 'reply_count': 13, 'retweet_count': 87, 'favorite_count': 285, 'entities': {'hashtags': [{'text': 'coronavirus', 'indices': [20, 32]}], 'urls': [{'url': 'https://t.co/iTt5vwNvkv', 'expanded_url': 'https://twitter.com/i/web/status/1230891991497658369', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [{'text': 'coronavirus', 'indices': [41, 53]}], 'urls': [], 'user_mentions': [{'screen_name': 'bbcworldservice', 'name': 'BBC World Service', 'id': 786764, 'id_str': '786764', 'indices': [3, 19]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,
Fri Feb 21 03:38:14 +0000 2020,1230698215076290560,1230698215076290560,Coronavirus: South Korea steps up measures as infections spike https://t.co/2GBdtdmEDP,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33740214, 'friends_count': 18, 'listed_count': 126932, 'favourites_count': 13, 'statuses_count': 338520, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,11,21,165,351,"{'hashtags': [], 'urls': [{'url': 'https://t.co/2GBdtdmEDP', 'expanded_url': 'http://bit.ly/2wsxVey', 'display_url': 'bit.ly/2wsxVey', 'indices': [63, 86]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],False,,,
Fri Feb 21 00:44:58 +0000 2020,1230654613239554048,1230654613239554048,Coronavirus: Ukraine protesters attack buses carrying China evacuees https://t.co/CYpy511FGx,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33740214, 'friends_count': 18, 'listed_count': 126932, 'favourites_count': 13, 'statuses_count': 338520, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,201,140,459,647,"{'hashtags': [], 'urls': [{'url': 'https://t.co/CYpy511FGx', 'expanded_url': 'http://bit.ly/2HHnBlp', 'display_url': 'bit.ly/2HHnBlp', 'indices': [69, 92]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],False,,,
Thu Feb 20 17:25:03 +0000 2020,1230543904371593216,1230543904371593216,"South Korea religious group identified as coronavirus hotbed, officials say, amid sharp rise in confirmed cases in… https://t.co/Wq2y7LNODK","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33740214, 'friends_count': 18, 'listed_count': 126932, 'favourites_count': 13, 'statuses_count': 338520, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,18,21,184,348,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Wq2y7LNODK', 'expanded_url': 'https://twitter.com/i/web/status/1230543904371593216', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],False,"{'full_text': 'South Korea religious group identified as coronavirus hotbed, officials say, amid sharp rise in confirmed cases in the country\nhttps://t.co/cxeH0ZGhHt', 'display_text_range': [0, 150], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/cxeH0ZGhHt', 'expanded_url': 'http://bit.ly/2Pa82H2', 'display_url': 'bit.ly/2Pa82H2', 'indices': [127, 150]}], 'user_mentions': [], 'symbols': []}}",,
Thu Feb 20 12:25:06 +0000 2020,1230468418563969024,1230468418563969024,"South Korea confirms first death from new coronavirus, amid a sharp rise in confirmed cases in the country
https://t.co/9763WmMRZm","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33740214, 'friends_count': 18, 'listed_count': 126932, 'favourites_count': 13, 'statuses_count': 338520, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,21,16,282,481,"{'hashtags': [], 'urls': [{'url': 'https://t.co/9763WmMRZm', 'expanded_url': 'http://bit.ly/3bUWMIo', 'display_url': 'bit.ly/3bUWMIo', 'indices': [107, 130]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],False,,,
Thu Feb 20 11:22:38 +0000 2020,1230452698975264769,1230452698975264769,RT @bbcworldservice: Washing your hands properly is one of the best ways to protect against infections like the new #coronavirus - here's h…,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33740214, 'friends_count': 18, 'listed_count': 126932, 'favourites_count': 13, 'statuses_count': 338520, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Thu Feb 20 11:20:00 +0000 2020', 'id': 1230452034173906954, 'id_str': '1230452034173906954', 'text': ""Washing your hands properly is one of the best ways to protect against infections like the new #coronavirus - here'… https://t.co/nQvGw3RVNt"", 'display_text_range': [0, 140], 'source': '<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 786764, 'id_str': '786764', 'name': 'BBC World Service', 'screen_name': 'bbcworldservice', 'location': None, 'url': 'http://bbcworldservice.com', 'description': ""News, views and highlights from the BBC's international radio station."", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 467509, 'friends_count': 605, 'listed_count': 5536, 'favourites_count': 2816, 'statuses_count': 162826, 'created_at': 'Wed Feb 21 17:36:40 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '333399', 'profile_sidebar_border_color': '003399', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1145627323967975424/Uwd1hK0p_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1145627323967975424/Uwd1hK0p_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/786764/1638189261', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'Washing your hands properly is one of the best ways to protect against infections like the new #coronavirus - here\'s how 👇\n\n(Tip: it should take about twice as long as it takes to sing ""Happy Birthday"" 🎶) https://t.co/1SFYG96NBQ', 'display_text_range': [0, 204], 'entities': {'hashtags': [{'text': 'coronavirus', 'indices': [95, 107]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1230442465678823424, 'id_str': '1230442465678823424', 'indices': [205, 228], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1230442465678823424/img/kRJh3VVV6bX4ZE1n.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1230442465678823424/img/kRJh3VVV6bX4ZE1n.jpg', 'url': 'https://t.co/1SFYG96NBQ', 'display_url': 'pic.twitter.com/1SFYG96NBQ', 'expanded_url': 'https://twitter.com/bbcworldservice/status/1230452034173906954/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 56840, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1230442465678823424/pl/bbSuzZP2ALI7C9yH.m3u8?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1230442465678823424/vid/720x720/7lBF1SzVAckW-xAU.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1230442465678823424/vid/320x320/At_tCju4hBpoqpzK.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1230442465678823424/vid/480x480/-yYoFuUWe-erCmdL.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1230442465678823424, 'id_str': '1230442465678823424', 'indices': [205, 228], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1230442465678823424/img/kRJh3VVV6bX4ZE1n.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1230442465678823424/img/kRJh3VVV6bX4ZE1n.jpg', 'url': 'https://t.co/1SFYG96NBQ', 'display_url': 'pic.twitter.com/1SFYG96NBQ', 'expanded_url': 'https://twitter.com/bbcworldservice/status/1230452034173906954/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 56840, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1230442465678823424/pl/bbSuzZP2ALI7C9yH.m3u8?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1230442465678823424/vid/720x720/7lBF1SzVAckW-xAU.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1230442465678823424/vid/320x320/At_tCju4hBpoqpzK.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1230442465678823424/vid/480x480/-yYoFuUWe-erCmdL.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}}, 'quote_count': 106, 'reply_count': 81, 'retweet_count': 549, 'favorite_count': 963, 'entities': {'hashtags': [{'text': 'coronavirus', 'indices': [95, 107]}], 'urls': [{'url': 'https://t.co/nQvGw3RVNt', 'expanded_url': 'https://twitter.com/i/web/status/1230452034173906954', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [{'text': 'coronavirus', 'indices': [116, 128]}], 'urls': [], 'user_mentions': [{'screen_name': 'bbcworldservice', 'name': 'BBC World Service', 'id': 786764, 'id_str': '786764', 'indices': [3, 19]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,
Thu Feb 20 04:30:13 +0000 2020,1230348909140234240,1230348909140234240,"Coronavirus: Two deaths from Japan cruise ship, media report https://t.co/7q14SglN3h","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 742143, 'id_str': '742143', 'name': 'BBC News (World)', 'screen_name': 'BBCWorld', 'location': 'London, UK', 'url': 'http://www.bbc.com/news', 'description': ""News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 33740214, 'friends_count': 18, 'listed_count': 126932, 'favourites_count': 13, 'statuses_count': 338520, 'created_at': 'Thu Feb 01 07:44:29 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150717770478379008/8-XiwK-s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742143/1621582392', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,30,68,293,513,"{'hashtags': [], 'urls': [{'url': 'https://t.co/7q14SglN3h', 'expanded_url': 'http://bit.ly/37K2RUF', 'display_url': 'bit.ly/37K2RUF', 'indices': [61, 84]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],False,,,
