Id,Label
china,china
covid,covid
novel,novel
case,case
coronavirus,coronavirus
say,say
new,new
hospital,hospital
vaccine,vaccine
outbreak,outbreak
people,people
report,report
patient,patient
fight,fight
country,country
health,health
day,day
city,city
province,province
year,year
confirm,confirm
first,first
world,world
epidemic,epidemic
death,death
live,live
national,national
medical,medical
president,president
amid,amid
million,million
hubei,hubei
one,one
take,take
support,support
virus,virus
control,control
battle,battle
help,help
test,test
see,see
pandemic,pandemic
official,official
infection,infection
show,show
work,work
number,number
effort,effort
global,global
two,two
late,late
expert,expert
receive,receive
make,make
total,total
central,central
time,time
watch,watch
accord,accord
use,use
measure,measure
state,state
across,across
high,high
discharge,discharge
bring,bring
development,development
infect,infect
second,second
international,international
old,old
spread,spread
foreign,foreign
local,local
find,find
supply,supply
east,east
week,week
beijing,beijing
include,include
build,build
get,get
pneumonia,pneumonia
send,send
minister,minister
positive,positive
call,call
government,government
center,center
economy,economy
treatment,treatment
emergency,emergency
makeshift,makeshift
worker,worker
commission,commission
start,start
life,life
public,public
region,region
prevention,prevention
hit,hit
trump,trump
contain,contain
hold,hold
south,south
ministry,ministry
economic,economic
batch,batch
daily,daily
community,community
confirmed,confirmed
holiday,holiday
update,update
home,home
staff,staff
construction,construction
dos,dos
team,team
doctor,doctor
medium,medium
epicenter,epicenter
xinjiang,xinjiang
travel,travel
poverty,poverty
month,month
xinhua,xinhua
since,since
organization,organization
disease,disease
arrive,arrive
due,due
look,look
good,good
three,three
donate,donate
authority,authority
follow,follow
company,company
resident,resident
large,large
jinping,jinping
mask,mask
need,need
recover,recover
chief,chief
also,also
expect,expect
check,check
recovery,recovery
express,express
many,many
group,group
visit,visit
back,back
general,general
combat,combat
festival,festival
develop,develop
return,return
face,face
announce,announce
offer,offer
join,join
long,long
treat,treat
africa,africa
win,win
area,area
response,response
video,video
market,market
give,give
around,around
cause,cause
share,share
end,end
like,like
press,press
hour,hour
woman,woman
close,close
record,record
last,last
quarantine,quarantine
student,student
put,put
special,special
model,model
far,far
become,become
open,open
leishenshan,leishenshan
director,director
top,top
strong,strong
stay,stay
set,set
conference,conference
taiwan,taiwan
brazil,brazil
may,may
rise,rise
aid,aid
continue,continue
trial,trial
nation,nation
data,data
curb,curb
story,story
bed,bed
university,university
come,come
autonomous,autonomous
military,military
could,could
lead,lead
production,production
anti,anti
another,another
begin,begin
business,business
united,united
food,food
impact,impact
risk,risk
overseas,overseas
study,study
child,child
great,great
provide,provide
school,school
miss,miss
level,level
leave,leave
release,release
meet,meet
nurse,nurse
head,head
leader,leader
industry,industry
house,house
outside,outside
import,import
part,part
wang,wang
flight,flight
despite,despite
train,train
talk,talk
hard,hard
japan,japan
hong,hong
together,together
solidarity,solidarity
headline,headline
third,third
remain,remain
dose,dose
increase,increase
tourism,tourism
tourist,tourist
five,five
capital,capital
confidence,confidence
launch,launch
issue,issue
trade,trade
growth,growth
clinical,clinical
family,family
percent,percent
southwest,southwest
reach,reach
mark,mark
tibet,tibet
register,register
prime,prime
symptom,symptom
experience,experience
news,news
service,service
opinion,opinion
know,know
still,still
resume,resume
line,line
facility,facility
medic,medic
plan,plan
wish,wish
stand,stand
macao,macao
way,way
click,click
johnson,johnson
vaccination,vaccination
urge,urge
inside,inside
village,village
county,county
past,past
care,care
stop,stop
white,white
change,change
autumn,autumn
die,die
six,six
spring,spring
four,four
social,social
base,base
hand,hand
well,well
keep,keep
full,full
major,major
night,night
administer,administer
prevent,prevent
reporter,reporter
view,view
concern,concern
effective,effective
ensure,ensure
suspend,suspend
billion,billion
restriction,restriction
transmission,transmission
ship,ship
big,big
rate,rate
traditional,traditional
cure,cure
railway,railway
qingdao,qingdao
shanghai,shanghai
tell,tell
ambassador,ambassador
create,create
complete,complete
challenge,challenge
eight,eight
medicine,medicine
condition,condition
order,order
step,step
severe,severe
toll,toll
joint,joint
best,best
war,war
celebrate,celebrate
research,research
system,system
man,man
place,place
post,post
russia,russia
force,force
product,product
volunteer,volunteer
speed,speed
grow,grow
read,read
surge,surge
free,free
mid,mid
approve,approve
among,among
nearly,nearly
phone,phone
party,party
yunnan,yunnan
secretary,secretary
key,key
member,member
african,african
seven,seven
river,river
role,role
next,next
deliver,deliver
passenger,passenger
temporary,temporary
baby,baby
negative,negative
age,age
turn,turn
carry,carry
drop,drop
early,early
yuan,yuan
suspected,suspected
