created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,extended_tweet,possibly_sensitive,display_text_range
Sun Oct 11 14:17:31 +0000 2020,1315295470432980992,1315295470432980992,Recent growth in new coronavirus cases in the U.S. has been worst in the Midwest. But that's not the message coming… https://t.co/qEj4AL5Ixl,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,30,99,205,340,"{'hashtags': [], 'urls': [{'url': 'https://t.co/qEj4AL5Ixl', 'expanded_url': 'https://twitter.com/i/web/status/1315295470432980992', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': ""Recent growth in new coronavirus cases in the U.S. has been worst in the Midwest. But that's not the message coming from a number of Republican governors in the region. https://t.co/CckLSNQHoI"", 'display_text_range': [0, 192], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/CckLSNQHoI', 'expanded_url': 'http://apne.ws/9CK9aIN', 'display_url': 'apne.ws/9CK9aIN', 'indices': [169, 192]}], 'user_mentions': [], 'symbols': []}}",False,
Sun Oct 04 23:39:03 +0000 2020,1312900066735161345,1312900066735161345,BREAKING: Campaign says Joe Biden tested negative for coronavirus on Sunday as Democratic nominee plans campaign tr… https://t.co/6gZAWECuxf,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,43,74,203,1180,"{'hashtags': [], 'urls': [{'url': 'https://t.co/6gZAWECuxf', 'expanded_url': 'https://twitter.com/i/web/status/1312900066735161345', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'BREAKING: Campaign says Joe Biden tested negative for coronavirus on Sunday as Democratic nominee plans campaign travel this week. https://t.co/Nl5QZ0ZQyv', 'display_text_range': [0, 154], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/Nl5QZ0ZQyv', 'expanded_url': 'http://apne.ws/6doIo3r', 'display_url': 'apne.ws/6doIo3r', 'indices': [131, 154]}], 'user_mentions': [], 'symbols': []}}",False,
Fri Sep 25 15:26:36 +0000 2020,1309514648882950147,1309514648882950147,Two former leaders of a Massachusetts home for aging veterans where nearly 80 people sickened by the coronavirus di… https://t.co/jQz5WiMEUo,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,52,54,202,434,"{'hashtags': [], 'urls': [{'url': 'https://t.co/jQz5WiMEUo', 'expanded_url': 'https://twitter.com/i/web/status/1309514648882950147', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': ""Two former leaders of a Massachusetts home for aging veterans where nearly 80 people sickened by the coronavirus died have been criminally charged for their handling of the outbreak, the state's attorney general said. https://t.co/yHRj19jVDK"", 'display_text_range': [0, 241], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/yHRj19jVDK', 'expanded_url': 'http://apne.ws/MPRTDe4', 'display_url': 'apne.ws/MPRTDe4', 'indices': [218, 241]}], 'user_mentions': [], 'symbols': []}}",False,
Mon Sep 21 15:34:28 +0000 2020,1308067076972646401,1308067076972646401,"A government watchdog says millions of Americans are in danger of missing coronavirus relief payments of up to $1,2… https://t.co/eGTKr7lzaW","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,28,25,196,255,"{'hashtags': [], 'urls': [{'url': 'https://t.co/eGTKr7lzaW', 'expanded_url': 'https://twitter.com/i/web/status/1308067076972646401', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'A government watchdog says millions of Americans are in danger of missing coronavirus relief payments of up to $1,200 per individual because of incomplete government records. https://t.co/hysi5HaB0y', 'display_text_range': [0, 198], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/hysi5HaB0y', 'expanded_url': 'http://apne.ws/S3hKhMz', 'display_url': 'apne.ws/S3hKhMz', 'indices': [175, 198]}], 'user_mentions': [], 'symbols': []}}",False,
Sun Oct 11 04:54:03 +0000 2020,1315153667440418818,1315153667440418818,"BREAKING: India's Health Ministry says coronavirus cases have surpassed 7 million with 108,334 deaths. https://t.co/r1StDOmFeP","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,31,37,191,241,"{'hashtags': [], 'urls': [{'url': 'https://t.co/r1StDOmFeP', 'expanded_url': 'http://apne.ws/VGAXcO7', 'display_url': 'apne.ws/VGAXcO7', 'indices': [103, 126]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,False,
Tue Sep 22 04:15:27 +0000 2020,1308258583872704512,1308258583872704512,The former chairman of a Chinese state-owned real estate company who publicly criticized President Xi Jinping’s han… https://t.co/xG4PrHXGy5,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,62,56,190,249,"{'hashtags': [], 'urls': [{'url': 'https://t.co/xG4PrHXGy5', 'expanded_url': 'https://twitter.com/i/web/status/1308258583872704512', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'The former chairman of a Chinese state-owned real estate company who publicly criticized President Xi Jinping’s handling of the coronavirus pandemic is sentenced to 18 years in prison in a corruption case, the government announces. https://t.co/gZY0AJ6a5i', 'display_text_range': [0, 255], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/gZY0AJ6a5i', 'expanded_url': 'http://apne.ws/9gS2Eae', 'display_url': 'apne.ws/9gS2Eae', 'indices': [232, 255]}], 'user_mentions': [], 'symbols': []}}",False,
Sat Sep 26 17:01:05 +0000 2020,1309900812756361216,1309900812756361216,"At a lab, people infected with coronavirus take turns putting their faces into a large cone in a device called “Ges… https://t.co/e0LirPMXJn","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,40,48,190,355,"{'hashtags': [], 'urls': [{'url': 'https://t.co/e0LirPMXJn', 'expanded_url': 'https://twitter.com/i/web/status/1309900812756361216', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'At a lab, people infected with coronavirus take turns putting their faces into a large cone in a device called “Gesundheit II.” The cone sucks up everything that comes out of their mouths and noses. Scientists are trying to learn how COVID-19 spreads. https://t.co/OzKfat11VF', 'display_text_range': [0, 275], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/OzKfat11VF', 'expanded_url': 'http://apne.ws/9M7Bski', 'display_url': 'apne.ws/9M7Bski', 'indices': [252, 275]}], 'user_mentions': [], 'symbols': []}}",False,
Wed Sep 23 15:31:06 +0000 2020,1308791004586221571,1308791004586221571,Finland deploys coronavirus-sniffing dogs at the Nordic country’s main international airport in a four-month trial.… https://t.co/62AZunfaB9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,39,31,184,442,"{'hashtags': [], 'urls': [{'url': 'https://t.co/62AZunfaB9', 'expanded_url': 'https://twitter.com/i/web/status/1308791004586221571', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Finland deploys coronavirus-sniffing dogs at the Nordic country’s main international airport in a four-month trial. The method could become a cost-effective way to identify infected travelers. https://t.co/VtFfDBJmCF', 'display_text_range': [0, 216], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/VtFfDBJmCF', 'expanded_url': 'http://apne.ws/BuzexQS', 'display_url': 'apne.ws/BuzexQS', 'indices': [193, 216]}], 'user_mentions': [], 'symbols': []}}",False,
Wed Sep 23 02:41:50 +0000 2020,1308597411217014784,1308597411217014784,"Tommy DeVito, a founding member of the Four Seasons, has died from the coronavirus at age 92. The 1960s group was c… https://t.co/jvy79k0jNM","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,40,29,184,365,"{'hashtags': [], 'urls': [{'url': 'https://t.co/jvy79k0jNM', 'expanded_url': 'https://twitter.com/i/web/status/1308597411217014784', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Tommy DeVito, a founding member of the Four Seasons, has died from the coronavirus at age 92. The 1960s group was celebrated in the Broadway musical ""Jersey Boys."" https://t.co/smKG9TMAdw', 'display_text_range': [0, 187], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/smKG9TMAdw', 'expanded_url': 'http://apne.ws/uJoZfaX', 'display_url': 'apne.ws/uJoZfaX', 'indices': [164, 187]}], 'user_mentions': [], 'symbols': []}}",False,
Fri Oct 16 18:13:09 +0000 2020,1317166708210176000,1317166708210176000,"The federal budget deficit hit an all-time high of $3.1 trillion in the 2020 budget year, more than double the prev… https://t.co/TmqGr3s5K2","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,48,54,183,238,"{'hashtags': [], 'urls': [{'url': 'https://t.co/TmqGr3s5K2', 'expanded_url': 'https://twitter.com/i/web/status/1317166708210176000', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'The federal budget deficit hit an all-time high of $3.1 trillion in the 2020 budget year, more than double the previous record, as the coronavirus pandemic cut revenues and sent spending soaring. https://t.co/GFLcXUQyWm', 'display_text_range': [0, 219], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/GFLcXUQyWm', 'expanded_url': 'http://apne.ws/ishBf8t', 'display_url': 'apne.ws/ishBf8t', 'indices': [196, 219]}], 'user_mentions': [], 'symbols': []}}",False,
Sat Oct 03 03:59:04 +0000 2020,1312240729415127041,1312240729415127041,"BREAKING: India's Health Ministry says confirmed coronavirus deaths have surpassed 100,000, third behind the U.S. a… https://t.co/Pt15K07WEu","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,17,30,179,229,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Pt15K07WEu', 'expanded_url': 'https://twitter.com/i/web/status/1312240729415127041', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': ""BREAKING: India's Health Ministry says confirmed coronavirus deaths have surpassed 100,000, third behind the U.S. and Brazil. https://t.co/BFU2nuwe0y"", 'display_text_range': [0, 149], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/BFU2nuwe0y', 'expanded_url': 'http://apne.ws/o1yN2Wl', 'display_url': 'apne.ws/o1yN2Wl', 'indices': [126, 149]}], 'user_mentions': [], 'symbols': []}}",False,
