created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,display_text_range,retweeted_status,extended_entities
Wed Oct 14 07:15:09 +0000 2020,1316276341097074690,1316276341097074690,"In their fight against the coronavirus, some governments are introducing digital surveillance and data collection t… https://t.co/C2jfcvSpVr","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665123, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360576, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""In their fight against the coronavirus, some governments are introducing digital surveillance and data collection tools that could pose a lasting threat to citizens' rights, according to a new report by research institute Freedom House. https://t.co/jxhyqJ13De"", 'display_text_range': [0, 260], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/jxhyqJ13De', 'expanded_url': 'https://cnn.it/371eJ84', 'display_url': 'cnn.it/371eJ84', 'indices': [237, 260]}], 'user_mentions': [], 'symbols': []}}",12,37,61,137,"{'hashtags': [], 'urls': [{'url': 'https://t.co/C2jfcvSpVr', 'expanded_url': 'https://twitter.com/i/web/status/1316276341097074690', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Fri Oct 16 00:01:42 +0000 2020,1316892034486145025,1316892034486145025,"President Trump and former Vice President Joe Biden will participate in dueling town halls tonight, hoping to conne… https://t.co/0UTHfPsCT3","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665123, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'President Trump and former Vice President Joe Biden will participate in dueling town halls tonight, hoping to connect with voters as Covid-19 cases soar across the US and the President looks for a game-changing moment in a shaky reelection bid https://t.co/hQp3w8IL2u', 'display_text_range': [0, 267], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/hQp3w8IL2u', 'expanded_url': 'https://cnn.it/31sOjZt', 'display_url': 'cnn.it/31sOjZt', 'indices': [244, 267]}], 'user_mentions': [], 'symbols': []}}",8,43,61,299,"{'hashtags': [], 'urls': [{'url': 'https://t.co/0UTHfPsCT3', 'expanded_url': 'https://twitter.com/i/web/status/1316892034486145025', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Tue Sep 29 03:04:55 +0000 2020,1310777549342019584,1310777549342019584,"""Audiences either don't help or actively hurt debates. Covid-19 has already forced a lot of negative changes on the… https://t.co/pZR8CyawZg","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665123, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': '""Audiences either don\'t help or actively hurt debates. Covid-19 has already forced a lot of negative changes on the world of politics. Why don\'t we let the virus create a positive change and gets rid of debate audiences forever?"" writes @CillizzaCNN https://t.co/8NalQTkEg1', 'display_text_range': [0, 273], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/8NalQTkEg1', 'expanded_url': 'https://cnn.it/33bcM6D', 'display_url': 'cnn.it/33bcM6D', 'indices': [250, 273]}], 'user_mentions': [], 'symbols': []}}",17,66,61,488,"{'hashtags': [], 'urls': [{'url': 'https://t.co/pZR8CyawZg', 'expanded_url': 'https://twitter.com/i/web/status/1310777549342019584', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Thu Oct 01 09:31:01 +0000 2020,1311599492362313728,1311599492362313728,"New York has reported several Covid-19 clusters that have created ""hotspot"" zip codes, the governor said, with a po… https://t.co/wSYESGgtRa","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665123, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'New York has reported several Covid-19 clusters that have created ""hotspot"" zip codes, the governor said, with a positivity rate about five times more than statewide. https://t.co/2qZ8ABMLlW', 'display_text_range': [0, 190], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/2qZ8ABMLlW', 'expanded_url': 'https://cnn.it/3l8MOad', 'display_url': 'cnn.it/3l8MOad', 'indices': [167, 190]}], 'user_mentions': [], 'symbols': []}}",7,34,60,173,"{'hashtags': [], 'urls': [{'url': 'https://t.co/wSYESGgtRa', 'expanded_url': 'https://twitter.com/i/web/status/1311599492362313728', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Fri Oct 09 20:16:04 +0000 2020,1314660925052522498,1314660925052522498,"Texas A&amp;M is reducing spring break to one day in order to ""minimize the extensive travel"" and to help stop the spre… https://t.co/X145sujxWw","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665126, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Texas A&amp;M is reducing spring break to one day in order to ""minimize the extensive travel"" and to help stop the spread of Covid-19, the university announced https://t.co/P4LN7lWE9O', 'display_text_range': [0, 183], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/P4LN7lWE9O', 'expanded_url': 'https://cnn.it/36QollN', 'display_url': 'cnn.it/36QollN', 'indices': [160, 183]}], 'user_mentions': [], 'symbols': []}}",16,67,60,350,"{'hashtags': [], 'urls': [{'url': 'https://t.co/X145sujxWw', 'expanded_url': 'https://twitter.com/i/web/status/1314660925052522498', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Thu Oct 08 11:00:11 +0000 2020,1314158644594905088,1314158644594905088,Biotechnology company Regeneron says it has applied to the FDA for emergency use authorization for its experimental… https://t.co/QhG3AQPmI1,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665126, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Biotechnology company Regeneron says it has applied to the FDA for emergency use authorization for its experimental monoclonal antibody therapy, the same antibody cocktail given to President Trump after he was diagnosed with Covid-19. https://t.co/RLHraVi2Al', 'display_text_range': [0, 258], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/RLHraVi2Al', 'expanded_url': 'https://cnn.it/2SyYlmS', 'display_url': 'cnn.it/2SyYlmS', 'indices': [235, 258]}], 'user_mentions': [], 'symbols': []}}",9,49,60,170,"{'hashtags': [], 'urls': [{'url': 'https://t.co/QhG3AQPmI1', 'expanded_url': 'https://twitter.com/i/web/status/1314158644594905088', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Mon Oct 12 23:21:45 +0000 2020,1315794817654427654,1315794817654427654,Saturday's scheduled game between Missouri and Vanderbilt has been postponed due to positive Covid-19 tests and sub… https://t.co/VxUm9HhD8R,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665123, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360576, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""Saturday's scheduled game between Missouri and Vanderbilt has been postponed due to positive Covid-19 tests and subsequent quarantining of players on Vanderbilt's roster. It will be the first SEC game to not be played as scheduled due to the virus. https://t.co/AMNC8FMDKa"", 'display_text_range': [0, 272], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/AMNC8FMDKa', 'expanded_url': 'https://cnn.it/3iTeWN1', 'display_url': 'cnn.it/3iTeWN1', 'indices': [249, 272]}], 'user_mentions': [], 'symbols': []}}",15,38,60,156,"{'hashtags': [], 'urls': [{'url': 'https://t.co/VxUm9HhD8R', 'expanded_url': 'https://twitter.com/i/web/status/1315794817654427654', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Wed Oct 14 01:46:11 +0000 2020,1316193555115913216,1316193555115913216,"Dustin Johnson, the top-ranked golfer in the world, has tested positive for Covid-19 https://t.co/mrayMMK7qe","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665123, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360576, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,,8,66,60,209,"{'hashtags': [], 'urls': [{'url': 'https://t.co/mrayMMK7qe', 'expanded_url': 'https://cnn.it/316tmTT', 'display_url': 'cnn.it/316tmTT', 'indices': [85, 108]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Mon Sep 28 16:14:06 +0000 2020,1310613764371292160,1310613764371292160,"Canada reports 700 new Covid-19 cases in Ontario, a single-day record for the nation's largest province since the s… https://t.co/felZ22NNs4","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665123, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""Canada reports 700 new Covid-19 cases in Ontario, a single-day record for the nation's largest province since the start of the pandemic. Follow live updates. https://t.co/jgaPUaB5ag"", 'display_text_range': [0, 181], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/jgaPUaB5ag', 'expanded_url': 'https://cnn.it/2S7tcqg', 'display_url': 'cnn.it/2S7tcqg', 'indices': [158, 181]}], 'user_mentions': [], 'symbols': []}}",10,48,60,150,"{'hashtags': [], 'urls': [{'url': 'https://t.co/felZ22NNs4', 'expanded_url': 'https://twitter.com/i/web/status/1310613764371292160', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Mon Oct 12 08:32:04 +0000 2020,1315570922057879552,1315570922057879552,"As most of us obsess with avoiding Covid-19 at all costs, a rapidly growing group of people around the world say th… https://t.co/uRhyNlISCy","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665123, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360576, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'As most of us obsess with avoiding Covid-19 at all costs, a rapidly growing group of people around the world say they are prepared to deliberately take on the virus. https://t.co/zUIXRJLg1S', 'display_text_range': [0, 189], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/zUIXRJLg1S', 'expanded_url': 'https://cnn.it/3dgmyI8', 'display_url': 'cnn.it/3dgmyI8', 'indices': [166, 189]}], 'user_mentions': [], 'symbols': []}}",23,135,59,225,"{'hashtags': [], 'urls': [{'url': 'https://t.co/uRhyNlISCy', 'expanded_url': 'https://twitter.com/i/web/status/1315570922057879552', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Sat Sep 26 03:20:53 +0000 2020,1309694403376754688,1309694403376754688,The superintendent and former medical director of the Holyoke Soldiers' Home face criminal charges in connection wi… https://t.co/iAjBgJoQan,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665124, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""The superintendent and former medical director of the Holyoke Soldiers' Home face criminal charges in connection with a Covid-19 outbreak at the veteran's home earlier this year, Massachusetts Attorney General Maura Healey has said https://t.co/uKgZfAMHpt"", 'display_text_range': [0, 255], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/uKgZfAMHpt', 'expanded_url': 'https://cnn.it/3i3Y6dP', 'display_url': 'cnn.it/3i3Y6dP', 'indices': [232, 255]}], 'user_mentions': [], 'symbols': []}}",4,36,58,167,"{'hashtags': [], 'urls': [{'url': 'https://t.co/iAjBgJoQan', 'expanded_url': 'https://twitter.com/i/web/status/1309694403376754688', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
