created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,display_text_range,retweeted_status
Mon Nov 29 02:01:06 +0000 2021,1465138721343381508,1465138721343381508,"Philadelphia 76ers star Joel Embiid said he had trouble breathing and had ""headaches worse than migraines"" after he… https://t.co/GU5YuyzUrD","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55454055, 'friends_count': 1102, 'listed_count': 150876, 'favourites_count': 1394, 'statuses_count': 358758, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1630451250', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Philadelphia 76ers star Joel Embiid said he had trouble breathing and had ""headaches worse than migraines"" after he missed nine games due to a positive Covid-19 result. https://t.co/c4DGat7ym8', 'display_text_range': [0, 192], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/c4DGat7ym8', 'expanded_url': 'https://cnn.it/3189nHy', 'display_url': 'cnn.it/3189nHy', 'indices': [169, 192]}], 'user_mentions': [], 'symbols': []}}",17,73,74,274,"{'hashtags': [], 'urls': [{'url': 'https://t.co/GU5YuyzUrD', 'expanded_url': 'https://twitter.com/i/web/status/1465138721343381508', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Mon Nov 29 01:01:06 +0000 2021,1465123620456386573,1465123620456386573,The United States will know in about two weeks whether the Omicron variant is resistant to current Covid-19 vaccine… https://t.co/quaA2sDoOD,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55454055, 'friends_count': 1102, 'listed_count': 150876, 'favourites_count': 1394, 'statuses_count': 358758, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1630451250', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'The United States will know in about two weeks whether the Omicron variant is resistant to current Covid-19 vaccines, according to Dr. Anthony Fauci.\nhttps://t.co/JRysMQ7jVa', 'display_text_range': [0, 173], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/JRysMQ7jVa', 'expanded_url': 'https://cnn.it/3lCeKWH', 'display_url': 'cnn.it/3lCeKWH', 'indices': [150, 173]}], 'user_mentions': [], 'symbols': []}}",22,281,182,625,"{'hashtags': [], 'urls': [{'url': 'https://t.co/quaA2sDoOD', 'expanded_url': 'https://twitter.com/i/web/status/1465123620456386573', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Sun Nov 28 19:04:04 +0000 2021,1465033768859803656,1465033768859803656,"Israel is banning all foreigners from entering the country in response to Omicron fears, authorities announced. Pen… https://t.co/dXPQzNKeba","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55454055, 'friends_count': 1102, 'listed_count': 150876, 'favourites_count': 1394, 'statuses_count': 358758, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1630451250', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Israel is banning all foreigners from entering the country in response to Omicron fears, authorities announced. Pending government approval, the ban is expected to last two weeks. https://t.co/b6oyAfFA0i', 'display_text_range': [0, 203], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/b6oyAfFA0i', 'expanded_url': 'https://cnn.it/3cYX4zu', 'display_url': 'cnn.it/3cYX4zu', 'indices': [180, 203]}], 'user_mentions': [], 'symbols': []}}",18,78,93,311,"{'hashtags': [], 'urls': [{'url': 'https://t.co/dXPQzNKeba', 'expanded_url': 'https://twitter.com/i/web/status/1465033768859803656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Sun Nov 28 18:00:05 +0000 2021,1465017670223417351,1465017670223417351,"The world is in a “race against time” with the Omicron coronavirus variant, European Commission President Ursula vo… https://t.co/kp0G4cde1c","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55454055, 'friends_count': 1102, 'listed_count': 150876, 'favourites_count': 1394, 'statuses_count': 358758, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1630451250', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'The world is in a “race against time” with the Omicron coronavirus variant, European Commission President Ursula von der Leyen says.\nhttps://t.co/BhBwUD4IS5', 'display_text_range': [0, 156], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/BhBwUD4IS5', 'expanded_url': 'https://cnn.it/3lfMTva', 'display_url': 'cnn.it/3lfMTva', 'indices': [133, 156]}], 'user_mentions': [], 'symbols': []}}",43,338,157,467,"{'hashtags': [], 'urls': [{'url': 'https://t.co/kp0G4cde1c', 'expanded_url': 'https://twitter.com/i/web/status/1465017670223417351', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Sun Nov 28 16:30:04 +0000 2021,1464995013964746754,1464995013964746754,NHL postpones upcoming New York Islanders games due to Covid-19 outbreak https://t.co/uANt5VVyDE,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55454055, 'friends_count': 1102, 'listed_count': 150876, 'favourites_count': 1394, 'statuses_count': 358758, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1630451250', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,,9,54,42,157,"{'hashtags': [], 'urls': [{'url': 'https://t.co/uANt5VVyDE', 'expanded_url': 'https://cnn.it/3cZf8tv', 'display_url': 'cnn.it/3cZf8tv', 'indices': [73, 96]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Sun Nov 28 15:45:08 +0000 2021,1464983706414813188,1464983706414813188,"The Omicron variant of Covid-19 is raising the concerns of health officials amid the busy holiday travel season, bu… https://t.co/JP5KLZnMQD","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55454055, 'friends_count': 1102, 'listed_count': 150876, 'favourites_count': 1394, 'statuses_count': 358758, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1630451250', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'The Omicron variant of Covid-19 is raising the concerns of health officials amid the busy holiday travel season, but there is no need to panic just yet, experts say. https://t.co/fsUwRY5NkH', 'display_text_range': [0, 189], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/fsUwRY5NkH', 'expanded_url': 'https://cnn.it/3199Jgx', 'display_url': 'cnn.it/3199Jgx', 'indices': [166, 189]}], 'user_mentions': [], 'symbols': []}}",40,225,114,355,"{'hashtags': [], 'urls': [{'url': 'https://t.co/JP5KLZnMQD', 'expanded_url': 'https://twitter.com/i/web/status/1464983706414813188', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Sun Nov 28 15:30:08 +0000 2021,1464979932631769098,1464979932631769098,"The Covid-19 pandemic hit the movie theater industry hard. Have cinemas bounced back?

Hear that — plus which films… https://t.co/EOhQ9uCT1O","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55454055, 'friends_count': 1102, 'listed_count': 150876, 'favourites_count': 1394, 'statuses_count': 358758, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1630451250', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""The Covid-19 pandemic hit the movie theater industry hard. Have cinemas bounced back?\n\nHear that — plus which films are likely to make noise during awards season — on the Sunday Edition of CNN's 5 Things podcast with @LisaFranceCNN. \n\n🎧 https://t.co/Jq3uKktgZE https://t.co/gIQfWpSZdN"", 'display_text_range': [0, 260], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/Jq3uKktgZE', 'expanded_url': 'https://cnn.it/3xwpB91', 'display_url': 'cnn.it/3xwpB91', 'indices': [237, 260]}], 'user_mentions': [{'screen_name': 'LisaFranceCNN', 'name': 'Lisa Respers France', 'id': 52752875, 'id_str': '52752875', 'indices': [217, 231]}], 'symbols': [], 'media': [{'id': 1464979929792143369, 'id_str': '1464979929792143369', 'indices': [261, 284], 'media_url': 'http://pbs.twimg.com/media/FFSne_5WYAkPhD5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFSne_5WYAkPhD5.jpg', 'url': 'https://t.co/gIQfWpSZdN', 'display_url': 'pic.twitter.com/gIQfWpSZdN', 'expanded_url': 'https://twitter.com/CNN/status/1464979932631769098/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1464979929792143369, 'id_str': '1464979929792143369', 'indices': [261, 284], 'media_url': 'http://pbs.twimg.com/media/FFSne_5WYAkPhD5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFSne_5WYAkPhD5.jpg', 'url': 'https://t.co/gIQfWpSZdN', 'display_url': 'pic.twitter.com/gIQfWpSZdN', 'expanded_url': 'https://twitter.com/CNN/status/1464979932631769098/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}}}]}}",2,36,23,83,"{'hashtags': [], 'urls': [{'url': 'https://t.co/EOhQ9uCT1O', 'expanded_url': 'https://twitter.com/i/web/status/1464979932631769098', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]",
Sun Nov 28 14:08:16 +0000 2021,1464959330709553155,1464959330709553155,“We have to be very thoughtful about travel bans. They feel like an easy thing to do. They don't work all that well… https://t.co/iHbNwmo9Xj,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55454055, 'friends_count': 1102, 'listed_count': 150876, 'favourites_count': 1394, 'statuses_count': 358758, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1630451250', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""“We have to be very\xa0thoughtful about travel bans.\xa0They feel like an easy thing to\xa0do.\xa0They don't work all that well.\xa0They have a real cost to them,” says Dr. Ashish Jha, dean of the Brown University School of Public Health. https://t.co/LVs20Naura https://t.co/EdgeKP1dKP"", 'display_text_range': [0, 247], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/LVs20Naura', 'expanded_url': 'https://cnn.it/3nX4Tw6', 'display_url': 'cnn.it/3nX4Tw6', 'indices': [224, 247]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1464958265503195142, 'id_str': '1464958265503195142', 'indices': [248, 271], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1464958265503195142/img/OyIQWpTnWHnA19nQ.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1464958265503195142/img/OyIQWpTnWHnA19nQ.jpg', 'url': 'https://t.co/EdgeKP1dKP', 'display_url': 'pic.twitter.com/EdgeKP1dKP', 'expanded_url': 'https://twitter.com/CNN/status/1464959330709553155/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 305239, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1464958265503195142/vid/640x360/aV5w1Dkp0OoNAwIN.mp4?tag=14'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1464958265503195142/vid/1280x720/oLwEumQtriqUbm_t.mp4?tag=14'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1464958265503195142/vid/480x270/EZ-Ol3vH2DI07z_n.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1464958265503195142/pl/e2b9774J4Uim-jAa.m3u8?tag=14&container=fmp4'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1464958265503195142, 'id_str': '1464958265503195142', 'indices': [248, 271], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1464958265503195142/img/OyIQWpTnWHnA19nQ.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1464958265503195142/img/OyIQWpTnWHnA19nQ.jpg', 'url': 'https://t.co/EdgeKP1dKP', 'display_url': 'pic.twitter.com/EdgeKP1dKP', 'expanded_url': 'https://twitter.com/CNN/status/1464959330709553155/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 305239, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1464958265503195142/vid/640x360/aV5w1Dkp0OoNAwIN.mp4?tag=14'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1464958265503195142/vid/1280x720/oLwEumQtriqUbm_t.mp4?tag=14'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1464958265503195142/vid/480x270/EZ-Ol3vH2DI07z_n.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1464958265503195142/pl/e2b9774J4Uim-jAa.m3u8?tag=14&container=fmp4'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}",10,120,94,379,"{'hashtags': [], 'urls': [{'url': 'https://t.co/iHbNwmo9Xj', 'expanded_url': 'https://twitter.com/i/web/status/1464959330709553155', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]",
Sun Nov 28 12:45:02 +0000 2021,1464938383038455808,1464938383038455808,"People in Switzerland will vote on the government's health measures against Covid-19, in the wake of a large increa… https://t.co/K2LJ0XYfUL","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55454055, 'friends_count': 1102, 'listed_count': 150876, 'favourites_count': 1394, 'statuses_count': 358758, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1630451250', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""People in Switzerland will vote on the government's health measures against Covid-19, in the wake of a large increase in new cases this month. https://t.co/1H77og6jEe"", 'display_text_range': [0, 166], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/1H77og6jEe', 'expanded_url': 'https://cnn.it/3p83LVJ', 'display_url': 'cnn.it/3p83LVJ', 'indices': [143, 166]}], 'user_mentions': [], 'symbols': []}}",9,60,54,229,"{'hashtags': [], 'urls': [{'url': 'https://t.co/K2LJ0XYfUL', 'expanded_url': 'https://twitter.com/i/web/status/1464938383038455808', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
