created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,extended_tweet,possibly_sensitive,display_text_range
Fri Oct 16 11:31:05 +0000 2020,1317065523130191873,1317065523130191873,"China is rapidly increasing the number of people receiving its experimental coronavirus vaccines, with a city offer… https://t.co/KWgYJnUVIr","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,11,30,82,130,"{'hashtags': [], 'urls': [{'url': 'https://t.co/KWgYJnUVIr', 'expanded_url': 'https://twitter.com/i/web/status/1317065523130191873', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'China is rapidly increasing the number of people receiving its experimental coronavirus vaccines, with a city offering one to the general public and a biotech company providing another free to students going abroad. https://t.co/iW6MGZLFm1', 'display_text_range': [0, 239], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/iW6MGZLFm1', 'expanded_url': 'http://apne.ws/qyOsznf', 'display_url': 'apne.ws/qyOsznf', 'indices': [216, 239]}], 'user_mentions': [], 'symbols': []}}",False,
Sun Sep 27 08:39:57 +0000 2020,1310137087270817795,1310137087270817795,South Korea has returned to China the remains of 117 Chinese soldiers who died in the 1950-53 Korean War. https://t.co/PQAYRmPfT3,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,8,15,82,249,"{'hashtags': [], 'urls': [{'url': 'https://t.co/PQAYRmPfT3', 'expanded_url': 'http://apne.ws/KBg8gPg', 'display_url': 'apne.ws/KBg8gPg', 'indices': [106, 129]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,False,
Fri Oct 09 05:06:56 +0000 2020,1314432134656950272,1314432134656950272,"China is joining the world's coronavirus vaccine alliance known as COVAX. It previously declined to join, missing a… https://t.co/VH34DDsmY0","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,13,21,79,193,"{'hashtags': [], 'urls': [{'url': 'https://t.co/VH34DDsmY0', 'expanded_url': 'https://twitter.com/i/web/status/1314432134656950272', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': ""China is joining the world's coronavirus vaccine alliance known as COVAX. It previously declined to join, missing a deadline in September. https://t.co/MbLydxQ5Wu"", 'display_text_range': [0, 162], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/MbLydxQ5Wu', 'expanded_url': 'http://apne.ws/012W8Rh', 'display_url': 'apne.ws/012W8Rh', 'indices': [139, 162]}], 'user_mentions': [], 'symbols': []}}",False,
Mon Oct 19 06:04:15 +0000 2020,1318070437667086336,1318070437667086336,"Japanese Prime Minister Yoshihide Suga, in his first summit foray since taking office last month, agrees with his V… https://t.co/fTxMMAqMT0","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,11,9,76,246,"{'hashtags': [], 'urls': [{'url': 'https://t.co/fTxMMAqMT0', 'expanded_url': 'https://twitter.com/i/web/status/1318070437667086336', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': ""Japanese Prime Minister Yoshihide Suga, in his first summit foray since taking office last month, agrees with his Vietnamese counterpart to step up defense and security cooperation in the face of China's expanding influence in the region. https://t.co/SjGFn3pCeW"", 'display_text_range': [0, 262], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/SjGFn3pCeW', 'expanded_url': 'http://apne.ws/GSVfjGh', 'display_url': 'apne.ws/GSVfjGh', 'indices': [239, 262]}], 'user_mentions': [], 'symbols': []}}",False,
Thu Oct 01 03:26:42 +0000 2020,1311507806013534209,1311507806013534209,Trading has been suspended on the Tokyo Stock Exchange because of a problem in the system for relaying market infor… https://t.co/iAOi5izLJd,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,14,11,76,77,"{'hashtags': [], 'urls': [{'url': 'https://t.co/iAOi5izLJd', 'expanded_url': 'https://twitter.com/i/web/status/1311507806013534209', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Trading has been suspended on the Tokyo Stock Exchange because of a problem in the system for relaying market information. https://t.co/JxY5f4n2x6', 'display_text_range': [0, 146], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/JxY5f4n2x6', 'expanded_url': 'http://apne.ws/QETQwef', 'display_url': 'apne.ws/QETQwef', 'indices': [123, 146]}], 'user_mentions': [], 'symbols': []}}",False,
Thu Sep 24 06:31:06 +0000 2020,1309017499518808064,1309017499518808064,Taiwan says China sent two military surveillance planes toward the island for the past three days and it tracked th… https://t.co/yC1awDFFNY,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,9,11,73,152,"{'hashtags': [], 'urls': [{'url': 'https://t.co/yC1awDFFNY', 'expanded_url': 'https://twitter.com/i/web/status/1309017499518808064', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Taiwan says China sent two military surveillance planes toward the island for the past three days and it tracked them and dispatched patrols in response. https://t.co/bxWS6aJOZm', 'display_text_range': [0, 177], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/bxWS6aJOZm', 'expanded_url': 'http://apne.ws/yabZvOx', 'display_url': 'apne.ws/yabZvOx', 'indices': [154, 177]}], 'user_mentions': [], 'symbols': []}}",False,
Sat Sep 26 11:21:21 +0000 2020,1309815317552562176,1309815317552562176,"Virus Update:
 • Virus cases rise in US heartland, home to anti-mask feelings;
 • China pushes emergency use of COV… https://t.co/jJOGcsrMi3","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,6,31,71,107,"{'hashtags': [], 'urls': [{'url': 'https://t.co/jJOGcsrMi3', 'expanded_url': 'https://twitter.com/i/web/status/1309815317552562176', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Virus Update:\n • Virus cases rise in US heartland, home to anti-mask feelings;\n • China pushes emergency use of COVID vaccine despite concerns;\n • Progress against virus brings complacency in parts of Africa. https://t.co/MuigozS9i8', 'display_text_range': [0, 232], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/MuigozS9i8', 'expanded_url': 'http://apne.ws/F1ZcGQw', 'display_url': 'apne.ws/F1ZcGQw', 'indices': [209, 232]}], 'user_mentions': [], 'symbols': []}}",False,
Sat Sep 26 07:16:03 +0000 2020,1309753586855837696,1309753586855837696,PHOTO GALLERY: Highlights of some of the most compelling images made or published in the past week by @AP from arou… https://t.co/p1oZIQ0WUE,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,4,17,67,135,"{'hashtags': [], 'urls': [{'url': 'https://t.co/p1oZIQ0WUE', 'expanded_url': 'https://twitter.com/i/web/status/1309753586855837696', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'AP', 'name': 'The Associated Press', 'id': 51241574, 'id_str': '51241574', 'indices': [102, 105]}], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'PHOTO GALLERY: Highlights of some of the most compelling images made or published in the past week by @AP from around the world. https://t.co/78ZXuesZoA', 'display_text_range': [0, 152], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/78ZXuesZoA', 'expanded_url': 'http://apne.ws/QCvmYWn', 'display_url': 'apne.ws/QCvmYWn', 'indices': [129, 152]}], 'user_mentions': [{'screen_name': 'AP', 'name': 'The Associated Press', 'id': 51241574, 'id_str': '51241574', 'indices': [102, 105]}], 'symbols': []}}",False,
Wed Oct 14 05:38:23 +0000 2020,1316251989135720448,1316251989135720448,"India has confirmed more than 63,000 new cases of the coronavirus, an increase of over 8,000 from the previous day.… https://t.co/vjCtvVhO2F","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,7,16,66,121,"{'hashtags': [], 'urls': [{'url': 'https://t.co/vjCtvVhO2F', 'expanded_url': 'https://twitter.com/i/web/status/1316251989135720448', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'India has confirmed more than 63,000 new cases of the coronavirus, an increase of over 8,000 from the previous day. China has carried out more than 4.2 million tests in the city of Qingdao, with no new cases among the almost 2 million results received.\xa0https://t.co/mH1CLz2g0t', 'display_text_range': [0, 276], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/mH1CLz2g0t', 'expanded_url': 'http://apne.ws/1ApAg2Z', 'display_url': 'apne.ws/1ApAg2Z', 'indices': [253, 276]}], 'user_mentions': [], 'symbols': []}}",False,
Thu Oct 15 04:29:22 +0000 2020,1316597008061394945,1316597008061394945,Two health officials in the northern Chinese city of Qingdao have been fired after China’s latest coronavirus outbr… https://t.co/SrKNBKJUIU,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,11,33,63,140,"{'hashtags': [], 'urls': [{'url': 'https://t.co/SrKNBKJUIU', 'expanded_url': 'https://twitter.com/i/web/status/1316597008061394945', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Two health officials in the northern Chinese city of Qingdao have been fired after China’s latest coronavirus outbreak. https://t.co/tgc5BcH8TM', 'display_text_range': [0, 143], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/tgc5BcH8TM', 'expanded_url': 'http://apne.ws/RWls5Rl', 'display_url': 'apne.ws/RWls5Rl', 'indices': [120, 143]}], 'user_mentions': [], 'symbols': []}}",False,
Tue Oct 13 05:02:31 +0000 2020,1315880575169896452,1315880575169896452,Authorities in the eastern Chinese port city of Qingdao said they have completed coronavirus tests on more than 3 m… https://t.co/n4JwNBVlDW,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,10,18,62,134,"{'hashtags': [], 'urls': [{'url': 'https://t.co/n4JwNBVlDW', 'expanded_url': 'https://twitter.com/i/web/status/1315880575169896452', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Authorities in the eastern Chinese port city of Qingdao said they have completed coronavirus tests on more than 3 million people following the country’s first reported local outbreak of the virus in nearly two months. https://t.co/M16EEgtORN', 'display_text_range': [0, 241], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/M16EEgtORN', 'expanded_url': 'http://apne.ws/ZZLKvuI', 'display_url': 'apne.ws/ZZLKvuI', 'indices': [218, 241]}], 'user_mentions': [], 'symbols': []}}",False,
