created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,extended_entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,extended_tweet
Mon Jan 27 14:12:45 +0000 2020,1221798201537323012,1221798201537323012,"Heartwarming: Residents chant ""Wuhan, Jiayou"" for their city to hold on despite adversity. #coronavirus #pneumonia https://t.co/YI5aosIyEx","[0, 114]","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>",False,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12339854, 'friends_count': 66, 'listed_count': 13891, 'favourites_count': 118, 'statuses_count': 216583, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,728,241,2387,4466,"{'hashtags': [{'text': 'coronavirus', 'indices': [91, 103]}, {'text': 'pneumonia', 'indices': [104, 114]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1221798056825380864, 'id_str': '1221798056825380864', 'indices': [115, 138], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1221798056825380864/img/CEmllGO6yl9mpXAi.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1221798056825380864/img/CEmllGO6yl9mpXAi.jpg', 'url': 'https://t.co/YI5aosIyEx', 'display_url': 'pic.twitter.com/YI5aosIyEx', 'expanded_url': 'https://twitter.com/XHNews/status/1221798201537323012/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}","{'media': [{'id': 1221798056825380864, 'id_str': '1221798056825380864', 'indices': [115, 138], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1221798056825380864/img/CEmllGO6yl9mpXAi.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1221798056825380864/img/CEmllGO6yl9mpXAi.jpg', 'url': 'https://t.co/YI5aosIyEx', 'display_url': 'pic.twitter.com/YI5aosIyEx', 'expanded_url': 'https://twitter.com/XHNews/status/1221798201537323012/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [9, 16], 'duration_millis': 61686, 'variants': [{'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1221798056825380864/vid/320x568/QPvkxX-mh42DwdDA.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1221798056825380864/vid/360x640/yNgJwbsaXAJ6sBL0.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1221798056825380864/vid/720x1280/gMtSqjlC0aQqEoiO.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1221798056825380864/pl/gG2JIL4J8w0cmkIs.m3u8?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}",False,False,False,low,en,[{'tag': None}],
Fri Jan 24 08:34:08 +0000 2020,1220625821951569920,1220625821951569920,"Wuhan will follow Beijing's SARS treatment model to build a special hospital planned to accommodate 1,000 beds. It… https://t.co/zEJxDXKisL","[0, 140]","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>",True,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12339854, 'friends_count': 66, 'listed_count': 13891, 'favourites_count': 118, 'statuses_count': 216583, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,814,232,1769,4453,"{'hashtags': [], 'urls': [{'url': 'https://t.co/zEJxDXKisL', 'expanded_url': 'https://twitter.com/i/web/status/1220625821951569920', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",,False,False,False,low,en,[{'tag': None}],"{'full_text': ""Wuhan will follow Beijing's SARS treatment model to build a special hospital planned to accommodate 1,000 beds. It will be put into use by Feb. 3 https://t.co/jOSTXsWY46 https://t.co/fy7ndsBNhV"", 'display_text_range': [0, 169], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/jOSTXsWY46', 'expanded_url': 'http://xhne.ws/06tKv', 'display_url': 'xhne.ws/06tKv', 'indices': [146, 169]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1220625815727198208, 'id_str': '1220625815727198208', 'indices': [170, 193], 'media_url': 'http://pbs.twimg.com/media/EPCItlYXUAAoBx2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCItlYXUAAoBx2.jpg', 'url': 'https://t.co/fy7ndsBNhV', 'display_url': 'pic.twitter.com/fy7ndsBNhV', 'expanded_url': 'https://twitter.com/XHNews/status/1220625821951569920/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 899, 'h': 601, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 455, 'resize': 'fit'}, 'medium': {'w': 899, 'h': 601, 'resize': 'fit'}}}, {'id': 1220625815899181056, 'id_str': '1220625815899181056', 'indices': [170, 193], 'media_url': 'http://pbs.twimg.com/media/EPCItmBXkAA0ohj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCItmBXkAA0ohj.jpg', 'url': 'https://t.co/fy7ndsBNhV', 'display_url': 'pic.twitter.com/fy7ndsBNhV', 'expanded_url': 'https://twitter.com/XHNews/status/1220625821951569920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 440, 'resize': 'fit'}, 'large': {'w': 900, 'h': 583, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 583, 'resize': 'fit'}}}, {'id': 1220625814967943168, 'id_str': '1220625814967943168', 'indices': [170, 193], 'media_url': 'http://pbs.twimg.com/media/EPCItijWAAAdXZ1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCItijWAAAdXZ1.jpg', 'url': 'https://t.co/fy7ndsBNhV', 'display_url': 'pic.twitter.com/fy7ndsBNhV', 'expanded_url': 'https://twitter.com/XHNews/status/1220625821951569920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}}}, {'id': 1220625815664234496, 'id_str': '1220625815664234496', 'indices': [170, 193], 'media_url': 'http://pbs.twimg.com/media/EPCItlJWkAAjABV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCItlJWkAAjABV.jpg', 'url': 'https://t.co/fy7ndsBNhV', 'display_url': 'pic.twitter.com/fy7ndsBNhV', 'expanded_url': 'https://twitter.com/XHNews/status/1220625821951569920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 636, 'resize': 'fit'}, 'large': {'w': 900, 'h': 636, 'resize': 'fit'}, 'small': {'w': 680, 'h': 481, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1220625815727198208, 'id_str': '1220625815727198208', 'indices': [170, 193], 'media_url': 'http://pbs.twimg.com/media/EPCItlYXUAAoBx2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCItlYXUAAoBx2.jpg', 'url': 'https://t.co/fy7ndsBNhV', 'display_url': 'pic.twitter.com/fy7ndsBNhV', 'expanded_url': 'https://twitter.com/XHNews/status/1220625821951569920/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 899, 'h': 601, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 455, 'resize': 'fit'}, 'medium': {'w': 899, 'h': 601, 'resize': 'fit'}}}, {'id': 1220625815899181056, 'id_str': '1220625815899181056', 'indices': [170, 193], 'media_url': 'http://pbs.twimg.com/media/EPCItmBXkAA0ohj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCItmBXkAA0ohj.jpg', 'url': 'https://t.co/fy7ndsBNhV', 'display_url': 'pic.twitter.com/fy7ndsBNhV', 'expanded_url': 'https://twitter.com/XHNews/status/1220625821951569920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 440, 'resize': 'fit'}, 'large': {'w': 900, 'h': 583, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 583, 'resize': 'fit'}}}, {'id': 1220625814967943168, 'id_str': '1220625814967943168', 'indices': [170, 193], 'media_url': 'http://pbs.twimg.com/media/EPCItijWAAAdXZ1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCItijWAAAdXZ1.jpg', 'url': 'https://t.co/fy7ndsBNhV', 'display_url': 'pic.twitter.com/fy7ndsBNhV', 'expanded_url': 'https://twitter.com/XHNews/status/1220625821951569920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 600, 'resize': 'fit'}, 'large': {'w': 900, 'h': 600, 'resize': 'fit'}}}, {'id': 1220625815664234496, 'id_str': '1220625815664234496', 'indices': [170, 193], 'media_url': 'http://pbs.twimg.com/media/EPCItlJWkAAjABV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCItlJWkAAjABV.jpg', 'url': 'https://t.co/fy7ndsBNhV', 'display_url': 'pic.twitter.com/fy7ndsBNhV', 'expanded_url': 'https://twitter.com/XHNews/status/1220625821951569920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 636, 'resize': 'fit'}, 'large': {'w': 900, 'h': 636, 'resize': 'fit'}, 'small': {'w': 680, 'h': 481, 'resize': 'fit'}}}]}}"
Thu Jan 30 12:47:17 +0000 2020,1222863853492559873,1222863853492559873,"A female doctor aiding the #coronavirus control in Wuhan, China couldn't help bursting into tears while video-chatt… https://t.co/EmpkCBPKum","[0, 140]","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>",True,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12339854, 'friends_count': 66, 'listed_count': 13891, 'favourites_count': 118, 'statuses_count': 216583, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,114,96,841,2900,"{'hashtags': [{'text': 'coronavirus', 'indices': [27, 39]}], 'urls': [{'url': 'https://t.co/EmpkCBPKum', 'expanded_url': 'https://twitter.com/i/web/status/1222863853492559873', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",,False,False,False,low,en,[{'tag': None}],"{'full_text': ""A female doctor aiding the #coronavirus control in Wuhan, China couldn't help bursting into tears while video-chatting with her baby. Find out why. #heartwarming https://t.co/HiqwcZnAcL"", 'display_text_range': [0, 161], 'entities': {'hashtags': [{'text': 'coronavirus', 'indices': [27, 39]}, {'text': 'heartwarming', 'indices': [148, 161]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1222863692594843648, 'id_str': '1222863692594843648', 'indices': [162, 185], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1222863692594843648/img/Hh-KV4iAiIjMLCr4.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1222863692594843648/img/Hh-KV4iAiIjMLCr4.jpg', 'url': 'https://t.co/HiqwcZnAcL', 'display_url': 'pic.twitter.com/HiqwcZnAcL', 'expanded_url': 'https://twitter.com/XHNews/status/1222863853492559873/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 48926, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1222863692594843648/vid/640x360/0JeMT2zZsGFBdeqH.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1222863692594843648/vid/480x270/rp4fVUAQK3zjKUS_.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1222863692594843648/pl/8XNCy-OzVEpvXsw3.m3u8?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1222863692594843648/vid/1280x720/2k9PEcTxclpoFvk4.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1222863692594843648, 'id_str': '1222863692594843648', 'indices': [162, 185], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1222863692594843648/img/Hh-KV4iAiIjMLCr4.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1222863692594843648/img/Hh-KV4iAiIjMLCr4.jpg', 'url': 'https://t.co/HiqwcZnAcL', 'display_url': 'pic.twitter.com/HiqwcZnAcL', 'expanded_url': 'https://twitter.com/XHNews/status/1222863853492559873/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 48926, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1222863692594843648/vid/640x360/0JeMT2zZsGFBdeqH.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1222863692594843648/vid/480x270/rp4fVUAQK3zjKUS_.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1222863692594843648/pl/8XNCy-OzVEpvXsw3.m3u8?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1222863692594843648/vid/1280x720/2k9PEcTxclpoFvk4.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}"
Fri Jan 24 07:03:09 +0000 2020,1220602924100935680,1220602924100935680,A race against time! Wuhan follows Beijing's SARS treatment model to build a special hospital in new coronavirus co… https://t.co/4nGo0ZNfXz,"[0, 140]","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>",True,,,,,,"{'id': 487118986, 'id_str': '487118986', 'name': 'China Xinhua News', 'screen_name': 'XHNews', 'location': 'Headquartered in Beijing, PRC', 'url': None, 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 12339854, 'friends_count': 66, 'listed_count': 13891, 'favourites_count': 118, 'statuses_count': 216583, 'created_at': 'Thu Feb 09 01:10:18 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/487118986/1586067539', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,241,59,435,694,"{'hashtags': [], 'urls': [{'url': 'https://t.co/4nGo0ZNfXz', 'expanded_url': 'https://twitter.com/i/web/status/1220602924100935680', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",,False,False,False,low,en,[{'tag': None}],"{'full_text': ""A race against time! Wuhan follows Beijing's SARS treatment model to build a special hospital in new coronavirus control. \nThe hospital will be put into use by Feb. 3. https://t.co/vPUiPHX8yM https://t.co/22YIhoDGi3"", 'display_text_range': [0, 191], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/vPUiPHX8yM', 'expanded_url': 'http://xhne.ws/577X4', 'display_url': 'xhne.ws/577X4', 'indices': [168, 191]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1220602917071310848, 'id_str': '1220602917071310848', 'indices': [192, 215], 'media_url': 'http://pbs.twimg.com/media/EPBz4tPXUAAAEOs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPBz4tPXUAAAEOs.jpg', 'url': 'https://t.co/22YIhoDGi3', 'display_url': 'pic.twitter.com/22YIhoDGi3', 'expanded_url': 'https://twitter.com/XHNews/status/1220602924100935680/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 450, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 595, 'resize': 'fit'}, 'large': {'w': 900, 'h': 595, 'resize': 'fit'}}}, {'id': 1220602917113290753, 'id_str': '1220602917113290753', 'indices': [192, 215], 'media_url': 'http://pbs.twimg.com/media/EPBz4tZX4AExKur.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPBz4tZX4AExKur.jpg', 'url': 'https://t.co/22YIhoDGi3', 'display_url': 'pic.twitter.com/22YIhoDGi3', 'expanded_url': 'https://twitter.com/XHNews/status/1220602924100935680/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 900, 'h': 611, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 611, 'resize': 'fit'}, 'small': {'w': 680, 'h': 462, 'resize': 'fit'}}}, {'id': 1220602918086369280, 'id_str': '1220602918086369280', 'indices': [192, 215], 'media_url': 'http://pbs.twimg.com/media/EPBz4xBX4AAbi3E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPBz4xBX4AAbi3E.jpg', 'url': 'https://t.co/22YIhoDGi3', 'display_url': 'pic.twitter.com/22YIhoDGi3', 'expanded_url': 'https://twitter.com/XHNews/status/1220602924100935680/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 636, 'resize': 'fit'}, 'large': {'w': 900, 'h': 636, 'resize': 'fit'}, 'small': {'w': 680, 'h': 481, 'resize': 'fit'}}}, {'id': 1220602917163499520, 'id_str': '1220602917163499520', 'indices': [192, 215], 'media_url': 'http://pbs.twimg.com/media/EPBz4tlWAAAFZL0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPBz4tlWAAAFZL0.jpg', 'url': 'https://t.co/22YIhoDGi3', 'display_url': 'pic.twitter.com/22YIhoDGi3', 'expanded_url': 'https://twitter.com/XHNews/status/1220602924100935680/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 631, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 477, 'resize': 'fit'}, 'large': {'w': 900, 'h': 631, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1220602917071310848, 'id_str': '1220602917071310848', 'indices': [192, 215], 'media_url': 'http://pbs.twimg.com/media/EPBz4tPXUAAAEOs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPBz4tPXUAAAEOs.jpg', 'url': 'https://t.co/22YIhoDGi3', 'display_url': 'pic.twitter.com/22YIhoDGi3', 'expanded_url': 'https://twitter.com/XHNews/status/1220602924100935680/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 450, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 595, 'resize': 'fit'}, 'large': {'w': 900, 'h': 595, 'resize': 'fit'}}}, {'id': 1220602917113290753, 'id_str': '1220602917113290753', 'indices': [192, 215], 'media_url': 'http://pbs.twimg.com/media/EPBz4tZX4AExKur.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPBz4tZX4AExKur.jpg', 'url': 'https://t.co/22YIhoDGi3', 'display_url': 'pic.twitter.com/22YIhoDGi3', 'expanded_url': 'https://twitter.com/XHNews/status/1220602924100935680/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 900, 'h': 611, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 611, 'resize': 'fit'}, 'small': {'w': 680, 'h': 462, 'resize': 'fit'}}}, {'id': 1220602918086369280, 'id_str': '1220602918086369280', 'indices': [192, 215], 'media_url': 'http://pbs.twimg.com/media/EPBz4xBX4AAbi3E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPBz4xBX4AAbi3E.jpg', 'url': 'https://t.co/22YIhoDGi3', 'display_url': 'pic.twitter.com/22YIhoDGi3', 'expanded_url': 'https://twitter.com/XHNews/status/1220602924100935680/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 636, 'resize': 'fit'}, 'large': {'w': 900, 'h': 636, 'resize': 'fit'}, 'small': {'w': 680, 'h': 481, 'resize': 'fit'}}}, {'id': 1220602917163499520, 'id_str': '1220602917163499520', 'indices': [192, 215], 'media_url': 'http://pbs.twimg.com/media/EPBz4tlWAAAFZL0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPBz4tlWAAAFZL0.jpg', 'url': 'https://t.co/22YIhoDGi3', 'display_url': 'pic.twitter.com/22YIhoDGi3', 'expanded_url': 'https://twitter.com/XHNews/status/1220602924100935680/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 631, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 477, 'resize': 'fit'}, 'large': {'w': 900, 'h': 631, 'resize': 'fit'}}}]}}"
