created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,display_text_range,retweeted_status,extended_entities
Fri Oct 02 05:18:34 +0000 2020,1311898347205275649,1311898347205275649,JUST IN: President Trump tweets that he and first lady Melania Trump have tested positive for the coronavirus… https://t.co/ih3NI9q8u6,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665130, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'JUST IN: President Trump tweets that he and first lady Melania Trump have tested positive for the coronavirus https://t.co/AbNP0SYE01 https://t.co/bCWpeEn9xO', 'display_text_range': [0, 133], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/AbNP0SYE01', 'expanded_url': 'https://cnn.it/3iiwMIJ', 'display_url': 'cnn.it/3iiwMIJ', 'indices': [110, 133]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1311898344592232448, 'id_str': '1311898344592232448', 'indices': [134, 157], 'media_url': 'http://pbs.twimg.com/media/EjTMl_rX0AAlL8s.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjTMl_rX0AAlL8s.jpg', 'url': 'https://t.co/bCWpeEn9xO', 'display_url': 'pic.twitter.com/bCWpeEn9xO', 'expanded_url': 'https://twitter.com/CNN/status/1311898347205275649/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1100, 'h': 619, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1100, 'h': 619, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1311898344592232448, 'id_str': '1311898344592232448', 'indices': [134, 157], 'media_url': 'http://pbs.twimg.com/media/EjTMl_rX0AAlL8s.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjTMl_rX0AAlL8s.jpg', 'url': 'https://t.co/bCWpeEn9xO', 'display_url': 'pic.twitter.com/bCWpeEn9xO', 'expanded_url': 'https://twitter.com/CNN/status/1311898347205275649/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1100, 'h': 619, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1100, 'h': 619, 'resize': 'fit'}}}]}}",1397,2585,3315,13782,"{'hashtags': [], 'urls': [{'url': 'https://t.co/ih3NI9q8u6', 'expanded_url': 'https://twitter.com/i/web/status/1311898347205275649', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]",,
Wed Oct 14 10:45:06 +0000 2020,1316329174785720323,1316329174785720323,"Small gatherings are becoming a growing source of Covid-19 spread, a leading health expert said, as at least 36 sta… https://t.co/Vi1uMoov5U","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665128, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Small gatherings are becoming a growing source of Covid-19 spread, a leading health expert said, as at least 36 states are now reporting increased cases of the virus and hospitalizations are on the rise nationwide. https://t.co/DWojAP5UF6', 'display_text_range': [0, 238], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/DWojAP5UF6', 'expanded_url': 'https://cnn.it/3nP8aLJ', 'display_url': 'cnn.it/3nP8aLJ', 'indices': [215, 238]}], 'user_mentions': [], 'symbols': []}}",1631,549,3143,3297,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Vi1uMoov5U', 'expanded_url': 'https://twitter.com/i/web/status/1316329174785720323', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Thu Oct 08 02:13:04 +0000 2020,1314025991724032003,1314025991724032003,Vice President Mike Pence claimed President Trump “suspended all travel from China” in response to the coronavirus.… https://t.co/ndDsrNgJRG,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665126, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Vice President Mike Pence claimed President Trump “suspended all travel from China” in response to the coronavirus.   \n\nFacts First: This is false. While Trump did restrict travel from China, his policy was not an actual “ban” and made exemptions https://t.co/2MZWzmJ7Mw #VPdebate', 'display_text_range': [0, 280], 'entities': {'hashtags': [{'text': 'VPdebate', 'indices': [271, 280]}], 'urls': [{'url': 'https://t.co/2MZWzmJ7Mw', 'expanded_url': 'https://cnn.it/3iFf2rn', 'display_url': 'cnn.it/3iFf2rn', 'indices': [247, 270]}], 'user_mentions': [], 'symbols': []}}",324,786,2758,5796,"{'hashtags': [], 'urls': [{'url': 'https://t.co/ndDsrNgJRG', 'expanded_url': 'https://twitter.com/i/web/status/1314025991724032003', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Tue Oct 06 02:00:12 +0000 2020,1313297978749263876,1313297978749263876,"Joe Biden gave his most direct criticism of Trump since the President's diagnosis: ""Anybody who contracts the virus… https://t.co/SuhyK5hk7L","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665129, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Joe Biden gave his most direct criticism of Trump since the President\'s diagnosis: ""Anybody who contracts the virus by essentially saying, \'masks don\'t matter, social distancing doesn\'t matter,\' I think is responsible for what happens to them"" https://t.co/XavU4j2mCk', 'display_text_range': [0, 267], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/XavU4j2mCk', 'expanded_url': 'https://cnn.it/2SwWE9A', 'display_url': 'cnn.it/2SwWE9A', 'indices': [244, 267]}], 'user_mentions': [], 'symbols': []}}",156,605,2708,16361,"{'hashtags': [], 'urls': [{'url': 'https://t.co/SuhyK5hk7L', 'expanded_url': 'https://twitter.com/i/web/status/1313297978749263876', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Fri Oct 02 22:08:33 +0000 2020,1312152518617526272,1312152518617526272,"Joe Biden's campaign is pulling all negative ads today following President Trump's diagnosis with Covid-19, a campa… https://t.co/UXrzJcWIQU","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665129, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""Joe Biden's campaign is pulling all negative ads today following President Trump's diagnosis with Covid-19, a campaign aide says https://t.co/Qus6yzWnhL"", 'display_text_range': [0, 152], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/Qus6yzWnhL', 'expanded_url': 'https://cnn.it/3l5ja5B', 'display_url': 'cnn.it/3l5ja5B', 'indices': [129, 152]}], 'user_mentions': [], 'symbols': []}}",1884,2851,2409,19407,"{'hashtags': [], 'urls': [{'url': 'https://t.co/UXrzJcWIQU', 'expanded_url': 'https://twitter.com/i/web/status/1312152518617526272', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Wed Sep 23 16:50:00 +0000 2020,1308810860203110402,1308810860203110402,"“You’ve misconstrued that, senator, and you’ve done that repeatedly in the past.”

Dr. Fauci pushes back against Se… https://t.co/WgFR02RvwV","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665128, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': '“You’ve misconstrued that, senator, and you’ve done that repeatedly in the past.”\n\nDr. Fauci pushes back against Sen. Rand Paul’s claims on the coronavirus.\n\n“You are not listening to what the director of the CDC said” about immunity rates in New York. https://t.co/DIRyayK8nL https://t.co/f6qTu8eWOG', 'display_text_range': [0, 276], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/DIRyayK8nL', 'expanded_url': 'https://cnn.it/3mKtAJx', 'display_url': 'cnn.it/3mKtAJx', 'indices': [253, 276]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1308794848116432897, 'id_str': '1308794848116432897', 'indices': [277, 300], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/media/EinGZ6HWAAErAlV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EinGZ6HWAAErAlV.jpg', 'url': 'https://t.co/f6qTu8eWOG', 'display_url': 'pic.twitter.com/f6qTu8eWOG', 'expanded_url': 'https://twitter.com/CNN/status/1308810860203110402/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 188088, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1308794848116432897/vid/1280x720/LodBYBIidlcO12S-.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1308794848116432897/vid/480x270/ercgK69qSGpAkZ1N.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1308794848116432897/vid/640x360/qSM_HX_0VN5DL4Rs.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1308794848116432897/pl/LcB3yDUDayL8OxS5.m3u8?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_user_id': 9567972, 'source_user_id_str': '9567972'}]}, 'extended_entities': {'media': [{'id': 1308794848116432897, 'id_str': '1308794848116432897', 'indices': [277, 300], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/media/EinGZ6HWAAErAlV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EinGZ6HWAAErAlV.jpg', 'url': 'https://t.co/f6qTu8eWOG', 'display_url': 'pic.twitter.com/f6qTu8eWOG', 'expanded_url': 'https://twitter.com/CNN/status/1308810860203110402/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 188088, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1308794848116432897/vid/1280x720/LodBYBIidlcO12S-.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1308794848116432897/vid/480x270/ercgK69qSGpAkZ1N.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1308794848116432897/vid/640x360/qSM_HX_0VN5DL4Rs.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1308794848116432897/pl/LcB3yDUDayL8OxS5.m3u8?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_user_id': 9567972, 'source_user_id_str': '9567972'}]}}",608,537,2201,8040,"{'hashtags': [], 'urls': [{'url': 'https://t.co/WgFR02RvwV', 'expanded_url': 'https://twitter.com/i/web/status/1308810860203110402', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]",,
Fri Oct 02 10:32:02 +0000 2020,1311977234379550721,1311977234379550721,"A small group of White House officials knew by Thursday morning that Hope Hicks had contracted Covid-19, according… https://t.co/lwUU33aijR","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665130, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'A small group of White House officials knew by Thursday morning that Hope Hicks had contracted Covid-19, according to @kaitlancollins — but Trump still traveled for a fundraiser, and his press secretary still held a news briefing at the White House https://t.co/KprDlD4LJk', 'display_text_range': [0, 272], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/KprDlD4LJk', 'expanded_url': 'https://cnn.it/3l9R2xY', 'display_url': 'cnn.it/3l9R2xY', 'indices': [249, 272]}], 'user_mentions': [{'screen_name': 'kaitlancollins', 'name': 'Kaitlan Collins', 'id': 180107694, 'id_str': '180107694', 'indices': [118, 133]}], 'symbols': []}}",319,465,1790,3009,"{'hashtags': [], 'urls': [{'url': 'https://t.co/lwUU33aijR', 'expanded_url': 'https://twitter.com/i/web/status/1311977234379550721', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Sat Oct 10 04:32:03 +0000 2020,1314785743613628416,1314785743613628416,Two-thirds of Americans say the President handled the risk of coronavirus infection to others around him irresponsi… https://t.co/iHyqTZ3oTf,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665126, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Two-thirds of Americans say the President handled the risk of coronavirus infection to others around him irresponsibly, a CNN poll shows\nhttps://t.co/p0BsRwJCKJ', 'display_text_range': [0, 160], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/p0BsRwJCKJ', 'expanded_url': 'https://cnn.it/3lAHsVn', 'display_url': 'cnn.it/3lAHsVn', 'indices': [137, 160]}], 'user_mentions': [], 'symbols': []}}",198,1115,1754,7735,"{'hashtags': [], 'urls': [{'url': 'https://t.co/iHyqTZ3oTf', 'expanded_url': 'https://twitter.com/i/web/status/1314785743613628416', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
Mon Oct 05 20:06:57 +0000 2020,1313209078479544333,1313209078479544333,Two-thirds of Americans say the President handled the risk of coronavirus infection to others around him irresponsi… https://t.co/6gcCIkmtZo,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665129, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360577, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Two-thirds of Americans say the President handled the risk of coronavirus infection to others around him irresponsibly, a new CNN poll shows\nhttps://t.co/Tp6byPMERm', 'display_text_range': [0, 164], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/Tp6byPMERm', 'expanded_url': 'https://cnn.it/2Stu1df', 'display_url': 'cnn.it/2Stu1df', 'indices': [141, 164]}], 'user_mentions': [], 'symbols': []}}",228,1028,1711,7423,"{'hashtags': [], 'urls': [{'url': 'https://t.co/6gcCIkmtZo', 'expanded_url': 'https://twitter.com/i/web/status/1313209078479544333', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
