created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,retweeted_status
Tue Oct 13 01:37:46 +0000 2020,1315829046018813952,1315829046018813952,Drugmaker Johnson &amp; Johnson says it has paused the advanced clinical trial of its experimental Covid-19 vaccine bec… https://t.co/Ac1rkqwiqr,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665104, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360576, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Drugmaker Johnson &amp; Johnson says it has paused the advanced clinical trial of its experimental Covid-19 vaccine because of an unexplained illness in one of the volunteers https://t.co/FOo0OkBvyW', 'display_text_range': [0, 198], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/FOo0OkBvyW', 'expanded_url': 'https://cnn.it/34QxfNJ', 'display_url': 'cnn.it/34QxfNJ', 'indices': [175, 198]}], 'user_mentions': [], 'symbols': []}}",377,163,1223,1980,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Ac1rkqwiqr', 'expanded_url': 'https://twitter.com/i/web/status/1315829046018813952', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],
Thu Oct 08 01:46:43 +0000 2020,1314019361859014656,1314019361859014656,"Kamala Harris says if there is a coronavirus vaccine that is embraced by scientific advisers, she will ""be the firs… https://t.co/uY87FlUrkF","[0, 140]","<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665104, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360576, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Kamala Harris says if there is a coronavirus vaccine that is embraced by scientific advisers, she will ""be the first in line to take it. ... But if Donald Trump tells us to take it, I\'m not taking it."" https://t.co/V7iNHCGjKv https://t.co/pzZXXV38ia', 'display_text_range': [0, 225], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/V7iNHCGjKv', 'expanded_url': 'https://cnn.it/3iHruqm', 'display_url': 'cnn.it/3iHruqm', 'indices': [202, 225]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1314019151334313991, 'id_str': '1314019151334313991', 'indices': [226, 249], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1314019151334313991/img/o8Mjxw0v-D1MLLbh.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1314019151334313991/img/o8Mjxw0v-D1MLLbh.jpg', 'url': 'https://t.co/pzZXXV38ia', 'display_url': 'pic.twitter.com/pzZXXV38ia', 'expanded_url': 'https://twitter.com/CNN/status/1314019361859014656/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 222056, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1314019151334313991/pl/TEIyjrGMOQO-MyWl.m3u8?tag=13&v=ffb'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1314019151334313991/vid/1280x720/5iADJuFAUclQJW-p.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1314019151334313991/vid/480x270/TxYMwtd9iQZe0UZG.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1314019151334313991/vid/640x360/9xtZkmmfAja9wl2i.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1314019151334313991, 'id_str': '1314019151334313991', 'indices': [226, 249], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1314019151334313991/img/o8Mjxw0v-D1MLLbh.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1314019151334313991/img/o8Mjxw0v-D1MLLbh.jpg', 'url': 'https://t.co/pzZXXV38ia', 'display_url': 'pic.twitter.com/pzZXXV38ia', 'expanded_url': 'https://twitter.com/CNN/status/1314019361859014656/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 222056, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1314019151334313991/pl/TEIyjrGMOQO-MyWl.m3u8?tag=13&v=ffb'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1314019151334313991/vid/1280x720/5iADJuFAUclQJW-p.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1314019151334313991/vid/480x270/TxYMwtd9iQZe0UZG.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1314019151334313991/vid/640x360/9xtZkmmfAja9wl2i.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}",217,513,791,4658,"{'hashtags': [], 'urls': [{'url': 'https://t.co/uY87FlUrkF', 'expanded_url': 'https://twitter.com/i/web/status/1314019361859014656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],
Sat Sep 26 04:12:41 +0000 2020,1309707440104013824,1309707440104013824,Early results from a Phase 1/2a clinical trial of Johnson &amp; Johnson's coronavirus vaccine shows it was well tolerat… https://t.co/7EbNDPdxrd,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665104, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360576, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""Early results from a Phase 1/2a clinical trial of Johnson &amp; Johnson's coronavirus vaccine shows it was well tolerated and that even one dose appeared to produce a strong immune response in almost all of the 800 participants https://t.co/pyY0yPrB9X"", 'display_text_range': [0, 251], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/pyY0yPrB9X', 'expanded_url': 'https://cnn.it/2S0gl9o', 'display_url': 'cnn.it/2S0gl9o', 'indices': [228, 251]}], 'user_mentions': [], 'symbols': []}}",71,139,410,2023,"{'hashtags': [], 'urls': [{'url': 'https://t.co/7EbNDPdxrd', 'expanded_url': 'https://twitter.com/i/web/status/1309707440104013824', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],
Sun Sep 20 06:00:09 +0000 2020,1307560157405212679,1307560157405212679,CDC Director Dr. Robert Redfield testified that mask-wearing may be a more effective protection against coronavirus… https://t.co/3FLMl7PeRK,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665104, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360576, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'CDC Director Dr. Robert Redfield testified that mask-wearing may be a more effective protection against coronavirus than a vaccine, adding that the American public has not yet embraced the use of masks to a level that could effectively control the outbreak https://t.co/svija1RDh3', 'display_text_range': [0, 280], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/svija1RDh3', 'expanded_url': 'https://cnn.it/3cjHUDR', 'display_url': 'cnn.it/3cjHUDR', 'indices': [257, 280]}], 'user_mentions': [], 'symbols': []}}",56,191,409,1289,"{'hashtags': [], 'urls': [{'url': 'https://t.co/3FLMl7PeRK', 'expanded_url': 'https://twitter.com/i/web/status/1307560157405212679', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],
Wed Oct 14 21:28:18 +0000 2020,1316491043827838976,1316491043827838976,"A Covid-19 vaccine may be widely available by April 2021, Dr. Anthony Fauci says https://t.co/CGZWQ5cKqG",,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665104, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360576, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,,159,126,394,1542,"{'hashtags': [], 'urls': [{'url': 'https://t.co/CGZWQ5cKqG', 'expanded_url': 'https://cnn.it/33WHdxK', 'display_url': 'cnn.it/33WHdxK', 'indices': [81, 104]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],
Tue Oct 06 22:11:03 +0000 2020,1313602700131684357,1313602700131684357,The US FDA made clear it will want to see two months of follow-up data after volunteers get their second dose of va… https://t.co/7KHES6yHMP,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665104, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360576, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'The US FDA made clear it will want to see two months of follow-up data after volunteers get their second dose of vaccine as part of clinical trials testing potential coronavirus vaccines. https://t.co/JF802kcvMQ', 'display_text_range': [0, 211], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/JF802kcvMQ', 'expanded_url': 'https://cnn.it/36DEYkB', 'display_url': 'cnn.it/36DEYkB', 'indices': [188, 211]}], 'user_mentions': [], 'symbols': []}}",23,66,390,1267,"{'hashtags': [], 'urls': [{'url': 'https://t.co/7KHES6yHMP', 'expanded_url': 'https://twitter.com/i/web/status/1313602700131684357', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],
Sat Sep 26 15:31:06 +0000 2020,1309878167042170880,1309878167042170880,Early results from a Phase 1/2a clinical trial show that Johnson &amp; Johnson's coronavirus vaccine was well-tolerated… https://t.co/Z4Ne7r4qaQ,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665104, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360576, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""Early results from a Phase 1/2a clinical trial show that Johnson &amp; Johnson's coronavirus vaccine was well-tolerated, and even one dose appeared to produce a strong immune response in almost all of the 800 participants https://t.co/QLaBGBrbv8"", 'display_text_range': [0, 245], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/QLaBGBrbv8', 'expanded_url': 'https://cnn.it/3i0grIE', 'display_url': 'cnn.it/3i0grIE', 'indices': [222, 245]}], 'user_mentions': [], 'symbols': []}}",52,107,347,1270,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Z4Ne7r4qaQ', 'expanded_url': 'https://twitter.com/i/web/status/1309878167042170880', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],
Tue Oct 13 03:38:00 +0000 2020,1315859304038178816,1315859304038178816,"Vaccine scientist Dr. Peter Hotez: “This winter, this November, December, January, February, could be the worst tim… https://t.co/PwknCk7eKn","[0, 140]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55665104, 'friends_count': 1102, 'listed_count': 151078, 'favourites_count': 1394, 'statuses_count': 360576, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Vaccine scientist Dr. Peter Hotez: “This winter, this November, December, January, February, could be the worst time in our pandemic and plan accordingly and be smart about it and take steps to protect your mental health.” https://t.co/EwFWcEXvfW https://t.co/QbNEMARkmA', 'display_text_range': [0, 246], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/EwFWcEXvfW', 'expanded_url': 'http://cnn.it/372ya0a', 'display_url': 'cnn.it/372ya0a', 'indices': [223, 246]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1315848836846424070, 'id_str': '1315848836846424070', 'indices': [247, 270], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1315848836846424070/img/RIftdVVoX1rnxxfX.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1315848836846424070/img/RIftdVVoX1rnxxfX.jpg', 'url': 'https://t.co/QbNEMARkmA', 'display_url': 'pic.twitter.com/QbNEMARkmA', 'expanded_url': 'https://twitter.com/CNN/status/1315859304038178816/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 220888, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1315848836846424070/pl/zRJFFtk7t2-sMiJ5.m3u8?tag=13&v=4f3'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1315848836846424070/vid/480x270/NTFu206PaxSeoqZs.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1315848836846424070/vid/1280x720/5vd4rqHIobrZHrg9.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1315848836846424070/vid/640x360/B5T1zmmAfpUIW8vu.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_user_id': 2415053456, 'source_user_id_str': '2415053456'}]}, 'extended_entities': {'media': [{'id': 1315848836846424070, 'id_str': '1315848836846424070', 'indices': [247, 270], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1315848836846424070/img/RIftdVVoX1rnxxfX.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1315848836846424070/img/RIftdVVoX1rnxxfX.jpg', 'url': 'https://t.co/QbNEMARkmA', 'display_url': 'pic.twitter.com/QbNEMARkmA', 'expanded_url': 'https://twitter.com/CNN/status/1315859304038178816/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 220888, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1315848836846424070/pl/zRJFFtk7t2-sMiJ5.m3u8?tag=13&v=4f3'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1315848836846424070/vid/480x270/NTFu206PaxSeoqZs.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1315848836846424070/vid/1280x720/5vd4rqHIobrZHrg9.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1315848836846424070/vid/640x360/B5T1zmmAfpUIW8vu.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_user_id': 2415053456, 'source_user_id_str': '2415053456'}]}}",46,133,336,859,"{'hashtags': [], 'urls': [{'url': 'https://t.co/PwknCk7eKn', 'expanded_url': 'https://twitter.com/i/web/status/1315859304038178816', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],
