created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,retweeted_status,display_text_range
Wed Mar 24 19:36:37 +0000 2021,1374807383709523971,1374807383709523971,"""Today is a new day."" Kim Janey is sworn in as Boston's first female and first Black mayor. Janey replaces fellow D… https://t.co/cDd2VxA6wj","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102145, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': '""Today is a new day."" Kim Janey is sworn in as Boston\'s first female and first Black mayor. Janey replaces fellow Democrat Marty Walsh, who resigned to become President Joe Biden’s labor secretary. https://t.co/gijISdlPLK', 'display_text_range': [0, 221], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/gijISdlPLK', 'expanded_url': 'http://apne.ws/8WNVePB', 'display_url': 'apne.ws/8WNVePB', 'indices': [198, 221]}], 'user_mentions': [], 'symbols': []}}",13,28,214,1114,"{'hashtags': [], 'urls': [{'url': 'https://t.co/cDd2VxA6wj', 'expanded_url': 'https://twitter.com/i/web/status/1374807383709523971', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Fri Apr 02 16:31:09 +0000 2021,1378022198074560514,1378022198074560514,The head of the Minneapolis Police Department's homicide division has testified that kneeling on the neck of someon… https://t.co/sM7wFtt7ey,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102145, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""The head of the Minneapolis Police Department's homicide division has testified that kneeling on the neck of someone who is handcuffed and in the prone position is “top-tier, deadly” force and should not be used. https://t.co/IRGqLhzJLN"", 'display_text_range': [0, 236], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/IRGqLhzJLN', 'expanded_url': 'http://apne.ws/M4c7Jn8', 'display_url': 'apne.ws/M4c7Jn8', 'indices': [213, 236]}], 'user_mentions': [], 'symbols': []}}",12,27,200,642,"{'hashtags': [], 'urls': [{'url': 'https://t.co/sM7wFtt7ey', 'expanded_url': 'https://twitter.com/i/web/status/1378022198074560514', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Mon Apr 12 12:38:03 +0000 2021,1381587417036111875,1381587417036111875,"A new, bigger explosion from a volcano on the eastern Caribbean island of St. Vincent has experts worried about nea… https://t.co/oFa5Fi3reF","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102145, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""A new, bigger explosion from a volcano on the eastern Caribbean island of St. Vincent has experts worried about nearby residents who haven't evacuated. Volcanic activity began last week and roughly 16,000 people were ordered to evacuate. https://t.co/piYy54K0Yc"", 'display_text_range': [0, 261], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/piYy54K0Yc', 'expanded_url': 'http://apne.ws/pOiNcEM', 'display_url': 'apne.ws/pOiNcEM', 'indices': [238, 261]}], 'user_mentions': [], 'symbols': []}}",20,12,180,269,"{'hashtags': [], 'urls': [{'url': 'https://t.co/oFa5Fi3reF', 'expanded_url': 'https://twitter.com/i/web/status/1381587417036111875', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Mon Mar 22 18:53:51 +0000 2021,1374071843435520008,1374071843435520008,"BREAKING: Elgin Baylor, the Lakers' 11-time NBA All-Star who played a major role in revolutionizing basketball into… https://t.co/GsWK4uxNPo","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102145, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""BREAKING: Elgin Baylor, the Lakers' 11-time NBA All-Star who played a major role in revolutionizing basketball into an aerial show, has died of natural causes at 86. https://t.co/fvlrKWfgol"", 'display_text_range': [0, 189], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/fvlrKWfgol', 'expanded_url': 'http://apne.ws/xJxZOBM', 'display_url': 'apne.ws/xJxZOBM', 'indices': [166, 189]}], 'user_mentions': [], 'symbols': []}}",35,23,173,354,"{'hashtags': [], 'urls': [{'url': 'https://t.co/GsWK4uxNPo', 'expanded_url': 'https://twitter.com/i/web/status/1374071843435520008', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Sat Apr 10 19:01:03 +0000 2021,1380959024510820356,1380959024510820356,“It was exciting to say that every position was filled by a female. We played every role. We’re capable. We’ve made… https://t.co/8JibOc2A5L,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102145, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': '“It was exciting to say that every position was filled by a female. We played every role. We’re capable. We’ve made it.” Five Florida women who made department history by working an entire firefighting shift with no men are still thriving months later. https://t.co/lTWFPqbbYL', 'display_text_range': [0, 276], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/lTWFPqbbYL', 'expanded_url': 'http://apne.ws/yhaL810', 'display_url': 'apne.ws/yhaL810', 'indices': [253, 276]}], 'user_mentions': [], 'symbols': []}}",25,64,172,1053,"{'hashtags': [], 'urls': [{'url': 'https://t.co/8JibOc2A5L', 'expanded_url': 'https://twitter.com/i/web/status/1380959024510820356', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Wed Mar 31 18:00:53 +0000 2021,1377320007999295490,1377320007999295490,A convenience store cashier who received a counterfeit $20 bill from George Floyd testified that he watched the Bla… https://t.co/KIOb8EPYTw,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102145, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""A convenience store cashier who received a counterfeit $20 bill from George Floyd testified that he watched the Black man's arrest with  “disbelief -- and guilt.” Christopher Martin testified at the trial of former Minneapolis police office Derek Chauvin. https://t.co/s5riL8UHVB"", 'display_text_range': [0, 279], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/s5riL8UHVB', 'expanded_url': 'http://apne.ws/t9Hz5JL', 'display_url': 'apne.ws/t9Hz5JL', 'indices': [256, 279]}], 'user_mentions': [], 'symbols': []}}",27,52,169,548,"{'hashtags': [], 'urls': [{'url': 'https://t.co/KIOb8EPYTw', 'expanded_url': 'https://twitter.com/i/web/status/1377320007999295490', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Fri Apr 16 00:53:18 +0000 2021,1382859612815298560,1382859612815298560,A musician who created a podcast about the disappearance of California college student Kristin Smart is being credi… https://t.co/Usk9crMpT2,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102145, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""A musician who created a podcast about the disappearance of California college student Kristin Smart is being credited with helping police make an arrest in the case 25 years later. A sheriff said Chris Lambert's show helped bring new witnesses forward. https://t.co/VZs8Og0u4Z"", 'display_text_range': [0, 277], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/VZs8Og0u4Z', 'expanded_url': 'http://apne.ws/KquldEo', 'display_url': 'apne.ws/KquldEo', 'indices': [254, 277]}], 'user_mentions': [], 'symbols': []}}",31,20,167,1101,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Usk9crMpT2', 'expanded_url': 'https://twitter.com/i/web/status/1382859612815298560', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Tue Apr 13 01:10:43 +0000 2021,1381776832060604416,1381776832060604416,"A student at a Tennessee high school opened fire on officers, who shot back and killed him, authorities say. An off… https://t.co/SCkUMihN98","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102145, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'A student at a Tennessee high school opened fire on officers, who shot back and killed him, authorities say. An officer was shot at least once in the upper leg and was taken into surgery. https://t.co/KGGg9EbggU', 'display_text_range': [0, 211], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/KGGg9EbggU', 'expanded_url': 'http://apne.ws/lRzlay8', 'display_url': 'apne.ws/lRzlay8', 'indices': [188, 211]}], 'user_mentions': [], 'symbols': []}}",31,39,155,227,"{'hashtags': [], 'urls': [{'url': 'https://t.co/SCkUMihN98', 'expanded_url': 'https://twitter.com/i/web/status/1381776832060604416', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Thu Apr 15 05:31:06 +0000 2021,1382567135252258821,1382567135252258821,Daunte Wright was fatally shot by a police officer in Minneapolis after being pulled over for a minor traffic viola… https://t.co/GQ4jOyjEWF,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102145, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Daunte Wright was fatally shot by a police officer in Minneapolis after being pulled over for a minor traffic violation, setting off days of protests. His family and friends say he was a smiling young man who enjoyed being a dad and making people laugh. https://t.co/DLHtvdMgGd', 'display_text_range': [0, 277], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/DLHtvdMgGd', 'expanded_url': 'http://apne.ws/z5Gu5uQ', 'display_url': 'apne.ws/z5Gu5uQ', 'indices': [254, 277]}], 'user_mentions': [], 'symbols': []}}",35,238,150,622,"{'hashtags': [], 'urls': [{'url': 'https://t.co/GQ4jOyjEWF', 'expanded_url': 'https://twitter.com/i/web/status/1382567135252258821', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Tue Mar 30 15:31:04 +0000 2021,1376919914607476747,1376919914607476747,A man who was among the onlookers shouting at a Minneapolis police officer to get off George Floyd last May testifi… https://t.co/A7uid8HJeZ,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102145, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'A man who was among the onlookers shouting at a Minneapolis police officer to get off George Floyd last May testified Tuesday that he called 911 after paramedics took Floyd away, “because I believed I witnessed a murder."" https://t.co/qBiyHVEGvd', 'display_text_range': [0, 245], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/qBiyHVEGvd', 'expanded_url': 'http://apne.ws/1wzH6Lc', 'display_url': 'apne.ws/1wzH6Lc', 'indices': [222, 245]}], 'user_mentions': [], 'symbols': []}}",4,15,150,538,"{'hashtags': [], 'urls': [{'url': 'https://t.co/A7uid8HJeZ', 'expanded_url': 'https://twitter.com/i/web/status/1376919914607476747', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
Mon Mar 29 15:13:23 +0000 2021,1376553079533932550,1376553079533932550,The Biden administration is extending a federal moratorium on evictions of tenants who have fallen behind on rent d… https://t.co/J0Q9X1c9Zn,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102145, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'The Biden administration is extending a federal moratorium on evictions of tenants who have fallen behind on rent during the coronavirus pandemic to the end of June. The moratorium had been scheduled to expire on Wednesday. https://t.co/Rkxpb5s3jT', 'display_text_range': [0, 247], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/Rkxpb5s3jT', 'expanded_url': 'http://apne.ws/fBABWjY', 'display_url': 'apne.ws/fBABWjY', 'indices': [224, 247]}], 'user_mentions': [], 'symbols': []}}",15,23,144,360,"{'hashtags': [], 'urls': [{'url': 'https://t.co/J0Q9X1c9Zn', 'expanded_url': 'https://twitter.com/i/web/status/1376553079533932550', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
