created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,display_text_range,extended_entities,possibly_sensitive,extended_tweet
Tue Oct 20 14:06:59 +0000 2020,1318554308934324231,1318554308934324231,"RT @AJListeningPost: Kashmir sits between India, China and Pakistan - and each country claims a part of the region.

Geography, history and…","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 4970411, 'id_str': '4970411', 'name': 'Al Jazeera English', 'screen_name': 'AJEnglish', 'location': 'Doha, Qatar', 'url': 'http://aljazeera.com', 'description': 'Hear the human story and join the discussion. We go beyond cold facts and bring to light what matters. For breaking news alerts, follow @AJENews.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 7307595, 'friends_count': 237, 'listed_count': 54483, 'favourites_count': 9340, 'statuses_count': 294598, 'created_at': 'Tue Apr 17 08:23:08 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '234D8C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDDDDD', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4970411/1617188366', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Tue Oct 20 09:30:16 +0000 2020', 'id': 1318484670414311425, 'id_str': '1318484670414311425', 'text': 'Kashmir sits between India, China and Pakistan - and each country claims a part of the region.\n\nGeography, history… https://t.co/5onLtbvE6P', 'display_text_range': [0, 140], 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 15155640, 'id_str': '15155640', 'name': 'The Listening Post', 'screen_name': 'AJListeningPost', 'location': 'London', 'url': 'https://linktr.ee/thelisteningpost', 'description': 'The weekly media watch programme on Al Jazeera. Tell us your stories and views on #media, #journalism and #pressfreedom.', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 32683, 'friends_count': 977, 'listed_count': 741, 'favourites_count': 1884, 'statuses_count': 10778, 'created_at': 'Wed Jun 18 08:29:55 +0000 2008', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'E3E0EE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '1111ED', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'E0FF92', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/787320205022199808/8zu7Va4S_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/787320205022199808/8zu7Va4S_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15155640/1415785881', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': ""Kashmir sits between India, China and Pakistan - and each country claims a part of the region.\n\nGeography, history and the political and media narratives contribute to the complexities of Kashmir's current situation.\n\nWe spoke with @SiddiqWahid and @NitashaKaul. https://t.co/bFwnEUIc7w"", 'display_text_range': [0, 262], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'SiddiqWahid', 'name': 'Siddiq Wahid', 'id': 2708489330, 'id_str': '2708489330', 'indices': [232, 244]}, {'screen_name': 'NitashaKaul', 'name': 'Dr Nitasha Kaul', 'id': 124308576, 'id_str': '124308576', 'indices': [249, 261]}], 'symbols': [], 'media': [{'id': 1318482954981703681, 'id_str': '1318482954981703681', 'indices': [263, 286], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1318482954981703681/pu/img/t4STqCnE5CHtfbtE.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1318482954981703681/pu/img/t4STqCnE5CHtfbtE.jpg', 'url': 'https://t.co/bFwnEUIc7w', 'display_url': 'pic.twitter.com/bFwnEUIc7w', 'expanded_url': 'https://twitter.com/AJListeningPost/status/1318484670414311425/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 90960, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1318482954981703681/pu/vid/640x360/tMocJ8_1haICOmv5.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1318482954981703681/pu/pl/rTjc-NPO--VsPzQq.m3u8?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1318482954981703681/pu/vid/1280x720/fbTikVkzOyr2W7fy.mp4?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1318482954981703681/pu/vid/480x270/ayCbjraWnJn-OFYI.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1318482954981703681, 'id_str': '1318482954981703681', 'indices': [263, 286], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1318482954981703681/pu/img/t4STqCnE5CHtfbtE.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1318482954981703681/pu/img/t4STqCnE5CHtfbtE.jpg', 'url': 'https://t.co/bFwnEUIc7w', 'display_url': 'pic.twitter.com/bFwnEUIc7w', 'expanded_url': 'https://twitter.com/AJListeningPost/status/1318484670414311425/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 90960, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1318482954981703681/pu/vid/640x360/tMocJ8_1haICOmv5.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1318482954981703681/pu/pl/rTjc-NPO--VsPzQq.m3u8?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1318482954981703681/pu/vid/1280x720/fbTikVkzOyr2W7fy.mp4?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1318482954981703681/pu/vid/480x270/ayCbjraWnJn-OFYI.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}, 'quote_count': 4, 'reply_count': 15, 'retweet_count': 44, 'favorite_count': 94, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/5onLtbvE6P', 'expanded_url': 'https://twitter.com/i/web/status/1318484670414311425', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'AJListeningPost', 'name': 'The Listening Post', 'id': 15155640, 'id_str': '15155640', 'indices': [3, 19]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,
Tue Oct 20 10:30:05 +0000 2020,1318499724081725441,1318499724081725441,"China asks India to honour pledge, return apprehended soldier https://t.co/rxREXjj6R6 https://t.co/zBofRmeX9N","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 4970411, 'id_str': '4970411', 'name': 'Al Jazeera English', 'screen_name': 'AJEnglish', 'location': 'Doha, Qatar', 'url': 'http://aljazeera.com', 'description': 'Hear the human story and join the discussion. We go beyond cold facts and bring to light what matters. For breaking news alerts, follow @AJENews.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 7307595, 'friends_count': 237, 'listed_count': 54483, 'favourites_count': 9340, 'statuses_count': 294598, 'created_at': 'Tue Apr 17 08:23:08 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '234D8C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDDDDD', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4970411/1617188366', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,0,8,26,99,"{'hashtags': [], 'urls': [{'url': 'https://t.co/rxREXjj6R6', 'expanded_url': 'https://aje.io/ep8k2', 'display_url': 'aje.io/ep8k2', 'indices': [62, 85]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1318499713671483395, 'id_str': '1318499713671483395', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/EkxAgP3X0AMafYs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkxAgP3X0AMafYs.jpg', 'url': 'https://t.co/zBofRmeX9N', 'display_url': 'pic.twitter.com/zBofRmeX9N', 'expanded_url': 'https://twitter.com/AJEnglish/status/1318499724081725441/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 630, 'resize': 'fit'}, 'small': {'w': 680, 'h': 357, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 630, 'resize': 'fit'}}}]}",False,False,low,en,[{'tag': None}],"[0, 85]","{'media': [{'id': 1318499713671483395, 'id_str': '1318499713671483395', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/EkxAgP3X0AMafYs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkxAgP3X0AMafYs.jpg', 'url': 'https://t.co/zBofRmeX9N', 'display_url': 'pic.twitter.com/zBofRmeX9N', 'expanded_url': 'https://twitter.com/AJEnglish/status/1318499724081725441/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 630, 'resize': 'fit'}, 'small': {'w': 680, 'h': 357, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 630, 'resize': 'fit'}}}]}",False,
Tue Oct 20 03:30:06 +0000 2020,1318394032645689344,1318394032645689344,"Australia will join India, Japan, the United States in large-scale military exercises off the coast of India next m… https://t.co/vDJKjqh1N4","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 4970411, 'id_str': '4970411', 'name': 'Al Jazeera English', 'screen_name': 'AJEnglish', 'location': 'Doha, Qatar', 'url': 'http://aljazeera.com', 'description': 'Hear the human story and join the discussion. We go beyond cold facts and bring to light what matters. For breaking news alerts, follow @AJENews.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 7307595, 'friends_count': 237, 'listed_count': 54483, 'favourites_count': 9340, 'statuses_count': 294598, 'created_at': 'Tue Apr 17 08:23:08 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '234D8C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDDDDD', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4970411/1617188366', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,12,22,68,177,"{'hashtags': [], 'urls': [{'url': 'https://t.co/vDJKjqh1N4', 'expanded_url': 'https://twitter.com/i/web/status/1318394032645689344', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"[0, 140]",,False,"{'full_text': 'Australia will join India, Japan, the United States in large-scale military exercises off the coast of India next month due to concerns of rising Chinese influence https://t.co/IAiXTUQPjw https://t.co/JUGXhncrEu', 'display_text_range': [0, 187], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/IAiXTUQPjw', 'expanded_url': 'https://aje.io/39jy6', 'display_url': 'aje.io/39jy6', 'indices': [164, 187]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1318394030426828800, 'id_str': '1318394030426828800', 'indices': [188, 211], 'media_url': 'http://pbs.twimg.com/media/EkvgYrGWMAALvWO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkvgYrGWMAALvWO.jpg', 'url': 'https://t.co/JUGXhncrEu', 'display_url': 'pic.twitter.com/JUGXhncrEu', 'expanded_url': 'https://twitter.com/AJEnglish/status/1318394032645689344/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1015, 'h': 561, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 376, 'resize': 'fit'}, 'medium': {'w': 1015, 'h': 561, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1318394030426828800, 'id_str': '1318394030426828800', 'indices': [188, 211], 'media_url': 'http://pbs.twimg.com/media/EkvgYrGWMAALvWO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkvgYrGWMAALvWO.jpg', 'url': 'https://t.co/JUGXhncrEu', 'display_url': 'pic.twitter.com/JUGXhncrEu', 'expanded_url': 'https://twitter.com/AJEnglish/status/1318394032645689344/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1015, 'h': 561, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 376, 'resize': 'fit'}, 'medium': {'w': 1015, 'h': 561, 'resize': 'fit'}}}]}}"
Sat Oct 17 11:15:05 +0000 2020,1317423885550235648,1317423885550235648,"Sanctions, tariffs and outright bans, #AJCTC looks at the price of doing business with China https://t.co/XRJpJUfotO https://t.co/aD3SLjoDwY","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 4970411, 'id_str': '4970411', 'name': 'Al Jazeera English', 'screen_name': 'AJEnglish', 'location': 'Doha, Qatar', 'url': 'http://aljazeera.com', 'description': 'Hear the human story and join the discussion. We go beyond cold facts and bring to light what matters. For breaking news alerts, follow @AJENews.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 7307595, 'friends_count': 237, 'listed_count': 54483, 'favourites_count': 9340, 'statuses_count': 294598, 'created_at': 'Tue Apr 17 08:23:08 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '234D8C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDDDDD', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4970411/1617188366', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,1,4,23,38,"{'hashtags': [{'text': 'AJCTC', 'indices': [38, 44]}], 'urls': [{'url': 'https://t.co/XRJpJUfotO', 'expanded_url': 'https://aje.io/2ue4s', 'display_url': 'aje.io/2ue4s', 'indices': [93, 116]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1317423879120408576, 'id_str': '1317423879120408576', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/EkhuCb2W0AAcgKv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkhuCb2W0AAcgKv.jpg', 'url': 'https://t.co/aD3SLjoDwY', 'display_url': 'pic.twitter.com/aD3SLjoDwY', 'expanded_url': 'https://twitter.com/AJEnglish/status/1317423885550235648/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 630, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 630, 'resize': 'fit'}, 'small': {'w': 680, 'h': 357, 'resize': 'fit'}}}]}",False,False,low,en,[{'tag': None}],"[0, 116]","{'media': [{'id': 1317423879120408576, 'id_str': '1317423879120408576', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/EkhuCb2W0AAcgKv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkhuCb2W0AAcgKv.jpg', 'url': 'https://t.co/aD3SLjoDwY', 'display_url': 'pic.twitter.com/aD3SLjoDwY', 'expanded_url': 'https://twitter.com/AJEnglish/status/1317423885550235648/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 630, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 630, 'resize': 'fit'}, 'small': {'w': 680, 'h': 357, 'resize': 'fit'}}}]}",False,
Sat Oct 17 05:30:07 +0000 2020,1317337072504573952,1317337072504573952,"""I would fight everybody, anybody ... [But] this time it's a different fight. It's a fight I feel is worthy. This t… https://t.co/AdPQCEvpir","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 4970411, 'id_str': '4970411', 'name': 'Al Jazeera English', 'screen_name': 'AJEnglish', 'location': 'Doha, Qatar', 'url': 'http://aljazeera.com', 'description': 'Hear the human story and join the discussion. We go beyond cold facts and bring to light what matters. For breaking news alerts, follow @AJENews.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 7307595, 'friends_count': 237, 'listed_count': 54483, 'favourites_count': 9340, 'statuses_count': 294598, 'created_at': 'Tue Apr 17 08:23:08 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '234D8C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDDDDD', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4970411/1617188366', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,4,7,32,105,"{'hashtags': [], 'urls': [{'url': 'https://t.co/AdPQCEvpir', 'expanded_url': 'https://twitter.com/i/web/status/1317337072504573952', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,,False,"{'full_text': '""I would fight everybody, anybody ... [But] this time it\'s a different fight. It\'s a fight I feel is worthy. This time, it\'s a fight for people."" - China Mac, rapper. https://t.co/XwXlRLCWht', 'display_text_range': [0, 190], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/XwXlRLCWht', 'expanded_url': 'https://aje.io/ynrwu', 'display_url': 'aje.io/ynrwu', 'indices': [167, 190]}], 'user_mentions': [], 'symbols': []}}"
Sat Oct 17 02:45:01 +0000 2020,1317295523179712515,1317295523179712515,Trudeau says Canada will not be cowed by China on human rights https://t.co/kjjO8gxWtG,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",False,,,,,,"{'id': 4970411, 'id_str': '4970411', 'name': 'Al Jazeera English', 'screen_name': 'AJEnglish', 'location': 'Doha, Qatar', 'url': 'http://aljazeera.com', 'description': 'Hear the human story and join the discussion. We go beyond cold facts and bring to light what matters. For breaking news alerts, follow @AJENews.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 7307595, 'friends_count': 237, 'listed_count': 54483, 'favourites_count': 9340, 'statuses_count': 294598, 'created_at': 'Tue Apr 17 08:23:08 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '234D8C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDDDDD', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4970411/1617188366', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,3,14,61,173,"{'hashtags': [], 'urls': [{'url': 'https://t.co/kjjO8gxWtG', 'expanded_url': 'https://www.aljazeera.com/news/2020/10/17/trudeau-says-canada-will-not-be-cowed-by-china-on-human-rights?taid=5f8a5aad26f675000122651f&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'display_url': 'aljazeera.com/news/2020/10/1…', 'indices': [63, 86]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,,False,
