created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,extended_tweet,possibly_sensitive,display_text_range
Wed Mar 17 16:31:02 +0000 2021,1372223966161559552,1372223966161559552,"Optimism is spreading in the U.S. as COVID-19 deaths plummet, states ease restrictions and open vaccinations to you… https://t.co/lBYVQMVpqd","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102143, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,9,25,76,210,"{'hashtags': [], 'urls': [{'url': 'https://t.co/lBYVQMVpqd', 'expanded_url': 'https://twitter.com/i/web/status/1372223966161559552', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Optimism is spreading in the U.S. as COVID-19 deaths plummet, states ease restrictions and open vaccinations to younger adults. But health experts say the surge in coronavirus cases in Europe should serve as a warning not to drop safeguards too early. https://t.co/ygQbrVen1L', 'display_text_range': [0, 275], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/ygQbrVen1L', 'expanded_url': 'http://apne.ws/BYBgHkp', 'display_url': 'apne.ws/BYBgHkp', 'indices': [252, 275]}], 'user_mentions': [], 'symbols': []}}",False,
Sun Apr 04 14:14:13 +0000 2021,1378712516713385986,1378712516713385986,"Pope Francis called continued warfare during the pandemic ""scandalous"" in his traditional Easter address. He appeal… https://t.co/NQFYD3qJ5c","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102143, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,16,39,76,417,"{'hashtags': [], 'urls': [{'url': 'https://t.co/NQFYD3qJ5c', 'expanded_url': 'https://twitter.com/i/web/status/1378712516713385986', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Pope Francis called continued warfare during the pandemic ""scandalous"" in his traditional Easter address. He appealed anew to the international community to overcome delays in distributing COVID-19 vaccines and ensure supplies reach the poorest countries. https://t.co/oGfhiEfWQW', 'display_text_range': [0, 279], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/oGfhiEfWQW', 'expanded_url': 'http://apne.ws/jDVB209', 'display_url': 'apne.ws/jDVB209', 'indices': [256, 279]}], 'user_mentions': [], 'symbols': []}}",False,
Mon Apr 05 07:08:28 +0000 2021,1378967759724244993,1378967759724244993,Polish hospitals have struggled over the Easter weekend with a massive number of people infected with COVID-19 foll… https://t.co/hpBdDgPUL6,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102143, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,9,12,74,113,"{'hashtags': [], 'urls': [{'url': 'https://t.co/hpBdDgPUL6', 'expanded_url': 'https://twitter.com/i/web/status/1378967759724244993', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Polish hospitals have struggled over the Easter weekend with a massive number of people infected with COVID-19 following a surge in infections across Central and Eastern Europe in recent weeks. https://t.co/SB7sLxgruM', 'display_text_range': [0, 217], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/SB7sLxgruM', 'expanded_url': 'http://apne.ws/NeUFDfG', 'display_url': 'apne.ws/NeUFDfG', 'indices': [194, 217]}], 'user_mentions': [], 'symbols': []}}",False,
Wed Mar 17 23:13:31 +0000 2021,1372325253477728264,1372325253477728264,Tanzania's vice president says President John Magufuli died Wednesday of heart failure. Opposition politicians had… https://t.co/gq6WrZIYgy,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,1.3722953150558577e+18,1.3722953150558577e+18,51241574.0,51241574.0,AP,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102143, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,13,13,73,163,"{'hashtags': [], 'urls': [{'url': 'https://t.co/gq6WrZIYgy', 'expanded_url': 'https://twitter.com/i/web/status/1372325253477728264', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': ""Tanzania's vice president says President John Magufuli died Wednesday of heart failure. Opposition politicians had earlier alleged that Magufuli, a prominent COVID-19 skeptic, was sick with the coronavirus. https://t.co/IcH07NiEbo"", 'display_text_range': [0, 230], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/IcH07NiEbo', 'expanded_url': 'http://apne.ws/ZMAu8lR', 'display_url': 'apne.ws/ZMAu8lR', 'indices': [207, 230]}], 'user_mentions': [], 'symbols': []}}",False,
Thu Mar 25 15:01:07 +0000 2021,1375100439746768897,1375100439746768897,"Are painkillers OK before or after a COVID-19 vaccine? Don’t take them before to try and prevent symptoms, but if y… https://t.co/mp73DYX4tA","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102143, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,6,8,72,75,"{'hashtags': [], 'urls': [{'url': 'https://t.co/mp73DYX4tA', 'expanded_url': 'https://twitter.com/i/web/status/1375100439746768897', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Are painkillers OK before or after a COVID-19 vaccine? Don’t take them before to try and prevent symptoms, but if your doctor agrees, you can use them afterward. https://t.co/i6MZDNHdy6', 'display_text_range': [0, 185], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/i6MZDNHdy6', 'expanded_url': 'http://apne.ws/yxzJ01u', 'display_url': 'apne.ws/yxzJ01u', 'indices': [162, 185]}], 'user_mentions': [], 'symbols': []}}",False,
Fri Mar 26 13:01:07 +0000 2021,1375432629563105280,1375432629563105280,"More than 100 congregants of Our Lady of Sorrows parish in Corona, Queens, have died from the coronavirus. But cong… https://t.co/yXPbr70IE4","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102143, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,7,19,70,188,"{'hashtags': [], 'urls': [{'url': 'https://t.co/yXPbr70IE4', 'expanded_url': 'https://twitter.com/i/web/status/1375432629563105280', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'More than 100 congregants of Our Lady of Sorrows parish in Corona, Queens, have died from the coronavirus. But congregants have united in their grief and faith around the church, which recently resumed confessions indoors and offers free COVID-19 testing. https://t.co/U4FaTHpUaS', 'display_text_range': [0, 279], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/U4FaTHpUaS', 'expanded_url': 'http://apne.ws/DjtUzkU', 'display_url': 'apne.ws/DjtUzkU', 'indices': [256, 279]}], 'user_mentions': [], 'symbols': []}}",False,
Sat Mar 27 18:01:06 +0000 2021,1375870509536186368,1375870509536186368,Attorneys say people living in hotels and motels are facing a heightened risk of homelessness during the COVID-19 p… https://t.co/7k7CEBrhms,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102143, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,2,13,69,117,"{'hashtags': [], 'urls': [{'url': 'https://t.co/7k7CEBrhms', 'expanded_url': 'https://twitter.com/i/web/status/1375870509536186368', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Attorneys say people living in hotels and motels are facing a heightened risk of homelessness during the COVID-19 pandemic. Job losses have made it harder for millions of Americans to make rent. But hotel guests are excluded from a moratorium on evictions. https://t.co/RpI5wQN98O', 'display_text_range': [0, 280], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/RpI5wQN98O', 'expanded_url': 'http://apne.ws/DPjb3bc', 'display_url': 'apne.ws/DPjb3bc', 'indices': [257, 280]}], 'user_mentions': [], 'symbols': []}}",False,
Thu Apr 08 10:30:07 +0000 2021,1380105670620553216,1380105670620553216,“I fight with myself every day. It’s like I’ve got two devils on one shoulder and an angel on the other.” The pande… https://t.co/UnGYc1qq4q,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102143, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,9,15,68,128,"{'hashtags': [], 'urls': [{'url': 'https://t.co/UnGYc1qq4q', 'expanded_url': 'https://twitter.com/i/web/status/1380105670620553216', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': '“I fight with myself every day. It’s like I’ve got two devils on one shoulder and an angel on the other.” The pandemic has been brutal for people suffering addiction. More Americans died from overdoses in 12 months than ever before. https://t.co/GIvriLkhFY', 'display_text_range': [0, 256], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/GIvriLkhFY', 'expanded_url': 'http://apne.ws/QZhia0d', 'display_url': 'apne.ws/QZhia0d', 'indices': [233, 256]}], 'user_mentions': [], 'symbols': []}}",False,
Wed Apr 07 05:45:33 +0000 2021,1379671666712797186,1379671666712797186,North Korea continued to claim in its latest report to the WHO that it hasn’t detected a single case of COVID-19 in… https://t.co/nR0sBsepPf,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102143, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,24,41,66,155,"{'hashtags': [], 'urls': [{'url': 'https://t.co/nR0sBsepPf', 'expanded_url': 'https://twitter.com/i/web/status/1379671666712797186', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'North Korea continued to claim in its latest report to the WHO that it hasn’t detected a single case of COVID-19 in more than a year of the pandemic. The claim is widely doubted given the country’s poor health infrastructure and porous border with China. https://t.co/6MdvKW94kq', 'display_text_range': [0, 278], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/6MdvKW94kq', 'expanded_url': 'http://apne.ws/UkXt9Yi', 'display_url': 'apne.ws/UkXt9Yi', 'indices': [255, 278]}], 'user_mentions': [], 'symbols': []}}",False,
Fri Apr 16 07:23:39 +0000 2021,1382957848569729024,1382957848569729024,Tokyo Olympic organizers are again being forced to assure the world that the postponed games will open in just 100… https://t.co/b3wIzt6kiD,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102143, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,13,23,63,103,"{'hashtags': [], 'urls': [{'url': 'https://t.co/b3wIzt6kiD', 'expanded_url': 'https://twitter.com/i/web/status/1382957848569729024', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Tokyo Olympic organizers are again being forced to assure the world that the postponed games will open in just 100 days despite surging COVID-19 cases in Japan. https://t.co/hZ3kVrCy9p', 'display_text_range': [0, 184], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/hZ3kVrCy9p', 'expanded_url': 'http://apne.ws/XNTra9J', 'display_url': 'apne.ws/XNTra9J', 'indices': [161, 184]}], 'user_mentions': [], 'symbols': []}}",False,
Thu Apr 08 17:31:08 +0000 2021,1380211620861906946,1380211620861906946,“I fight with myself every day. It’s like I’ve got two devils on one shoulder and an angel on the other.” The pande… https://t.co/n4kiQfEv8E,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15409576, 'friends_count': 6843, 'listed_count': 102143, 'favourites_count': 3711, 'statuses_count': 306687, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,False,6,6,61,119,"{'hashtags': [], 'urls': [{'url': 'https://t.co/n4kiQfEv8E', 'expanded_url': 'https://twitter.com/i/web/status/1380211620861906946', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': '“I fight with myself every day. It’s like I’ve got two devils on one shoulder and an angel on the other.” The pandemic has been brutal for people suffering addiction. More Americans died from overdoses in 12 months than ever before. https://t.co/jCVouhWdsa', 'display_text_range': [0, 256], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/jCVouhWdsa', 'expanded_url': 'http://apne.ws/VB6DtSD', 'display_url': 'apne.ws/VB6DtSD', 'indices': [233, 256]}], 'user_mentions': [], 'symbols': []}}",False,
