created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,extended_entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,extended_tweet,retweeted_status
Fri Jan 24 09:33:10 +0000 2020,1220640677203189760,1220640677203189760,"The Chinese city of Wuhan is rapidly building a new 1,000-bed hospital to treat victims of a new coronavirus, mobil… https://t.co/6nNR5OCBE1","[0, 140]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 1652541, 'id_str': '1652541', 'name': 'Reuters', 'screen_name': 'Reuters', 'location': 'Around the world', 'url': 'http://www.reuters.com', 'description': 'Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 24062552, 'friends_count': 1197, 'listed_count': 129967, 'favourites_count': 753, 'statuses_count': 786238, 'created_at': 'Tue Mar 20 17:46:05 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '444444', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '006F97', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F5F5F5', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1652541/1573687397', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,461,114,1296,1681,"{'hashtags': [], 'urls': [{'url': 'https://t.co/6nNR5OCBE1', 'expanded_url': 'https://twitter.com/i/web/status/1220640677203189760', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",,False,False,False,low,en,[{'tag': None}],"{'full_text': 'The Chinese city of Wuhan is rapidly building a new 1,000-bed hospital to treat victims of a new coronavirus, mobilizing machinery to get it ready by early next week https://t.co/ifTdYlHcRF https://t.co/yUaqrvMV0C', 'display_text_range': [0, 189], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/ifTdYlHcRF', 'expanded_url': 'https://reut.rs/2ROj9po', 'display_url': 'reut.rs/2ROj9po', 'indices': [166, 189]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1220640671121526784, 'id_str': '1220640671121526784', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EPCWOSCX0AAY9Vp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCWOSCX0AAY9Vp.jpg', 'url': 'https://t.co/yUaqrvMV0C', 'display_url': 'pic.twitter.com/yUaqrvMV0C', 'expanded_url': 'https://twitter.com/Reuters/status/1220640677203189760/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 800, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}}}, {'id': 1220640673407422464, 'id_str': '1220640673407422464', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EPCWOajX0AAQPQh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCWOajX0AAQPQh.jpg', 'url': 'https://t.co/yUaqrvMV0C', 'display_url': 'pic.twitter.com/yUaqrvMV0C', 'expanded_url': 'https://twitter.com/Reuters/status/1220640677203189760/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 800, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}}}, {'id': 1220640675424874497, 'id_str': '1220640675424874497', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EPCWOiEXsAEpaKJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCWOiEXsAEpaKJ.jpg', 'url': 'https://t.co/yUaqrvMV0C', 'display_url': 'pic.twitter.com/yUaqrvMV0C', 'expanded_url': 'https://twitter.com/Reuters/status/1220640677203189760/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}, 'large': {'w': 800, 'h': 600, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1220640671121526784, 'id_str': '1220640671121526784', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EPCWOSCX0AAY9Vp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCWOSCX0AAY9Vp.jpg', 'url': 'https://t.co/yUaqrvMV0C', 'display_url': 'pic.twitter.com/yUaqrvMV0C', 'expanded_url': 'https://twitter.com/Reuters/status/1220640677203189760/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 800, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}}}, {'id': 1220640673407422464, 'id_str': '1220640673407422464', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EPCWOajX0AAQPQh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCWOajX0AAQPQh.jpg', 'url': 'https://t.co/yUaqrvMV0C', 'display_url': 'pic.twitter.com/yUaqrvMV0C', 'expanded_url': 'https://twitter.com/Reuters/status/1220640677203189760/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 800, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}}}, {'id': 1220640675424874497, 'id_str': '1220640675424874497', 'indices': [190, 213], 'media_url': 'http://pbs.twimg.com/media/EPCWOiEXsAEpaKJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPCWOiEXsAEpaKJ.jpg', 'url': 'https://t.co/yUaqrvMV0C', 'display_url': 'pic.twitter.com/yUaqrvMV0C', 'expanded_url': 'https://twitter.com/Reuters/status/1220640677203189760/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}, 'large': {'w': 800, 'h': 600, 'resize': 'fit'}}}]}}",
Wed Jan 29 12:20:00 +0000 2020,1222494600566276096,1222494600566276096,"A timelapse video shows the empty streets of Wuhan, the city at the epicenter of the coronavirus outbreak in China… https://t.co/34NUwiBfxj","[0, 140]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",True,,,,,,"{'id': 1652541, 'id_str': '1652541', 'name': 'Reuters', 'screen_name': 'Reuters', 'location': 'Around the world', 'url': 'http://www.reuters.com', 'description': 'Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 24062552, 'friends_count': 1197, 'listed_count': 129967, 'favourites_count': 753, 'statuses_count': 786238, 'created_at': 'Tue Mar 20 17:46:05 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '444444', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '006F97', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F5F5F5', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1652541/1573687397', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,49,19,380,447,"{'hashtags': [], 'urls': [{'url': 'https://t.co/34NUwiBfxj', 'expanded_url': 'https://twitter.com/i/web/status/1222494600566276096', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",,False,False,False,low,en,[{'tag': None}],"{'full_text': 'A timelapse video shows the empty streets of Wuhan, the city at the epicenter of the coronavirus outbreak in China https://t.co/cMeDeypqys https://t.co/Fv6dK80G0U', 'display_text_range': [0, 138], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/cMeDeypqys', 'expanded_url': 'https://reut.rs/37Dwisa', 'display_url': 'reut.rs/37Dwisa', 'indices': [115, 138]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1222489884809682944, 'id_str': '1222489884809682944', 'indices': [139, 162], 'additional_media_info': {'title': 'Coronavirus fears empty the streets of Wuhan - News', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1222489884809682944/img/S5X7oFYxzNJFeAnT.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1222489884809682944/img/S5X7oFYxzNJFeAnT.jpg', 'url': 'https://t.co/Fv6dK80G0U', 'display_url': 'pic.twitter.com/Fv6dK80G0U', 'expanded_url': 'https://twitter.com/Reuters/status/1222494600566276096/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 8843, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1222489884809682944/vid/480x270/6L24K7YO6kjSja2n.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1222489884809682944/pl/AiJEUYyfXURtmMDX.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1222489884809682944/vid/640x360/tQRaseeW-1eszNSv.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1222489884809682944/vid/1280x720/YeElPZkH0-micwqh.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1222489884809682944, 'id_str': '1222489884809682944', 'indices': [139, 162], 'additional_media_info': {'title': 'Coronavirus fears empty the streets of Wuhan - News', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1222489884809682944/img/S5X7oFYxzNJFeAnT.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1222489884809682944/img/S5X7oFYxzNJFeAnT.jpg', 'url': 'https://t.co/Fv6dK80G0U', 'display_url': 'pic.twitter.com/Fv6dK80G0U', 'expanded_url': 'https://twitter.com/Reuters/status/1222494600566276096/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 8843, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1222489884809682944/vid/480x270/6L24K7YO6kjSja2n.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1222489884809682944/pl/AiJEUYyfXURtmMDX.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1222489884809682944/vid/640x360/tQRaseeW-1eszNSv.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1222489884809682944/vid/1280x720/YeElPZkH0-micwqh.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}",
Wed Jan 29 13:00:13 +0000 2020,1222504723992993793,1222504723992993793,Tracking China’s new coronavirus: At least 132 people have died from a new coronavirus labeled as 2019-nCoV in Chin… https://t.co/srpbRkuVil,"[0, 140]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 1652541, 'id_str': '1652541', 'name': 'Reuters', 'screen_name': 'Reuters', 'location': 'Around the world', 'url': 'http://www.reuters.com', 'description': 'Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 24062552, 'friends_count': 1197, 'listed_count': 129967, 'favourites_count': 753, 'statuses_count': 786238, 'created_at': 'Tue Mar 20 17:46:05 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '444444', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '006F97', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F5F5F5', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1652541/1573687397', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,102,44,358,530,"{'hashtags': [], 'urls': [{'url': 'https://t.co/srpbRkuVil', 'expanded_url': 'https://twitter.com/i/web/status/1222504723992993793', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",,False,False,False,low,en,[{'tag': None}],"{'full_text': 'Tracking China’s new coronavirus: At least 132 people have died from a new coronavirus labeled as 2019-nCoV in China following an outbreak in the city of Wuhan https://t.co/IYRNMeGlfa https://t.co/saRs6i2Tzk', 'display_text_range': [0, 183], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/IYRNMeGlfa', 'expanded_url': 'https://reut.rs/38QhLcK', 'display_url': 'reut.rs/38QhLcK', 'indices': [160, 183]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1222504722298437632, 'id_str': '1222504722298437632', 'indices': [184, 207], 'media_url': 'http://pbs.twimg.com/media/EPc1kVzWAAAhmsX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPc1kVzWAAAhmsX.jpg', 'url': 'https://t.co/saRs6i2Tzk', 'display_url': 'pic.twitter.com/saRs6i2Tzk', 'expanded_url': 'https://twitter.com/Reuters/status/1222504723992993793/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 478, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 793, 'h': 558, 'resize': 'fit'}, 'medium': {'w': 793, 'h': 558, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1222504722298437632, 'id_str': '1222504722298437632', 'indices': [184, 207], 'media_url': 'http://pbs.twimg.com/media/EPc1kVzWAAAhmsX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPc1kVzWAAAhmsX.jpg', 'url': 'https://t.co/saRs6i2Tzk', 'display_url': 'pic.twitter.com/saRs6i2Tzk', 'expanded_url': 'https://twitter.com/Reuters/status/1222504723992993793/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 478, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 793, 'h': 558, 'resize': 'fit'}, 'medium': {'w': 793, 'h': 558, 'resize': 'fit'}}}]}}",
Thu Feb 06 22:12:55 +0000 2020,1225542918389293056,1225542918389293056,"Li Wenliang, the 34-year-old Chinese doctor who raised early alarm over the coronavirus, died from the illness at a… https://t.co/2b82ZvAtOZ","[0, 140]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 1652541, 'id_str': '1652541', 'name': 'Reuters', 'screen_name': 'Reuters', 'location': 'Around the world', 'url': 'http://www.reuters.com', 'description': 'Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 24062551, 'friends_count': 1197, 'listed_count': 129967, 'favourites_count': 753, 'statuses_count': 786238, 'created_at': 'Tue Mar 20 17:46:05 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '444444', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '006F97', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F5F5F5', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1652541/1573687397', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,66,39,347,488,"{'hashtags': [], 'urls': [{'url': 'https://t.co/2b82ZvAtOZ', 'expanded_url': 'https://twitter.com/i/web/status/1225542918389293056', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",,False,False,False,low,en,[{'tag': None}],"{'full_text': 'Li Wenliang, the 34-year-old Chinese doctor who raised early alarm over the coronavirus, died from the illness at a hospital in Wuhan after being reprimanded for ‘spreading rumors’ about the outbreak https://t.co/4SzTFhh6tv https://t.co/I34a2cuzRZ', 'display_text_range': [0, 223], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/4SzTFhh6tv', 'expanded_url': 'https://reut.rs/2S5pVc0', 'display_url': 'reut.rs/2S5pVc0', 'indices': [200, 223]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1225542916522815488, 'id_str': '1225542916522815488', 'indices': [224, 247], 'media_url': 'http://pbs.twimg.com/media/EQIAyhRWsAAT09m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EQIAyhRWsAAT09m.jpg', 'url': 'https://t.co/I34a2cuzRZ', 'display_url': 'pic.twitter.com/I34a2cuzRZ', 'expanded_url': 'https://twitter.com/Reuters/status/1225542918389293056/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 533, 'resize': 'fit'}, 'large': {'w': 800, 'h': 533, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1225542916522815488, 'id_str': '1225542916522815488', 'indices': [224, 247], 'media_url': 'http://pbs.twimg.com/media/EQIAyhRWsAAT09m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EQIAyhRWsAAT09m.jpg', 'url': 'https://t.co/I34a2cuzRZ', 'display_url': 'pic.twitter.com/I34a2cuzRZ', 'expanded_url': 'https://twitter.com/Reuters/status/1225542918389293056/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 533, 'resize': 'fit'}, 'large': {'w': 800, 'h': 533, 'resize': 'fit'}}}]}}",
Thu Feb 13 14:25:00 +0000 2020,1227961875658395651,1227961875658395651,Doctors and nurses in Wuhan are cutting their hair short or shaving their heads to avoid cross-infection while trea… https://t.co/x2V8wuouz0,"[0, 140]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",True,,,,,,"{'id': 1652541, 'id_str': '1652541', 'name': 'Reuters', 'screen_name': 'Reuters', 'location': 'Around the world', 'url': 'http://www.reuters.com', 'description': 'Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 24062551, 'friends_count': 1197, 'listed_count': 129967, 'favourites_count': 753, 'statuses_count': 786238, 'created_at': 'Tue Mar 20 17:46:05 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '444444', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '006F97', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F5F5F5', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1652541/1573687397', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,26,32,285,375,"{'hashtags': [], 'urls': [{'url': 'https://t.co/x2V8wuouz0', 'expanded_url': 'https://twitter.com/i/web/status/1227961875658395651', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",,False,False,False,low,en,[{'tag': None}],"{'full_text': 'Doctors and nurses in Wuhan are cutting their hair short or shaving their heads to avoid cross-infection while treating coronavirus patients https://t.co/mdmhVKXjYo https://t.co/KzxbSGqFQN', 'display_text_range': [0, 164], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/mdmhVKXjYo', 'expanded_url': 'https://reut.rs/39sBsIb', 'display_url': 'reut.rs/39sBsIb', 'indices': [141, 164]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1227957138728869889, 'id_str': '1227957138728869889', 'indices': [165, 188], 'additional_media_info': {'title': 'Medical staff in Wuhan shave heads to reduce risk of contagion', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1227957138728869889/img/-1e_i527rk_kljo0.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1227957138728869889/img/-1e_i527rk_kljo0.jpg', 'url': 'https://t.co/KzxbSGqFQN', 'display_url': 'pic.twitter.com/KzxbSGqFQN', 'expanded_url': 'https://twitter.com/Reuters/status/1227961875658395651/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 67680, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1227957138728869889/pl/XQuQGbN80wxaM7pM.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1227957138728869889/vid/480x270/Bp5w3SCythUm1KVY.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1227957138728869889/vid/768x432/QsZpBQSldolNNam5.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 768, 'h': 432, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 432, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1227957138728869889, 'id_str': '1227957138728869889', 'indices': [165, 188], 'additional_media_info': {'title': 'Medical staff in Wuhan shave heads to reduce risk of contagion', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1227957138728869889/img/-1e_i527rk_kljo0.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1227957138728869889/img/-1e_i527rk_kljo0.jpg', 'url': 'https://t.co/KzxbSGqFQN', 'display_url': 'pic.twitter.com/KzxbSGqFQN', 'expanded_url': 'https://twitter.com/Reuters/status/1227961875658395651/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 67680, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1227957138728869889/pl/XQuQGbN80wxaM7pM.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1227957138728869889/vid/480x270/Bp5w3SCythUm1KVY.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1227957138728869889/vid/768x432/QsZpBQSldolNNam5.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 768, 'h': 432, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 432, 'resize': 'fit'}}}]}}",
