created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_entities,retweeted_status
Mon Nov 29 07:40:00 +0000 2021,1465224005963722753,1465224005963722753,"The newly discovered COVID-19 variant #Omicron is now sparking global concerns. The #WHO has classified it as a ""va… https://t.co/WiHZaJnW0l","[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13432975, 'friends_count': 74, 'listed_count': 8152, 'favourites_count': 183, 'statuses_count': 197415, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'The newly discovered COVID-19 variant #Omicron is now sparking global concerns. The #WHO has classified it as a ""variant of concern."" Cases of the variant have now been reported in a number of countries. \n\nHere is what we know so far about the variant. https://t.co/gG6nDHc1nu', 'display_text_range': [0, 252], 'entities': {'hashtags': [{'text': 'Omicron', 'indices': [38, 46]}, {'text': 'WHO', 'indices': [84, 88]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1465208237309849603, 'id_str': '1465208237309849603', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/FFV3IPrUcAMNslC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFV3IPrUcAMNslC.jpg', 'url': 'https://t.co/gG6nDHc1nu', 'display_url': 'pic.twitter.com/gG6nDHc1nu', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1465224005963722753/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1500, 'h': 1500, 'resize': 'fit'}}}, {'id': 1465208254133248002, 'id_str': '1465208254133248002', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/FFV3JOWVIAIGDMc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFV3JOWVIAIGDMc.jpg', 'url': 'https://t.co/gG6nDHc1nu', 'display_url': 'pic.twitter.com/gG6nDHc1nu', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1465224005963722753/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1500, 'h': 1500, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}, {'id': 1465208270180679680, 'id_str': '1465208270180679680', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/FFV3KKIVgAAlX63.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFV3KKIVgAAlX63.jpg', 'url': 'https://t.co/gG6nDHc1nu', 'display_url': 'pic.twitter.com/gG6nDHc1nu', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1465224005963722753/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1500, 'h': 1500, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}, {'id': 1465208284294434817, 'id_str': '1465208284294434817', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/FFV3K-tUUAEYZqo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFV3K-tUUAEYZqo.jpg', 'url': 'https://t.co/gG6nDHc1nu', 'display_url': 'pic.twitter.com/gG6nDHc1nu', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1465224005963722753/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1500, 'h': 1500, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1465208237309849603, 'id_str': '1465208237309849603', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/FFV3IPrUcAMNslC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFV3IPrUcAMNslC.jpg', 'url': 'https://t.co/gG6nDHc1nu', 'display_url': 'pic.twitter.com/gG6nDHc1nu', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1465224005963722753/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1500, 'h': 1500, 'resize': 'fit'}}}, {'id': 1465208254133248002, 'id_str': '1465208254133248002', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/FFV3JOWVIAIGDMc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFV3JOWVIAIGDMc.jpg', 'url': 'https://t.co/gG6nDHc1nu', 'display_url': 'pic.twitter.com/gG6nDHc1nu', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1465224005963722753/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1500, 'h': 1500, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}, {'id': 1465208270180679680, 'id_str': '1465208270180679680', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/FFV3KKIVgAAlX63.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFV3KKIVgAAlX63.jpg', 'url': 'https://t.co/gG6nDHc1nu', 'display_url': 'pic.twitter.com/gG6nDHc1nu', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1465224005963722753/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1500, 'h': 1500, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}, {'id': 1465208284294434817, 'id_str': '1465208284294434817', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/FFV3K-tUUAEYZqo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFV3K-tUUAEYZqo.jpg', 'url': 'https://t.co/gG6nDHc1nu', 'display_url': 'pic.twitter.com/gG6nDHc1nu', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1465224005963722753/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1500, 'h': 1500, 'resize': 'fit'}}}]}}",0,1,3,16,"{'hashtags': [{'text': 'Omicron', 'indices': [38, 46]}, {'text': 'WHO', 'indices': [84, 88]}], 'urls': [{'url': 'https://t.co/WiHZaJnW0l', 'expanded_url': 'https://twitter.com/i/web/status/1465224005963722753', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,
Mon Nov 29 02:40:00 +0000 2021,1465148508550287363,1465148508550287363,"The Chinese mainland recorded 41 confirmed COVID-19 cases on Sunday, with 21 linked to local transmissions and 20 f… https://t.co/IpVZXisK5K",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13432975, 'friends_count': 74, 'listed_count': 8152, 'favourites_count': 183, 'statuses_count': 197415, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'The Chinese mainland recorded 41 confirmed COVID-19 cases on Sunday, with 21 linked to local transmissions and 20 from overseas, data from the National Health Commission showed on Monday. https://t.co/ObQ2xmrRoK', 'display_text_range': [0, 211], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/ObQ2xmrRoK', 'expanded_url': 'https://news.cgtn.com/news/2021-11-29/Chinese-mainland-records-41-confirmed-COVID-19-cases-15zOwZ5Bkpq/index.html', 'display_url': 'news.cgtn.com/news/2021-11-2…', 'indices': [188, 211]}], 'user_mentions': [], 'symbols': []}}",0,0,11,17,"{'hashtags': [], 'urls': [{'url': 'https://t.co/IpVZXisK5K', 'expanded_url': 'https://twitter.com/i/web/status/1465148508550287363', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,
Mon Nov 29 02:00:01 +0000 2021,1465138447321124869,1465138447321124869,It is not yet clear if the #Omicron variant is more transmissible as compared to other SARS-CoV-2 variants or if it… https://t.co/aeDyqUFC4G,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13432975, 'friends_count': 74, 'listed_count': 8152, 'favourites_count': 183, 'statuses_count': 197415, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'It is not yet clear if the #Omicron variant is more transmissible as compared to other SARS-CoV-2 variants or if it causes more severe disease, according to #WHO.\n\nSome countries have detected confirmed or suspected Omicron cases. Here is the #LATEST: https://t.co/jS2ejyxOY6 https://t.co/0SEaIOhAqY', 'display_text_range': [0, 275], 'entities': {'hashtags': [{'text': 'Omicron', 'indices': [27, 35]}, {'text': 'WHO', 'indices': [157, 161]}, {'text': 'LATEST', 'indices': [243, 250]}], 'urls': [{'url': 'https://t.co/jS2ejyxOY6', 'expanded_url': 'https://bit.ly/2ZwgTeu', 'display_url': 'bit.ly/2ZwgTeu', 'indices': [252, 275]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1465111580602155010, 'id_str': '1465111580602155010', 'indices': [276, 299], 'media_url': 'http://pbs.twimg.com/media/FFUfOFYaQAINPCN.png', 'media_url_https': 'https://pbs.twimg.com/media/FFUfOFYaQAINPCN.png', 'url': 'https://t.co/0SEaIOhAqY', 'display_url': 'pic.twitter.com/0SEaIOhAqY', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1465138447321124869/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 480, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 360, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 360, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1465111580602155010, 'id_str': '1465111580602155010', 'indices': [276, 299], 'media_url': 'http://pbs.twimg.com/media/FFUfOFYaQAINPCN.png', 'media_url_https': 'https://pbs.twimg.com/media/FFUfOFYaQAINPCN.png', 'url': 'https://t.co/0SEaIOhAqY', 'display_url': 'pic.twitter.com/0SEaIOhAqY', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1465138447321124869/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 480, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 360, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 360, 'resize': 'fit'}}}]}}",0,0,5,13,"{'hashtags': [{'text': 'Omicron', 'indices': [27, 35]}], 'urls': [{'url': 'https://t.co/aeDyqUFC4G', 'expanded_url': 'https://twitter.com/i/web/status/1465138447321124869', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,
Mon Nov 29 00:03:31 +0000 2021,1465109127277924356,1465109127277924356,COVID-19: S. African president warns of fourth wave as Omicron spreads to all provinces https://t.co/4RczKptlm8,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13432975, 'friends_count': 74, 'listed_count': 8152, 'favourites_count': 183, 'statuses_count': 197415, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,,2,1,7,25,"{'hashtags': [], 'urls': [{'url': 'https://t.co/4RczKptlm8', 'expanded_url': 'https://news.cgtn.com/news/2021-11-29/COVID-19-S-African-president-warns-of-fourth-wave-as-Omicron-spreads-15zJilGLjBS/index.html', 'display_url': 'news.cgtn.com/news/2021-11-2…', 'indices': [88, 111]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,
Sun Nov 28 21:31:09 +0000 2021,1465070786331488260,1465070786331488260,The COVID-19 #Omicron variant is sparking global concerns about persisting pandemic-related restrictions.… https://t.co/VxOo4sAZMV,"[0, 140]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",True,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13432975, 'friends_count': 74, 'listed_count': 8152, 'favourites_count': 183, 'statuses_count': 197415, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,True,"{'full_text': 'The COVID-19 #Omicron variant is sparking global concerns about persisting pandemic-related restrictions. #CGTNAmerica https://t.co/s9p1WnWVMQ', 'display_text_range': [0, 118], 'entities': {'hashtags': [{'text': 'Omicron', 'indices': [13, 21]}, {'text': 'CGTNAmerica', 'indices': [106, 118]}], 'urls': [{'url': 'https://t.co/s9p1WnWVMQ', 'expanded_url': 'https://twitter.com/cgtnamerica/status/1465070494319788042', 'display_url': 'twitter.com/cgtnamerica/st…', 'indices': [119, 142]}], 'user_mentions': [], 'symbols': []}}",0,2,6,3,"{'hashtags': [{'text': 'Omicron', 'indices': [13, 21]}], 'urls': [{'url': 'https://t.co/VxOo4sAZMV', 'expanded_url': 'https://twitter.com/i/web/status/1465070786331488260', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],1.465070494319788e+18,1465070494319788042,"{'created_at': 'Sun Nov 28 21:30:00 +0000 2021', 'id': 1465070494319788042, 'id_str': '1465070494319788042', 'text': 'The new potentially more contagious Omicron variant of the coronavirus popped up in more European countries just da… https://t.co/3xPkzkxjmp', 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 620136960, 'id_str': '620136960', 'name': 'CGTN America', 'screen_name': 'cgtnamerica', 'location': 'Washington, DC', 'url': 'https://america.cgtn.com/', 'description': 'Watch live: https://t.co/rtNij3XmD3 \nMaterial is distributed by MediaLinks TV, LLC on behalf of CCTV. Info available at the Department of Justice in DC.', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 287763, 'friends_count': 2276, 'listed_count': 1360, 'favourites_count': 10330, 'statuses_count': 102792, 'created_at': 'Wed Jun 27 14:45:38 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0054E6', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/994364868810739713/ntTuT-8l_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/994364868810739713/ntTuT-8l_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/620136960/1632498775', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'The new potentially more contagious Omicron variant of the coronavirus popped up in more European countries just days after being identified in South Africa, sparking growing concerns that the COVID-19 pandemic will persist for longer than hoped.\n\nhttps://t.co/8aK6sAVjjS', 'display_text_range': [0, 271], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/8aK6sAVjjS', 'expanded_url': 'https://news.cgtn.com/news/2021-11-28/New-COVID-19-variant-spreads-countries-on-high-alert-15yaX6YTbwc/index.html', 'display_url': 'news.cgtn.com/news/2021-11-2…', 'indices': [248, 271]}], 'user_mentions': [], 'symbols': []}}, 'quote_count': 1, 'reply_count': 1, 'retweet_count': 0, 'favorite_count': 4, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/3xPkzkxjmp', 'expanded_url': 'https://twitter.com/i/web/status/1465070494319788042', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}","{'url': 'https://t.co/s9p1WnWVMQ', 'expanded': 'https://twitter.com/cgtnamerica/status/1465070494319788042', 'display': 'twitter.com/cgtnamerica/st…'}",,
