created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,display_text_range,retweeted_status,scopes,extended_entities,account,period
Fri Apr 16 23:53:15 +0000 2021,1383206887299153926,1383206887299153926,Recent findings support a theory that an immune reaction might underlie the rare blood clots potentially linked to… https://t.co/njEEH15uEj,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55696408, 'friends_count': 1102, 'listed_count': 151128, 'favourites_count': 1394, 'statuses_count': 360959, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Recent findings support a theory that an immune reaction might underlie the rare blood clots potentially linked to certain Covid-19 vaccines https://t.co/ZsimogBucM', 'display_text_range': [0, 164], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/ZsimogBucM', 'expanded_url': 'https://cnn.it/3e7cPVr', 'display_url': 'cnn.it/3e7cPVr', 'indices': [141, 164]}], 'user_mentions': [], 'symbols': []}}",6,52,77,271,"{'hashtags': [], 'urls': [{'url': 'https://t.co/njEEH15uEj', 'expanded_url': 'https://twitter.com/i/web/status/1383206887299153926', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,CNN,MarchApril2021
Fri Apr 16 23:16:05 +0000 2021,1383197536178081792,1383197536178081792,"Johnson &amp; Johnson sought help from its three rival Covid-19 vaccine makers to look into reports of blood clots, but… https://t.co/RmXMwsewfH","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55696408, 'friends_count': 1102, 'listed_count': 151128, 'favourites_count': 1394, 'statuses_count': 360959, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Johnson &amp; Johnson sought help from its three rival Covid-19 vaccine makers to look into reports of blood clots, but Pfizer and Moderna both declined, the Wall Street Journal reported on Friday, citing sources. Only AstraZeneca agreed, according to the WSJ. https://t.co/2ivGDxc3HU', 'display_text_range': [0, 284], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/2ivGDxc3HU', 'expanded_url': 'https://cnn.it/3tuFmKX', 'display_url': 'cnn.it/3tuFmKX', 'indices': [261, 284]}], 'user_mentions': [], 'symbols': []}}",94,164,213,625,"{'hashtags': [], 'urls': [{'url': 'https://t.co/RmXMwsewfH', 'expanded_url': 'https://twitter.com/i/web/status/1383197536178081792', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,CNN,MarchApril2021
Fri Apr 16 22:57:21 +0000 2021,1383192818567553027,1383192818567553027,The Department of Defense Covid-19 task force plans to re-allocate doses of the Moderna vaccine to overseas US mili… https://t.co/GpO0grnmLG,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55696408, 'friends_count': 1102, 'listed_count': 151128, 'favourites_count': 1394, 'statuses_count': 360959, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'The Department of Defense Covid-19 task force plans to re-allocate doses of the Moderna vaccine to overseas US military bases to make up for Johnson &amp; Johnson vaccine doses that were supposed to be shipped to foreign bases but have since been paused https://t.co/hgFgvCbxwh', 'display_text_range': [0, 277], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/hgFgvCbxwh', 'expanded_url': 'https://cnn.it/3aissrU', 'display_url': 'cnn.it/3aissrU', 'indices': [254, 277]}], 'user_mentions': [], 'symbols': []}}",5,26,56,207,"{'hashtags': [], 'urls': [{'url': 'https://t.co/GpO0grnmLG', 'expanded_url': 'https://twitter.com/i/web/status/1383192818567553027', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,CNN,MarchApril2021
Fri Apr 16 22:01:03 +0000 2021,1383178652012138496,1383178652012138496,"The extra protection double-masking provides isn't so much about adding layers of cloth, but eliminating any gaps o… https://t.co/4Vt4wHFWgT","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55696408, 'friends_count': 1102, 'listed_count': 151128, 'favourites_count': 1394, 'statuses_count': 360959, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""The extra protection double-masking provides isn't so much about adding layers of cloth, but eliminating any gaps or poor-fitting areas of a mask, according to a new study https://t.co/xpyKISBsS5"", 'display_text_range': [0, 195], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/xpyKISBsS5', 'expanded_url': 'https://cnn.it/2OTMlOq', 'display_url': 'cnn.it/2OTMlOq', 'indices': [172, 195]}], 'user_mentions': [], 'symbols': []}}",16,172,95,369,"{'hashtags': [], 'urls': [{'url': 'https://t.co/4Vt4wHFWgT', 'expanded_url': 'https://twitter.com/i/web/status/1383178652012138496', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,CNN,MarchApril2021
Fri Apr 16 20:01:09 +0000 2021,1383148477249687557,1383148477249687557,"Johnson &amp; Johnson sought help from its three rival Covid-19 vaccine makers to look into reports of blood clots, but… https://t.co/9m0NZkMhOw","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55696408, 'friends_count': 1102, 'listed_count': 151128, 'favourites_count': 1394, 'statuses_count': 360959, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'Johnson &amp; Johnson sought help from its three rival Covid-19 vaccine makers to look into reports of blood clots, but Pfizer and Moderna both declined, the Wall Street Journal reported on Friday, citing sources. Only AstraZeneca agreed, according to the WSJ. https://t.co/XvLvJekm6S', 'display_text_range': [0, 284], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/XvLvJekm6S', 'expanded_url': 'https://cnn.it/3ecJn04', 'display_url': 'cnn.it/3ecJn04', 'indices': [261, 284]}], 'user_mentions': [], 'symbols': []}}",113,154,249,657,"{'hashtags': [], 'urls': [{'url': 'https://t.co/9m0NZkMhOw', 'expanded_url': 'https://twitter.com/i/web/status/1383148477249687557', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,CNN,MarchApril2021
Fri Apr 16 11:30:04 +0000 2021,1383019859739566085,1383019859739566085,"In order to prevent a new surge as well as Covid-19 variants that may be more infectious, health experts continue t… https://t.co/F7oPZe6Ybx","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55696408, 'friends_count': 1102, 'listed_count': 151128, 'favourites_count': 1394, 'statuses_count': 360959, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'In order to prevent a new surge as well as Covid-19 variants that may be more infectious, health experts continue to recommend mask-wearing, social distancing, and above all else, vaccination. https://t.co/8aBnDfebL1', 'display_text_range': [0, 216], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/8aBnDfebL1', 'expanded_url': 'https://cnn.it/3mU0xnh', 'display_url': 'cnn.it/3mU0xnh', 'indices': [193, 216]}], 'user_mentions': [], 'symbols': []}}",11,103,108,312,"{'hashtags': [], 'urls': [{'url': 'https://t.co/F7oPZe6Ybx', 'expanded_url': 'https://twitter.com/i/web/status/1383019859739566085', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,CNN,MarchApril2021
Fri Apr 16 07:11:08 +0000 2021,1382954695870808065,1382954695870808065,New Zealand and Australia were Covid success stories. Why are they behind on vaccine rollouts?… https://t.co/Neo0tV4Qdf,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55696408, 'friends_count': 1102, 'listed_count': 151128, 'favourites_count': 1394, 'statuses_count': 360959, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': 'New Zealand and Australia were Covid success stories. Why are they behind on vaccine rollouts? https://t.co/rdyUOgo1tz https://t.co/vvNJbBfref', 'display_text_range': [0, 118], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/rdyUOgo1tz', 'expanded_url': 'https://cnn.it/3aiGYQi', 'display_url': 'cnn.it/3aiGYQi', 'indices': [95, 118]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1382954694386012163, 'id_str': '1382954694386012163', 'indices': [119, 142], 'media_url': 'http://pbs.twimg.com/media/EzE996NWUAMAeYc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzE996NWUAMAeYc.jpg', 'url': 'https://t.co/vvNJbBfref', 'display_url': 'pic.twitter.com/vvNJbBfref', 'expanded_url': 'https://twitter.com/CNN/status/1382954695870808065/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1100, 'h': 619, 'resize': 'fit'}, 'large': {'w': 1100, 'h': 619, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1382954694386012163, 'id_str': '1382954694386012163', 'indices': [119, 142], 'media_url': 'http://pbs.twimg.com/media/EzE996NWUAMAeYc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EzE996NWUAMAeYc.jpg', 'url': 'https://t.co/vvNJbBfref', 'display_url': 'pic.twitter.com/vvNJbBfref', 'expanded_url': 'https://twitter.com/CNN/status/1382954695870808065/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1100, 'h': 619, 'resize': 'fit'}, 'large': {'w': 1100, 'h': 619, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}}",16,57,90,321,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Neo0tV4Qdf', 'expanded_url': 'https://twitter.com/i/web/status/1382954695870808065', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [96, 119]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]",,,,CNN,MarchApril2021
Fri Apr 16 06:01:04 +0000 2021,1382937064950353920,1382937064950353920,"Nepal's population of one-horned rhinos has increased to its highest number in more than 20 years, partly owing to… https://t.co/a8yigSZG7n","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55696408, 'friends_count': 1102, 'listed_count': 151128, 'favourites_count': 1394, 'statuses_count': 360959, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""Nepal's population of one-horned rhinos has increased to its highest number in more than 20 years, partly owing to a pause in tourism due to the Covid-19 pandemic that allowed the animals' habitats to regenerate, conservationists said. https://t.co/i25nUSpMNj"", 'display_text_range': [0, 259], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/i25nUSpMNj', 'expanded_url': 'https://cnn.it/3dmTXCL', 'display_url': 'cnn.it/3dmTXCL', 'indices': [236, 259]}], 'user_mentions': [], 'symbols': []}}",42,60,286,1991,"{'hashtags': [], 'urls': [{'url': 'https://t.co/a8yigSZG7n', 'expanded_url': 'https://twitter.com/i/web/status/1382937064950353920', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,CNN,MarchApril2021
Fri Apr 16 00:08:08 +0000 2021,1382848243575492610,1382848243575492610,"More than 1 million callers dialed into FEMA's new funeral assistance program hotline on its first day, the agency… https://t.co/7GAiaaM3SN","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 759251, 'id_str': '759251', 'name': 'CNN', 'screen_name': 'CNN', 'location': None, 'url': 'http://www.cnn.com', 'description': 'It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app http://cnn.com/apps', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 55696408, 'friends_count': 1102, 'listed_count': 151128, 'favourites_count': 1394, 'statuses_count': 360959, 'created_at': 'Fri Feb 09 00:35:02 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '323232', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '004287', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/759251/1639580759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,"{'full_text': ""More than 1 million callers dialed into FEMA's new funeral assistance program hotline on its first day, the agency says.\n\nFamilies who have lost loved ones to Covid-19 can apply for up to $9,000 in assistance per burial. https://t.co/ysTQR7oY3t"", 'display_text_range': [0, 244], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/ysTQR7oY3t', 'expanded_url': 'https://cnn.it/3dnZTv4', 'display_url': 'cnn.it/3dnZTv4', 'indices': [221, 244]}], 'user_mentions': [], 'symbols': []}}",9,78,117,323,"{'hashtags': [], 'urls': [{'url': 'https://t.co/7GAiaaM3SN', 'expanded_url': 'https://twitter.com/i/web/status/1382848243575492610', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,CNN,MarchApril2021
