created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,extended_tweet,possibly_sensitive,display_text_range,account,period
Tue Oct 20 17:16:12 +0000 2020,1318601928209846272,1318601928209846272,"RT @AP_Europe: Britain's government imposed strict coronavirus restrictions on Manchester, England's second-largest city, after talks with…","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Tue Oct 20 17:11:45 +0000 2020', 'id': 1318600805415604228, 'id_str': '1318600805415604228', 'text': ""Britain's government imposed strict coronavirus restrictions on Manchester, England's second-largest city, after ta… https://t.co/F3w2TxyHiq"", 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 834498430986809344, 'id_str': '834498430986809344', 'name': 'AP Europe', 'screen_name': 'AP_Europe', 'location': 'Europe', 'url': 'https://apnews.com/hub/europe', 'description': ""News from @AP's team of journalists in Europe. Header photo by @EmilioMorenatti of volcanic ash covering a house on La Palma in Spain's Canary Islands."", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 26184, 'friends_count': 153, 'listed_count': 632, 'favourites_count': 2, 'statuses_count': 9553, 'created_at': 'Wed Feb 22 20:21:44 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/835057085951913986/mzyr24VC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/835057085951913986/mzyr24VC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/834498430986809344/1636026664', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': ""Britain's government imposed strict coronavirus restrictions on Manchester, England's second-largest city, after talks with officials failed to reach a deal on financial support. https://t.co/w0OcnSBfC0"", 'display_text_range': [0, 202], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/w0OcnSBfC0', 'expanded_url': 'http://apne.ws/2Qvy28Z', 'display_url': 'apne.ws/2Qvy28Z', 'indices': [179, 202]}], 'user_mentions': [], 'symbols': []}}, 'quote_count': 5, 'reply_count': 6, 'retweet_count': 17, 'favorite_count': 38, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/F3w2TxyHiq', 'expanded_url': 'https://twitter.com/i/web/status/1318600805415604228', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'AP_Europe', 'name': 'AP Europe', 'id': 834498430986809344, 'id_str': '834498430986809344', 'indices': [3, 13]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,AP,SeptOct2020
Tue Oct 20 14:45:35 +0000 2020,1318564022871072768,1318564022871072768,"RT @AP_Politics: A day after asserting that the American people are tired of listening to Dr. Anthony Fauci, President Trump insisted that…","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Tue Oct 20 14:45:09 +0000 2020', 'id': 1318563915056427010, 'id_str': '1318563915056427010', 'text': 'A day after asserting that the American people are tired of listening to Dr. Anthony Fauci, President Trump insiste… https://t.co/Jj1krBHpYN', 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 426802833, 'id_str': '426802833', 'name': 'AP Politics', 'screen_name': 'AP_Politics', 'location': 'Washington, D.C.', 'url': 'http://apne.ws/APPolitics', 'description': ""Highlights from AP's coverage of U.S. politics and government in words, photos and video. Managed by the Washington bureau. http://apne.ws/1n6XgyB"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 562209, 'friends_count': 616, 'listed_count': 7619, 'favourites_count': 20, 'statuses_count': 83651, 'created_at': 'Fri Dec 02 18:26:10 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1848262680/APLogo_Twitter_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1848262680/APLogo_Twitter_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/426802833/1605555783', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': ""A day after asserting that the American people are tired of listening to Dr. Anthony Fauci, President Trump insisted that he gets along with him. But Trump, who has clashed with Fauci at times over the coronavirus, said Fauci's not a “team player.” https://t.co/7ndIGZD0TX"", 'display_text_range': [0, 272], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/7ndIGZD0TX', 'expanded_url': 'http://apne.ws/NfGGYJ2', 'display_url': 'apne.ws/NfGGYJ2', 'indices': [249, 272]}], 'user_mentions': [], 'symbols': []}}, 'quote_count': 18, 'reply_count': 83, 'retweet_count': 35, 'favorite_count': 80, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/Jj1krBHpYN', 'expanded_url': 'https://twitter.com/i/web/status/1318563915056427010', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'AP_Politics', 'name': 'AP Politics', 'id': 426802833, 'id_str': '426802833', 'indices': [3, 15]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,AP,SeptOct2020
Tue Oct 20 13:34:41 +0000 2020,1318546180696059911,1318546180696059911,RT @AP_Politics: House Speaker Pelosi says there’s been some progress before today’s deadline for reaching a pre-election deal with Preside…,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Tue Oct 20 13:27:06 +0000 2020', 'id': 1318544273055354882, 'id_str': '1318544273055354882', 'text': 'House Speaker Pelosi says there’s been some progress before today’s deadline for reaching a pre-election deal with… https://t.co/gzTvqdhjcf', 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 426802833, 'id_str': '426802833', 'name': 'AP Politics', 'screen_name': 'AP_Politics', 'location': 'Washington, D.C.', 'url': 'http://apne.ws/APPolitics', 'description': ""Highlights from AP's coverage of U.S. politics and government in words, photos and video. Managed by the Washington bureau. http://apne.ws/1n6XgyB"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 562209, 'friends_count': 616, 'listed_count': 7619, 'favourites_count': 20, 'statuses_count': 83651, 'created_at': 'Fri Dec 02 18:26:10 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1848262680/APLogo_Twitter_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1848262680/APLogo_Twitter_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/426802833/1605555783', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'House Speaker Pelosi says there’s been some progress before today’s deadline for reaching a pre-election deal with President Trump on a new coronavirus relief package. Trump has talked up the prospect of another package as he asks voters for a second term. https://t.co/AilcrPifEI', 'display_text_range': [0, 280], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/AilcrPifEI', 'expanded_url': 'http://apne.ws/ZsxPyB0', 'display_url': 'apne.ws/ZsxPyB0', 'indices': [257, 280]}], 'user_mentions': [], 'symbols': []}}, 'quote_count': 6, 'reply_count': 28, 'retweet_count': 34, 'favorite_count': 63, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/gzTvqdhjcf', 'expanded_url': 'https://twitter.com/i/web/status/1318544273055354882', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'AP_Politics', 'name': 'AP Politics', 'id': 426802833, 'id_str': '426802833', 'indices': [3, 15]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,AP,SeptOct2020
Tue Oct 20 13:13:09 +0000 2020,1318540759851814912,1318540759851814912,"RT @AP_Europe: European countries are battling coronavirus infection spikes with new lockdowns, curfews, face mask orders and virus trackin…","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Tue Oct 20 13:12:22 +0000 2020', 'id': 1318540565068369921, 'id_str': '1318540565068369921', 'text': 'European countries are battling coronavirus infection spikes with new lockdowns, curfews, face mask orders and viru… https://t.co/UFbbcV75vg', 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 834498430986809344, 'id_str': '834498430986809344', 'name': 'AP Europe', 'screen_name': 'AP_Europe', 'location': 'Europe', 'url': 'https://apnews.com/hub/europe', 'description': ""News from @AP's team of journalists in Europe. Header photo by @EmilioMorenatti of volcanic ash covering a house on La Palma in Spain's Canary Islands."", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 26184, 'friends_count': 153, 'listed_count': 632, 'favourites_count': 2, 'statuses_count': 9553, 'created_at': 'Wed Feb 22 20:21:44 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/835057085951913986/mzyr24VC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/835057085951913986/mzyr24VC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/834498430986809344/1636026664', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'European countries are battling coronavirus infection spikes with new lockdowns, curfews, face mask orders and virus tracking smartphone apps. @mikecorder explains the different measures and how public frustration is mounting. https://t.co/k7PGQul4F4', 'display_text_range': [0, 250], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/k7PGQul4F4', 'expanded_url': 'http://apne.ws/uV11iTc', 'display_url': 'apne.ws/uV11iTc', 'indices': [227, 250]}], 'user_mentions': [{'screen_name': 'mikecorder', 'name': 'mikecorder', 'id': 17040843, 'id_str': '17040843', 'indices': [143, 154]}], 'symbols': []}}, 'quote_count': 2, 'reply_count': 7, 'retweet_count': 38, 'favorite_count': 39, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/UFbbcV75vg', 'expanded_url': 'https://twitter.com/i/web/status/1318540565068369921', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'AP_Europe', 'name': 'AP Europe', 'id': 834498430986809344, 'id_str': '834498430986809344', 'indices': [3, 13]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,AP,SeptOct2020
Mon Oct 19 19:15:03 +0000 2020,1318269449208844289,1318269449208844289,RT @APEntertainment: “The Sesame Street Podcast with Foley &amp; Friends” is an offering on Audible that gives some screen-free educational ent…,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 51241574, 'id_str': '51241574', 'name': 'The Associated Press', 'screen_name': 'AP', 'location': 'Global', 'url': 'https://apnews.com/', 'description': 'News from The Associated Press, and a taste of the great journalism produced by AP members and customers.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 15407258, 'friends_count': 6843, 'listed_count': 102104, 'favourites_count': 3710, 'statuses_count': 306506, 'created_at': 'Fri Jun 26 21:48:52 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CC3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51241574/1638483576', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Mon Oct 19 18:24:01 +0000 2020', 'id': 1318256604253462528, 'id_str': '1318256604253462528', 'text': '“The Sesame Street Podcast with Foley &amp; Friends” is an offering on Audible that gives some screen-free educational… https://t.co/lX1ZDdCd1P', 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 833612154, 'id_str': '833612154', 'name': 'AP Entertainment', 'screen_name': 'APEntertainment', 'location': None, 'url': 'https://apnews.com/hub/entertainment', 'description': ""This is the official account of AP's Entertainment Department. Check here for the top stories in showbiz."", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 178814, 'friends_count': 1252, 'listed_count': 1486, 'favourites_count': 385, 'statuses_count': 50579, 'created_at': 'Wed Sep 19 15:53:14 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2627323149/jsve6poh0o7smaiaj3uo_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2627323149/jsve6poh0o7smaiaj3uo_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/833612154/1631028708', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': '“The Sesame Street Podcast with Foley &amp; Friends” is an offering on Audible that gives some screen-free educational entertainment to kids who may be having spotty school lessons during the coronavirus pandemic. https://t.co/B0KTabflxf', 'display_text_range': [0, 237], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/B0KTabflxf', 'expanded_url': 'http://apne.ws/fo6lag8', 'display_url': 'apne.ws/fo6lag8', 'indices': [214, 237]}], 'user_mentions': [], 'symbols': []}}, 'quote_count': 2, 'reply_count': 1, 'retweet_count': 32, 'favorite_count': 64, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/lX1ZDdCd1P', 'expanded_url': 'https://twitter.com/i/web/status/1318256604253462528', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [120, 143]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'APEntertainment', 'name': 'AP Entertainment', 'id': 833612154, 'id_str': '833612154', 'indices': [3, 19]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,AP,SeptOct2020
